;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);
Team Average;514;177;387;24;13;328;15,75;14,96;0,2;9,42;1,76;0;11,63;00:02:54;0,34;1,84;4,77;2,55;63,79;75,2;0,12;4,29;9,76;1,82;0;1,82;222,99;77,25;0;
BIANCU;532;183;399;31;11;335;16,15;13,75;0;12,86;1,55;0;15,51;00:02:54;0,29;2,42;5,83;2,03;62,95;74,96;0;5;12;0;0;0;229,14;75,7;0;
DALLA BERNARDINA ;497;171;384;23;16;349;15,11;13,89;0;8,53;2,59;0;4,11;00:02:54;0,52;1,72;4,67;3,16;70,08;77,14;0;5;10;4;0;4;214,89;81,03;0;
DEMARCUS ;530;183;404;22;13;357;16,16;14,35;0;8,23;0,51;0;7,95;00:02:54;0,1;1,55;4,06;2,43;67,41;76,27;0;5;10;1;0;1;194,97;79,59;0;
DORATIOTTO ;519;179;379;29;18;296;16,23;17,36;0;7,4;3,11;0;21,72;00:02:54;0,6;1,43;5,62;3,45;57,12;73,04;0;0;11;2;0;2;273,97;73,99;0;
IOTTI;543;187;429;23;18;352;16,97;17,15;0;9,49;1,51;0;10,4;00:02:54;0,28;1,75;4,16;3,37;64,83;78,98;0;8;10;5;0;5;234,85;79,14;0;
LA ROSA ;508;175;377;26;12;314;15,58;14,86;0;9,85;1,1;0;10,69;00:02:54;0,22;1,94;5,13;2,42;61,8;74,11;0;5;9;0;0;0;210,42;75,75;0;
LELLA ;538;185;391;22;14;333;16,37;14,1;0;7,25;1,41;0;11,65;00:02:54;0,26;1,35;4,03;2,57;61,88;72,6;0;1;7;1;0;1;256,29;75,94;0;
MANCA;526;181;391;18;10;337;15,83;12,91;0;7,64;0,84;0;4,86;00:02:54;0,16;1,45;3,44;1,82;64,06;74,43;0;6;9;0;0;0;285,57;76,76;0;
MARTINIELLO;536;185;401;26;15;327;16,53;15,67;0;8,19;2,52;0;12,45;00:02:54;0,47;1,53;4,84;2,88;61,09;74,88;0;3;10;0;0;0;279,72;76,06;0;
MASTINO;543;187;419;21;12;364;16,43;13,55;0;8,41;1,48;0;8,54;00:02:54;0,27;1,55;3,94;2,19;67,1;77,3;1;3;10;4;0;4;245,94;79,26;0;
MURONI;521;180;394;27;11;330;15,83;13,85;0;11,58;2,83;0;10,95;00:02:54;0,54;2,22;5,26;2,08;63,36;75,62;0;3;11;3;0;3;252,75;76,47;0;
OGUNSEYE;495;170;367;21;10;322;14,83;12,4;0;8,6;0;0;4,72;00:02:54;0;1,74;4,22;1,94;65,1;74,25;0;3;8;0;0;0;262,5;77,69;0;
PARIGI;499;172;390;29;17;330;15,49;16,26;0;12,89;3,2;0;15,56;00:02:54;0,64;2,58;5,71;3,48;65,98;78,11;0;5;10;2;0;2;214,08;78,84;0;
PISANO;506;174;380;24;10;317;15,31;13,57;0;9,02;0,75;0;11,18;00:02:54;0,15;1,78;4,82;1,89;62,74;75,13;0;5;9;2;0;2;214,02;76,48;0;
VALLOCCHIA;522;180;394;24;12;338;15,94;14,49;0;11,08;1,49;0;7,1;00:02:54;0,29;2,12;4,59;2,26;64,72;75,59;0;7;11;2;0;2;170,66;78,17;0;
VERDE;373;128;250;21;8;217;11,74;18,07;0;8,45;0,47;0;12,49;00:02:54;0,13;2,27;5,61;2,26;58,15;66,99;0;1;8;1;0;1;103,17;72,45;0;
ZUGARO;548;189;433;29;17;362;17,26;18,17;3,38;10,66;4,58;0;27,72;00:02:54;0,84;1,95;5,24;3,12;66,08;79,01;1;8;11;4;0;4;147,85;79,92;0;
