;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);
Team Average;1850;40;144;125;101;299;3,73;20,65;5,07;49,24;35,46;0;37,56;00:45:57;1,8;2,54;6,55;5,26;15,31;7,42;11,87;14,67;48,67;40,67;0,33;40,67;107,06;28,41;0;
BIANCU;1654;38;77;61;44;157;3,29;12,38;0;16,89;9,08;0;6,13;00:43:41;0,55;1,02;3,66;2,68;9,49;4,68;0;4;14;12;0;12;72,4;17,26;0;
CETER;1553;38;107;122;93;235;3,66;24,5;0;57,4;36,6;0;36,38;00:40:54;2,36;3,7;7,83;5,99;15,14;6,87;12;21;46;46;0;46;56,22;30,68;0;
COTALI;2589;48;299;188;148;506;4,59;23,59;0,67;86,54;52,1;0;72,91;00:53:55;2,01;3,34;7,27;5,73;19,52;11,55;20;28;68;49;0;49;257,61;36,15;0;
CUSUMANO;2395;44;179;196;161;468;4,28;25,95;0;77,63;61,56;0;56,82;00:54:33;2,57;3,24;8,2;6,74;19,52;7,47;27;26;82;61;0;61;152,41;36,4;0;
MARTINIELLO;1412;36;75;93;78;155;3,4;20,57;0;33,92;24,88;0;20,91;00:38:46;1,76;2,4;6,61;5,5;11,01;5,31;6;9;29;34;0;34;65,21;21,78;0;
MASTINO;2047;38;266;181;147;460;3,8;28,47;8,57;76,46;63,04;0;76,66;00:53:36;3,08;3,73;8,83;7,17;22,49;13;29;23;80;59;1;59;187,8;40,53;0;
MURONI;1263;31;12;56;43;97;2,76;14,02;0;18,11;11,85;0;2,31;00:40:24;0,94;1,43;4,4;3,41;7,71;0,98;4;7;26;23;0;23;12,34;15,39;0;
PENNINGTON;1548;38;69;74;63;166;3,36;15,61;0;24,25;21,17;0;19,14;00:41:15;1,37;1,57;4,79;4,08;10,72;4,46;5;7;30;26;0;26;45,04;20,41;0;
PINNA S.;2355;45;165;175;141;447;4,27;23,58;1,36;70,28;50,46;0;51,79;00:52:47;2,14;2,98;7,45;5,97;18,99;7,01;14;25;72;55;0;55;134,55;35,2;0;
PISANO;2599;49;130;199;170;484;4,7;24,55;0,67;72,47;63,78;0;43,65;00:53:19;2,45;2,79;7,65;6,53;18,63;5;25;14;73;84;0;84;107,67;34,16;0;
PITZALIS;2039;38;286;168;144;451;3,8;28,53;7,52;74,84;59,55;0;84,44;00:53:21;2,92;3,67;8,24;7,08;22,13;14,03;24;29;67;51;1;51;200,69;40,05;0;
RAGATZU;1417;35;98;98;76;203;3,2;19,45;4,04;31,42;18,36;0;22,62;00:40:55;1,3;2,22;6,92;5,4;14,31;6,95;3;7;36;32;1;32;68,77;27,07;0;
RUSSU;1747;42;119;95;76;184;3,75;14,26;53,2;34,67;18,89;0;25,38;00:41:13;1,08;1,98;5,41;4,38;10,55;6,82;3;5;33;32;2;32;41,92;18,84;0;
SENESI;1442;36;100;82;53;191;3,21;15,41;0;28,22;10,61;0;13,69;00:40:07;0,74;1,96;5,7;3,67;13,22;6,92;1;8;45;19;0;19;72,06;24,17;0;
TETTEH;1693;42;174;88;78;274;3,84;18,86;0;35,44;29,97;0;30,54;00:40:35;1,77;2,09;5,21;4,62;16,18;10,26;5;7;29;27;0;27;131,19;28,09;0;
