;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);
Team Average;2300;79;181;183;162;479;7,71;26,33;3,36;66,62;57,91;0;45,97;00:29:11;2,52;2,9;7,96;7,01;20,42;7,55;18,36;16;60,29;64,29;0;64,29;136,62;35,98;0;
BELLODI ;1946;66;10;135;105;177;6,18;20,89;0;47,12;32,34;0;7,7;00:29:28;1,66;2,42;6,91;5,38;9,08;0,52;2;9;53;44;0;44;9,59;18,85;0;
BIANCU;2465;86;128;175;163;433;8,23;24;5,47;61,42;46,5;0;34,09;00:28:45;1,89;2,49;7,09;6,59;17,56;5,2;11;12;47;56;0;56;88,01;31,67;0;
COTALI;2582;90;287;209;176;617;8,76;26,3;12,81;77,72;55,14;0;68,71;00:28:49;2,14;3,01;8,08;6,81;23,9;11,11;15;17;63;64;0;64;215,09;41,22;0;
CUSUMANO;2283;77;98;166;162;434;7,51;25,35;0;61,26;51,57;0;28,19;00:29:28;2,26;2,68;7,25;7,11;19,02;4,3;14;17;50;60;0;60;86,65;33,84;0;
IOTTI;2266;79;343;228;212;669;8,21;34,86;12,58;84,79;89,59;0;88,73;00:28:49;3,95;3,74;10,08;9,33;29,51;15,13;35;35;78;81;0;81;251,44;48,71;0;
MARTINIELLO;1801;62;86;164;131;341;6,25;29,25;0;59,59;53,94;0;34,79;00:28:49;2,99;3,31;9,11;7,28;18,96;4,77;19;15;52;57;0;57;81,85;35,04;0;
MURONI;2431;82;27;182;149;372;7,93;24,32;0;65,14;54,93;0;19,76;00:29:28;2,26;2,68;7,48;6,11;15,31;1,1;18;9;70;71;0;71;23,42;30,06;0;
OGUNSEYE;2747;93;264;202;171;624;8,91;23,53;11,47;67,32;54,17;0;50,82;00:29:28;1,97;2,45;7,35;6,24;22,72;9,6;17;10;60;65;0;65;172,08;38,22;0;
PINNA S.;2275;83;379;206;199;649;8,47;31,41;0,67;76,01;83,08;0;76,22;00:27:18;3,65;3,34;9,03;8,76;28,54;16,64;34;27;67;75;0;75;293,5;45,81;0;
PISANO;1704;59;57;143;120;255;5,76;25,63;0;58,43;41,39;0;31,1;00:28:45;2,43;3,43;8,42;7,07;14,97;3,32;10;15;53;46;0;46;46,97;29,99;0;
PITZALIS;2158;74;123;152;129;410;7,02;22,9;0,67;54,86;41,79;0;25,36;00:29:15;1,94;2,54;7,03;5,98;19;5,69;6;9;50;48;0;48;92,16;33,74;0;
RAGATZU;2600;89;386;231;212;698;8,9;28,88;3,37;86,11;76,45;0;91,53;00:29:08;2,94;3,31;8,88;8,16;26,83;14,85;29;23;78;86;0;86;269,29;44,88;0;
SENESI;2415;75;211;151;140;480;7,16;23,66;0;53,06;61,75;0;46,6;00:32:17;2,56;2,2;6,23;5,8;19,89;8,72;23;15;57;57;0;57;165,89;34,82;0;
TETTEH;2533;88;136;223;199;541;8,74;28,5;0;79,81;68,16;0;39,99;00:28:49;2,69;3,15;8,8;7,87;21,36;5,36;24;11;66;90;0;90;116,81;37,98;0;
