;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);
Team Average;5865;112;748;241;248;1348;9,85;13,35;72,84;65,65;87,59;33,81;121,79;00:52:17;1,48;1,11;4,09;4,2;22,8;12,62;22,47;10,67;62,6;73,67;1,73;73,67;478,13;36,47;0;
ALTARE ;5831;112;751;260;261;1301;9,88;14,44;94,77;83,5;92,56;33,18;163,91;00:52:17;1,59;1,43;4,45;4,48;22,32;12,89;22;19;71;72;4;72;451,02;36,77;0;
BELLONI ;6292;120;900;284;294;1549;10,64;14,24;49,42;74,84;91,27;31,03;143,22;00:52:17;1,45;1,19;4,51;4,68;24,63;14,31;23;12;75;73;1;73;598,39;39,16;0;
BIANCU;6216;119;913;275;259;1543;10,5;14,11;106,12;69,92;85,44;31,77;138;00:52:17;1,37;1,12;4,43;4,16;24,82;14,69;14;8;63;52;3;52;628,49;39,68;0;
COCCO;5787;111;818;204;199;1328;9,52;11,14;34,76;43,46;68,06;33,79;88,31;00:52:17;1,18;0,75;3,52;3,44;22,95;14,14;17;4;40;61;1;61;573,32;35,92;0;
DALLA BERNARDINA ;5561;106;547;206;209;1189;9,22;11,98;42,63;46,92;63,71;37,89;57,37;00:52:17;1,15;0,84;3,71;3,75;21,39;9,83;16;3;54;60;1;60;369,42;34,32;0;
DEMARCUS ;6144;118;1006;325;323;1738;10,71;17,72;69,92;92,71;134,72;33,88;182,01;00:52:17;2,19;1,51;5,29;5,26;28,3;16,38;45;21;67;107;1;107;617,96;44,39;0;
GIANDONATO;5087;97;87;108;128;582;8,09;7,49;0;25,7;38,63;34,74;16,75;00:52:17;0,76;0,51;2,12;2,51;11,45;1,71;7;3;31;44;0;44;82,77;19,71;0;
LA ROSA ;5886;113;487;204;165;1155;9,58;9,99;26,99;52,82;42,87;32,2;71,63;00:52:17;0,73;0,9;3,47;2,8;19,62;8,28;13;7;50;43;0;43;335,48;32,29;0;
MASTINO;5894;113;958;323;341;1617;10,32;18,3;191,36;96,78;129,81;36,33;198,26;00:52:17;2,2;1,64;5,48;5,79;27,43;16,25;37;18;110;120;5;120;487,2;43,26;0;
OGUNSEYE;5686;109;817;210;214;1338;9,43;12,02;86,3;57,82;76,22;37,26;106,19;00:52:17;1,34;1,02;3,7;3,76;23,54;14,37;17;4;56;65;2;65;529,08;36,72;0;
PARIGI;5771;110;669;246;272;1293;9,74;13,98;44,91;70,74;89,46;33,6;108,22;00:52:17;1,55;1,23;4,27;4,71;22,4;11,59;22;18;63;84;1;84;453,92;36,5;0;
PENNINGTON;6350;121;784;183;234;1511;10,44;11,08;44,12;40,03;78,32;29,49;69,16;00:52:17;1,23;0,63;2,88;3,68;23,79;12,35;21;10;52;73;0;73;604,2;36,35;0;
PISANO;5217;100;707;224;216;1061;8,71;12,81;91,02;66,08;76,73;38,61;138,49;00:52:17;1,47;1,27;4,3;4,14;20,33;13,55;20;14;56;62;1;62;409,72;33,51;0;
VERDE;5945;114;817;259;278;1405;10,03;13,96;111,76;67,22;107,15;33,56;153,61;00:52:17;1,8;1,13;4,35;4,68;23,63;13,74;25;8;71;86;3;86;481,28;37,71;0;
ZUGARO;6306;121;959;306;328;1604;10,92;17;98,47;96,18;138,82;29,78;191,7;00:52:17;2,2;1,53;4,85;5,19;25,43;15,21;38;11;80;103;3;103;549,7;40,71;0;
