;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);
Team Average;2597;86;116;114;110;491;7,58;13,12;20,82;33,16;36,29;46,89;53,85;00:30:04;1,34;1,25;4,36;4,18;17,82;4,08;9,76;5,82;29,41;33,82;0,29;33,82;147,8;30,77;25,26;
ALTARE ;2896;96;193;157;158;662;8,69;16,6;51,48;48,58;58,21;40,95;89,36;00:30:04;2,01;1,68;5,42;5,44;22,88;6,67;19;9;51;51;0;51;229,96;38,36;27,1;
ARBOLEDA;2866;95;88;108;112;553;8,22;11,47;0;19,82;34,75;39,67;32,37;00:30:04;1,21;0,69;3,76;3,91;19,3;3,06;12;2;26;30;0;30;238,68;31,91;23,55;
BELLONI ;3069;102;199;147;147;780;9,09;15,1;23,78;35,72;48,78;40,9;67,61;00:30:04;1,59;1,16;4,79;4,78;25,43;6,48;15;4;33;49;0;49;262,41;40,45;26,95;
CADILI;3183;106;245;175;171;783;9,63;17,5;56,14;63,2;67,09;39,57;110,91;00:30:04;2,11;1,99;5,51;5,36;24,6;7,68;13;10;48;53;1;53;242,58;40,85;28,06;
COCCO;2512;84;99;82;97;384;7,15;10,55;7,09;20,27;32,64;45,61;39,57;00:30:04;1,3;0,81;3,26;3,86;15,27;3,92;7;2;19;28;0;28;120,66;26,11;24,89;
COSSU M.;2657;88;58;133;140;486;7,99;16,77;6,6;40,11;51,93;43,61;55,96;00:30:04;1,95;1,51;5,02;5,26;18,3;2,17;14;9;30;44;0;44;142,07;32,56;25,13;
DALLA BERNARDINA ;2673;89;63;112;95;420;7,66;11,28;9,03;34,48;21,96;42,6;34,55;00:30:04;0,82;1,29;4,18;3,56;15,7;2,36;7;9;29;30;0;30;92,42;28,51;25,64;
DORATIOTTO ;2764;92;112;118;102;490;8,02;12,67;3,24;36,06;33,44;41,1;66,99;00:30:04;1,21;1,3;4,28;3,7;17,73;4,04;9;9;25;26;0;26;139,37;31,6;24,74;
EMERSON;2260;75;30;64;64;288;6,32;8,65;0;13,45;17,85;51,26;8,37;00:30:04;0,79;0,6;2,85;2,83;12,73;1,34;4;2;12;22;0;22;62,87;22,22;21,89;
GIANDONATO;2159;72;25;66;56;243;6,05;8,83;0;22,2;10,67;54,46;14,25;00:30:04;0,49;1,03;3,04;2,6;11,25;1,17;0;1;20;16;0;16;35,65;21,02;21,9;
LA ROSA ;3254;108;203;183;173;751;9,87;17,8;57,22;63,33;66,91;33,74;99,21;00:30:04;2,06;1,95;5,62;5,32;23,07;6,25;17;13;48;57;3;57;201,08;39,58;28,2;
LELLA ;2676;89;72;105;102;455;7,69;11,66;15,87;33,46;31,61;45,22;36,27;00:30:04;1,18;1,25;3,92;3,8;17,02;2,7;8;6;25;36;1;36;112,94;29,84;27,92;
PENNINGTON;2965;99;240;117;128;665;8,58;12,38;46,75;31,67;32,26;42,93;72,5;00:30:04;1,09;1,07;3,96;4,3;22,42;8,09;13;6;27;34;0;34;226,03;36,52;28,01;
PISANO;2581;86;90;119;101;484;7,47;12,51;16,74;26,01;30,68;46,98;52,41;00:30:04;1,19;1,01;4,62;3,91;18,77;3,48;9;4;28;27;0;27;152,71;31,99;29,05;
PITZALIS;491;16;0;26;21;20;1,43;13,41;0;6,36;4,95;93,54;0,74;00:30:04;1,01;1,3;5,33;4,26;4,05;0;1;1;15;12;0;12;0;10,34;14,33;
VALLOCCHIA;2568;85;208;132;129;568;7,63;15,47;60,06;37,91;54;49,87;98,48;00:30:04;2,1;1,48;5,13;5,03;22,14;8,1;16;9;37;38;0;38;167,64;37,52;28,58;
VERDE;2583;86;48;89;83;316;7,34;10,37;0;31,06;19,25;45,09;35,97;00:30:04;0,75;1,2;3,46;3,22;12,23;1,84;2;3;27;22;0;22;85,57;23,65;23,42;
