;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);
Team Average;1089;180;291;26;14;343;14,56;4,37;0;5,9;2,78;18,02;2,53;00:06:02;0,24;0,49;2,25;1,24;28,23;23,86;0,56;1,22;11,44;7,28;0;7,28;289,18;38,29;0;
CANDELA;1196;198;249;23;10;332;15,82;3,39;0;3,44;1,47;7,89;0,84;00:06:02;0,12;0,29;1,95;0,85;27,76;20,86;0;0;7;3;0;3;249,45;38,55;0;
COCCO;1222;202;343;30;15;393;16,28;4,08;0;4,09;2,46;8,88;0,84;00:06:02;0,2;0,33;2,42;1,23;32,14;28,08;0;1;15;8;0;8;343,01;42,94;0;
DALLA BERNARDINA ;1234;204;404;24;19;427;16,48;4,35;0;4,36;3,78;10,22;2,99;00:06:02;0,31;0,35;1,98;1,53;34,64;32,76;1;3;11;10;0;10;396,37;44,96;0;
GIANDONATO;157;26;0;4;3;1;2,15;7,2;0;0,05;0,43;89,63;0;00:06:02;0,27;0,03;2,7;2,23;0,91;0;0;0;0;1;0;1;0;2,15;0;
GOZZI;1205;199;332;30;13;377;16,02;3,91;0;7,72;1,62;9,87;3,23;00:06:02;0,13;0,64;2,53;1,05;31,29;27,57;0;1;14;6;0;6;332,07;41,97;0;
LA ROSA ;1214;201;316;31;18;395;16,33;5,11;0;5,5;3,06;8,26;2,12;00:06:02;0,25;0,45;2,58;1,45;32,51;26,05;0;0;17;5;0;5;316,22;44,18;0;
LELLA ;1214;201;303;25;14;386;16,27;4,65;0;5,69;2,93;7,33;1,4;00:06:02;0,24;0,47;2,07;1,15;31,79;24,98;1;1;11;10;0;10;303,37;43,7;0;
MANCA;1238;205;330;31;14;399;16,53;4,27;0;9,36;3,25;7,43;2,74;00:06:02;0,26;0,76;2,48;1,1;32,26;26,63;1;3;17;9;0;9;329,76;44,05;0;
MASTINO;1226;203;339;27;19;385;16,47;4,92;0;7;3,33;6,71;3,5;00:06:02;0,27;0,57;2,24;1,54;31,39;27,62;1;1;11;11;0;11;338,37;42,33;0;
MICELI;1212;200;310;27;13;375;16,14;4,04;0;5,86;4,75;7,59;2,96;00:06:02;0,39;0,48;2,25;1,09;30,91;25,61;2;0;12;10;0;10;310,39;41,38;0;
OGUNSEYE;0;0;0;0;0;0;0;0;0;0;0;100;0;00:06:02;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
PENNINGTON;1229;203;392;28;24;431;16,62;5,66;0;6,93;3;9,72;6,07;00:06:02;0,24;0,56;2,28;1,96;35,05;31,94;0;1;6;11;0;11;385,04;46,92;0;
PISANO;1221;202;307;32;18;394;16,29;4,25;0;7,52;4,4;7,67;2,35;00:06:02;0,36;0,62;2,63;1,44;32,24;25,12;0;1;21;11;0;11;306,73;43,07;0;
PITZALIS;1230;203;333;23;11;365;16,28;3,38;0;6,56;1,34;6,48;1;00:06:02;0,11;0,53;1,9;0,9;29,64;27,03;0;0;9;4;0;4;326,41;40,02;0;
VALLOCCHIA;1233;204;401;37;17;422;16,55;4,85;0;11,62;5,7;8,8;1,8;00:06:02;0,46;0,94;2,96;1,4;34,19;32,52;4;6;19;12;0;12;401,11;45,67;0;
VERDE;1195;198;299;29;13;367;15,98;4,52;0;4,71;1,63;8,75;4,7;00:06:02;0,14;0,39;2,46;1,05;30,73;25;0;1;11;7;0;7;298,61;42,1;0;
VERGARA;1156;191;191;30;13;327;15,47;4,55;0;8,02;2,61;10,18;3,85;00:06:02;0,23;0,69;2,56;1,09;28,28;16,49;0;0;14;6;0;6;190,55;40,01;0;
ZUGARO;1215;201;380;31;15;394;16,43;5,6;0;7,87;4,18;8,98;5,15;00:06:02;0,34;0,65;2,57;1,22;32,43;31,24;0;3;11;7;0;7;377,73;45,29;0;
