;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);
Team Average;1039;86;59;76;70;201;8,41;26,18;3,55;28,76;24,51;0;21,29;00:12:05;2,34;2,76;7,3;6,67;19,18;5,61;8,78;6,44;25,33;29,61;0,06;29,61;43,09;34,99;0;
BIANCU;1095;91;97;91;79;249;9,13;30,12;0;37,85;30,96;0;33,64;00:12:05;2,83;3,46;8,31;7,21;22,75;8,88;11;9;26;26;0;26;91,57;40,78;0;
DALLA BERNARDINA ;922;76;32;52;48;126;7,1;20,35;0;15,45;15,7;0;7,17;00:12:05;1,7;1,68;5,61;5,24;13,73;3,43;5;3;14;22;0;22;30,5;25,25;0;
DEMARCUS ;1142;95;126;106;94;272;9,62;31,5;5,38;42,41;31,25;0;40,14;00:12:05;2,74;3,71;9,31;8,25;23,85;11,03;10;5;31;37;0;37;86,52;42,84;0;
DORATIOTTO ;1002;83;25;64;57;146;7,84;22,16;0;23,51;20;0;10,06;00:12:05;2;2,35;6,37;5,69;14,55;2,52;7;6;20;25;0;25;20,11;28,06;0;
GOZZI;907;75;47;65;56;148;7,3;25,7;2,08;20,51;20,29;0;16,99;00:12:05;2,24;2,26;7,16;6,21;16,33;5,18;3;1;16;21;0;21;35,72;30,4;0;
LA ROSA ;934;77;38;65;53;157;7,38;23,39;0;24,35;14,83;0;8,3;00:12:05;1,59;2,61;6,94;5,65;16,76;4,02;3;5;25;23;0;23;37,53;31,03;0;
LELLA ;1086;90;42;86;80;196;8,87;27,6;0;33,43;28,68;0;19,72;00:12:05;2,64;3,08;7,94;7,39;18,04;3,84;11;7;31;37;0;37;37,1;34,5;0;
MASTINO;879;73;45;65;58;157;7,13;26,64;10,99;29,04;17,51;0;23,1;00:12:05;1,99;3,3;7,45;6,6;17,84;5,09;7;12;29;26;0;26;26,34;35,02;0;
MICELI;1132;94;35;63;64;187;8,79;21,22;0;21,38;19,47;0;9,59;00:12:05;1,72;1,89;5,53;5,63;16,55;3,11;9;3;18;25;0;25;27,07;29,41;0;
MURONI;1190;98;10;78;81;235;9,56;25,46;0;30,3;27,17;0;11,9;00:12:05;2,28;2,55;6,54;6,83;19,75;0,84;10;6;25;45;0;45;9,96;36,09;0;
OGUNSEYE;1026;85;16;66;70;176;8,14;23,96;0;23,67;21,9;0;10,29;00:12:05;2,13;2,31;6,41;6,79;17,17;1,55;8;3;18;23;0;23;15,94;31,48;0;
PARIGI;1006;83;99;88;79;209;8,33;29,22;5,41;39,14;26,13;0;33,1;00:12:05;2,6;3,89;8,79;7,9;20,79;9,79;11;10;32;33;0;33;56,19;38,58;0;
PENNINGTON;1073;89;11;61;55;161;8,25;20,12;0;19,13;14,53;0;5,61;00:12:05;1,35;1,78;5,64;5,11;14,98;1,06;4;2;23;16;0;16;11,32;27,77;0;
PISANO;907;75;58;66;56;163;7,29;25,54;13,2;25,63;21,63;0;21,02;00:12:05;2,39;2,83;7,29;6,19;18;6,45;6;7;26;20;0;20;33,87;33,35;0;
PITZALIS;1072;89;155;79;82;303;8,78;27,87;19,94;25,37;31,71;0;37,94;00:12:05;2,96;2,37;7,35;7,69;28,24;14,5;13;7;23;32;1;32;99,49;44,96;0;
VALLOCCHIA;1065;88;64;90;82;230;8,81;29,15;4,14;31,41;34,77;0;24,91;00:12:05;3,26;2,95;8,42;7,68;21,59;6,02;16;6;32;39;0;39;47,89;38,52;0;
VERDE;1166;96;87;98;88;280;9,85;31,89;0;36,95;36,72;0;34,76;00:12:05;3,15;3,17;8,37;7,5;23,99;7,45;13;11;29;49;0;49;65,55;43,04;0;
ZUGARO;1103;91;69;89;73;224;9,14;29,39;2,72;38,22;27,85;0;34,92;00:12:05;2,52;3,46;8,06;6,58;20,33;6,27;11;13;38;34;0;34;42,85;38,67;0;
