;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);
Team Average;4788;101;615;272;248;1130;9,44;21,16;63,57;98,52;86,83;0;121,21;00:47:35;1,79;2,04;5,65;5,14;23,43;12,73;26,7;19;70;81;2;81;399,93;37,9;0;
BIANCU;5019;105;734;271;255;1265;9,88;21,03;27,7;100,58;77,43;0;105,56;00:47:35;1,54;2;5,41;5,09;25,2;14,63;26;15;67;89;1;89;558,4;39,99;0;
DALLA BERNARDINA ;4512;95;407;215;180;927;8,61;17,36;29,96;68,91;42,96;0;44,85;00:47:35;0,95;1,53;4,77;3,98;20,54;9,02;13;12;47;48;1;48;285,38;32,93;0;
DORATIOTTO ;4568;96;614;315;286;1041;9,19;23,69;97,81;117,1;96,98;0;164,16;00:47:35;2,12;2,56;6,88;6,27;22,78;13,45;23;21;76;85;4;85;382,02;38,83;0;
LA ROSA ;4526;95;450;198;159;887;8,57;16,46;16,94;68,39;50,34;0;54,66;00:47:35;1,11;1,51;4,38;3,51;19,59;9,95;14;16;54;47;1;47;322,83;32,06;0;
LELLA ;5261;111;853;424;393;1487;11,08;29,46;92,07;152,16;171,09;0;223,32;00:47:35;3,25;2,89;8,07;7,48;28,26;16,22;61;31;114;138;2;138;496;45,68;0;
MURONI;4766;100;386;238;216;1094;9,27;19,55;21,05;90,51;69,84;0;70;00:47:35;1,47;1,9;5;4,54;22,94;8,11;17;22;67;81;1;81;327,24;37,71;0;
OGUNSEYE;4405;93;565;286;271;1018;8,92;24,48;45,37;105,17;107,2;0;131,54;00:47:35;2,43;2,39;6,5;6,14;23,12;12,82;44;19;71;95;2;95;323,29;38,19;0;
PISANO;4531;95;655;228;203;1001;8,79;19,31;100,97;79,78;71,62;0;136,58;00:47:35;1,58;1,76;5,04;4,49;22,1;14,45;18;14;52;64;3;64;372,12;35,4;0;
PITZALIS;4742;100;586;226;203;1060;9,11;18,11;85,25;77,32;66,2;0;105,48;00:47:35;1,4;1,63;4,77;4,28;22,36;12,35;17;12;55;64;2;64;362,65;35,3;0;
VALLOCCHIA;5547;117;903;314;312;1520;11,02;22,16;118,55;125,24;114,6;0;175,98;00:47:35;2,07;2,26;5,66;5,62;27,39;16,28;34;28;97;99;3;99;569,4;42,89;0;
