;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);
Team Average;1076;92;17;73;73;203;8,63;20;0,6;23,19;26,21;42,71;21,21;00:11:38;2,34;2,08;6,51;6,62;18,01;1,59;5,8;3,93;22,4;24,93;0;24,93;46,29;33,52;21,49;
ARBOLEDA;1068;92;46;87;95;232;9;26,73;3,01;31,12;39,76;43,86;38,06;00:11:38;3,72;2,91;8,15;8,87;21,72;4,35;12;4;32;33;0;33;58,83;39,72;25,27;
BIANCU;1147;99;0;58;67;170;8,87;16,23;0;15,26;15,91;36,28;9,14;00:11:38;1,39;1,33;5,05;5,81;14,82;0;1;2;10;21;0;21;7,56;28,51;18,43;
BOCCIA;1183;102;46;81;85;246;9,54;21,2;0;25,34;31,75;37,04;27,12;00:11:38;2,68;2,14;6,87;7,22;20,76;3,91;8;7;26;27;0;27;70,75;37,14;22,88;
CHIERICO;1319;113;2;75;82;257;10,44;19,01;0;22,78;29,34;29,93;12,2;00:11:38;2,22;1,73;5,65;6,18;19,48;0,13;7;5;17;27;0;27;41,69;34,91;19,43;
DEMARCUS ;1076;92;32;96;92;241;9,14;27,75;4,83;32,62;39,36;43,35;36,77;00:11:38;3,66;3,03;8,94;8,58;22,41;2,94;12;8;35;42;0;42;57,72;41,8;26,13;
EMERSON;1120;96;8;54;59;178;8,56;14,89;0;12,03;17,79;38,04;9,24;00:11:38;1,59;1,07;4,79;5,28;15,86;0,67;5;1;16;22;0;22;35,32;28,9;20,93;
GIANDONATO;715;61;0;10;11;27;4,99;4,92;0;2,39;2,33;58,82;0;00:11:38;0,33;0,34;1,39;1,54;3,84;0;0;0;2;2;0;2;0;7,33;15,16;
LA ROSA ;601;52;3;23;28;65;4,52;13;0;5,96;6,85;65,21;3,15;00:11:38;1,14;0,99;3,82;4,59;10,84;0,45;1;0;6;7;0;7;9,5;21,15;19,88;
LELLA ;1246;107;16;104;92;265;10,3;24,32;0;38,98;36,09;33,68;35,12;00:11:38;2,9;3,13;8,36;7,36;21,23;1,26;6;5;28;27;0;27;51,59;40,68;21,4;
PALESI;1230;106;25;69;72;261;9,69;18,53;0,42;16,77;30,44;38,69;19,53;00:11:38;2,48;1,36;5,63;5,84;21,2;1,99;5;2;23;22;0;22;52,07;36,65;24,01;
PISANO;907;78;14;56;53;112;7;16,01;0;16,02;15,77;50,31;13,94;00:11:38;1,74;1,77;6,2;5,83;12,37;1,5;2;4;17;23;0;23;14,6;26,15;21,19;
RAGATZU;835;72;19;66;63;142;6,79;22,3;0;25,62;19,15;54,79;23,7;00:11:38;2,29;3,07;7,85;7,57;17,03;2,24;4;5;22;18;0;18;50,6;34,53;21,15;
RENAULT ;1382;119;16;120;111;349;11,57;25,91;0;42,1;37,35;30,6;31,21;00:11:38;2,7;3,05;8,67;8;25,28;1,12;8;6;42;44;0;44;97,86;45,03;20,85;
TRAVAGLINI;1265;109;17;110;110;298;10,52;25,02;0,69;33,68;36,84;35,11;31,7;00:11:38;2,91;2,66;8,66;8,68;23,59;1,36;10;5;33;31;0;31;87,48;42,61;24,1;
UDHO;1040;89;20;80;83;206;8,58;24,15;0;27,2;34,48;44,9;27,19;00:11:38;3,32;2,62;7,65;7,95;19,78;1,9;6;5;27;28;0;28;58,79;37,73;21,59;
