;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);
Team Average;779;73;1;21;15;67;6,06;7,23;0;3,26;2,55;52,51;2,69;00:10:40;0,33;0,42;2,65;1,97;8,61;0,17;0,4;0,8;4,4;3,3;0;3,3;15,86;15,93;18,01;
BELLONI ;761;71;0;26;18;77;5,99;8,5;0;3,64;2,52;53,77;2,28;00:10:40;0,33;0,48;3,48;2,39;10,17;0;0;0;5;5;0;5;15,98;18,9;17,05;
COCCO;747;70;0;11;8;36;5,64;4,21;0;0,82;0,88;53,96;0;00:10:40;0,12;0,11;1,43;1,04;4,79;0;0;0;3;1;0;1;0;8,9;15,61;
DEMARCUS ;781;73;0;19;10;71;6;5,86;0;3,13;2;50,53;3,02;00:10:40;0,26;0,4;2,42;1,22;9,1;0;0;0;5;2;0;2;17,44;16,71;18,95;
EMERSON;835;78;8;30;18;86;6,55;8,1;0;2,72;2,43;48,79;6,77;00:10:40;0,29;0,33;3,56;2,14;10,28;0,94;0;0;7;3;0;3;40,33;18,8;22,32;
GIANDONATO;748;70;0;14;12;46;5,73;5,62;0;1,66;1,94;53,77;0,59;00:10:40;0,26;0,22;1,81;1,65;6,13;0;0;1;5;1;0;1;0;10,73;15,35;
LELLA ;795;74;0;27;19;76;6,28;8,89;0;4,81;4,99;52,56;5,7;00:10:40;0,63;0,61;3,36;2,4;9,56;0;1;2;3;6;0;6;26,88;18,97;18,36;
OCCHIONI;769;72;0;17;14;65;5,94;6,51;0;2,81;2,4;53,99;1,14;00:10:40;0,31;0,37;2,17;1,8;8,49;0;1;2;3;3;0;3;8,18;15,43;17,84;
PISANO;780;73;6;27;23;83;6,23;10,15;0;4,52;2,92;50,98;4,86;00:10:40;0,37;0,58;3,45;2,96;10,65;0,73;1;2;7;6;0;6;30,41;19,84;20,25;
RENAULT ;768;72;0;19;13;53;5,96;6,95;0;3,34;3,43;53,75;1,69;00:10:40;0,45;0,43;2,51;1,75;6,94;0;1;1;1;3;0;3;6,21;13,36;17,14;
UDHO;810;76;0;19;19;81;6,31;7,52;0;5,18;2,02;52,95;0,87;00:10:40;0,25;0,64;2,37;2,37;9,95;0;0;0;5;3;0;3;13,18;17,63;17,19;
