;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);
Team Average;562;59;4;58;51;85;5,97;29,26;0;22,43;18,65;0;5,04;00:09:32;3,07;3,78;9,76;8,49;14,13;0,62;6,72;6,11;25,83;27,5;0;27,5;3,64;27,96;0;
BELLODI ;680;71;4;69;66;136;7,48;35,23;0;25,03;26,66;0;6,85;00:09:30;3,92;3,68;10,08;9,74;20,04;0,54;11;2;28;39;0;39;3,7;37,58;0;
BIANCU;579;61;0;69;54;79;6,16;30,86;0;28,91;15,2;0;3,94;00:09:30;2,63;5;11,89;9,26;13,69;0;5;6;27;24;0;24;0;29,22;0;
CALIGARA;512;54;0;47;34;42;5,14;23,39;0;19,9;9,26;0;0,93;00:09:30;1,81;3,89;9,1;6,64;8,13;0;1;6;22;14;0;14;0;18,37;0;
CETER;629;66;5;76;69;108;6,89;34,83;0;31,94;26,2;0;7,29;00:09:30;4,17;5,08;12,03;11,03;17,13;0,85;9;9;34;37;0;37;5,34;33,75;0;
COTALI;580;61;7;66;55;98;6,22;31,8;0;23,61;20,58;0;5,47;00:09:30;3,55;4,07;11,35;9,48;16,98;1,13;8;7;31;32;0;32;6,54;32,39;0;
DALLA BERNARDINA ;604;64;0;58;58;83;6,42;30,56;0;18,27;22,03;0;3,55;00:09:30;3,65;3,02;9,52;9,64;13,75;0,07;9;3;19;37;0;37;0,45;26,49;0;
GEMMI;318;32;0;4;2;6;2,59;5,22;0;2,54;0,52;0;0;00:10:00;0,16;0,8;1,37;0,7;2,04;0;1;1;4;1;0;1;0;5,01;0;
IOTTI;604;63;3;75;62;113;6,61;34,42;0;31,72;20,29;0;7,99;00:09:30;3,36;5,25;12,44;10,31;18,63;0,45;7;13;37;29;0;29;2,74;36,7;0;
MAFFEI;288;30;0;6;2;6;2,49;6,1;0;1,65;0;0;0;00:09:30;0;0,57;2,02;0,6;2,1;0;0;1;3;0;0;0;0;4,92;0;
MURONI;543;57;0;46;40;38;5,46;23,62;0;14,16;13,26;0;0,19;00:09:30;2,44;2,61;8,51;7,3;7,05;0;0;3;24;19;0;19;0;15,37;0;
OGUNSEYE;637;67;2;80;65;105;7,09;36,8;0;33,6;28,45;0;7,43;00:09:30;4,47;5,28;12,56;10,16;16,44;0,36;11;10;39;45;0;45;2,31;34,02;0;
PENNINGTON;712;75;8;75;77;150;7,94;37,08;0;28,5;33,02;0;5,83;00:09:30;4,63;4;10,57;10,76;21,04;1,11;11;14;28;40;0;40;7,94;38,79;0;
PERALTA;465;49;11;35;26;42;4,55;20,24;0;11,11;5,82;0;0,74;00:09:30;1,25;2,39;7,48;5,58;9,13;2,38;1;2;14;9;0;9;11,07;17;0;
PINNA S.;667;70;6;73;70;122;7,38;35,99;0;29,5;23,66;0;9,1;00:09:30;3,54;4,42;10,99;10,46;18,35;0,91;9;9;34;53;0;53;6,05;36,93;0;
PISANO;560;59;9;64;57;93;6,16;35,38;0;28,23;19,63;0;11,47;00:09:30;3,51;5,04;11,46;10,23;16,65;1,67;9;7;37;30;0;30;9,32;34,19;0;
PITZALIS;539;57;4;70;61;106;6,12;39,7;0;27,39;25,72;0;8,08;00:09:30;4,77;5,08;12,96;11,41;19,71;0,69;13;7;32;30;0;30;3,7;37,88;0;
SENESI;587;62;0;51;46;76;6,08;27,32;0;16,18;18,02;0;1,82;00:09:30;3,07;2,76;8,72;7,9;13,03;0;3;3;18;17;0;17;0;25,22;0;
VALLOCCHIA;605;64;6;79;73;128;6,86;39,41;0;31,56;27,33;0;10,01;00:09:30;4,52;5,22;13,09;11,98;21,16;1,06;13;7;34;39;0;39;6,43;40,68;0;
