;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);
Team Average;933;63;365;53;50;359;5,65;16,29;130,49;21,63;13,68;72,72;73,66;00:14:50;1,48;2,35;5,72;5,41;38,5;39,24;2,65;8,06;11,71;11;2,88;11;90,88;53,1;27,94;
ALTARE ;841;57;297;50;44;303;5,11;16,58;76,21;19,7;11,35;74,51;70,92;00:14:50;1,35;2,34;5,92;5,2;36,04;35,34;3;8;9;9;1;9;110,2;51,64;28,79;
ARBOLEDA;996;67;385;56;48;355;6,01;15,71;157,97;29,93;7,91;67,64;78,93;00:14:50;0,79;3,01;5,6;4,86;35,7;38,65;0;8;12;10;4;10;72,6;50,67;28,69;
BELLONI ;832;56;240;71;61;268;5,26;21,24;14,62;22,74;10,21;75,88;79,6;00:14:50;1,23;2,73;8,54;7,33;32,18;28,85;1;9;18;14;0;14;171,73;51,85;25,58;
CADILI;821;55;361;39;41;357;4,89;14,13;96,21;15,75;10,78;76,5;57,14;00:14:50;1,31;1,92;4,7;5,04;43,43;43,91;1;7;10;12;3;12;106,78;57,04;28,32;
COCCO;800;54;366;50;46;345;4,89;17,16;84,82;20,7;12,55;78,03;65,64;00:14:50;1,57;2,59;6,27;5,74;43,16;45,71;3;9;11;10;0;10;66,48;57,21;26,27;
DALLA BERNARDINA ;1001;67;363;46;43;364;5,89;12,93;66,32;17,79;8,52;67,28;53,05;00:14:50;0,85;1,78;4,61;4,25;36,39;36,28;1;8;10;9;2;9;92,37;49,37;26,72;
DEMARCUS ;978;66;402;56;57;405;6,05;18,66;233,5;21,3;20,02;69,7;94,68;00:14:50;2,05;2,18;5,73;5,84;41,4;41,11;6;9;13;15;6;15;60,07;54,29;28,85;
DORATIOTTO ;1034;70;321;49;58;392;6,2;15,04;54,44;11,94;11,39;70,25;60,33;00:14:50;1,1;1,15;4,76;5,57;37,95;31,04;3;5;11;13;1;13;224,88;53,34;27,2;
EMERSON;1080;73;397;56;64;386;6,57;16,6;150,73;22,6;20,48;69,05;77,91;00:14:50;1,9;2,09;5,23;5,91;35,73;36,72;2;7;15;13;3;13;85,02;49,34;29,09;
GAGLIANO;935;63;331;47;40;322;5,6;14,97;21,38;26,5;7,98;72,1;53,86;00:14:50;0,85;2,84;5,06;4,23;34,49;35,45;1;9;12;8;0;8;119,4;49,88;25,53;
GIANDONATO;826;56;344;50;54;337;5,16;19,78;77,59;22;15,58;77,11;66,49;00:14:50;1,89;2,66;6,1;6,51;40,73;41,59;3;9;11;12;2;12;86,1;56,29;25,89;
LA ROSA ;1045;70;425;53;49;429;6,22;14,09;199,73;21,61;15,32;70,29;56,59;00:14:50;1,47;2,07;5,03;4,65;41,01;40,68;4;9;16;13;4;13;58,41;52,79;28,31;
LELLA ;1021;69;392;43;52;392;6,15;15,5;128,67;19,24;26,3;66,91;70,91;00:14:50;2,58;1,88;4,19;5,12;38,41;38,4;7;6;11;10;4;10;83,4;50,83;29,32;
MARIGOSU;814;55;324;74;76;293;5,2;22,09;95,61;33,1;24,2;78,6;102,75;00:14:47;2,97;4,06;9,14;9,3;35,98;39,83;2;9;10;16;1;16;52,38;58,25;28,94;
PENNINGTON;943;64;414;45;23;383;5,46;10,99;231,08;18,95;1;73,28;73,73;00:14:50;0,11;2,01;4,79;2,48;40,58;43,88;0;8;10;1;5;1;49,27;53,08;28,09;
PITZALIS;875;59;423;54;45;390;5,29;15,96;214,21;19,22;15,75;75,71;83,82;00:14:50;1,8;2,2;6,14;5,16;44,58;48,33;5;8;11;11;5;11;62,88;57,07;28,34;
VERDE;1027;69;425;55;50;377;6,18;15,53;315,28;24,71;13,27;73,39;105,93;00:14:50;1,29;2,41;5,36;4,87;36,74;41,36;3;9;9;11;8;11;42,93;49,73;31,03;
