;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);
Team Average;1289;69;85;58;53;256;6,04;12,79;16,91;16,61;18,75;60,8;28,73;00:18:41;1,41;1,28;4,4;4,02;18,95;5,87;5,13;3,2;18,47;17,27;0,4;17,27;98,04;31,98;24,82;
ALTARE ;1060;57;74;43;39;199;4,9;11,64;36,35;10,84;16,55;67,05;34,62;00:18:41;1,56;1,02;4,03;3,69;18,81;6,96;2;4;10;12;1;12;58,42;31,73;26,37;
ARBOLEDA;1131;61;94;61;55;218;5,43;15,9;25,3;23,55;19,89;66,11;34,34;00:18:41;1,76;2,08;5,35;4,89;19,26;8,27;8;6;24;22;0;22;52,83;34,41;27,06;
BELLONI ;1780;95;238;74;79;431;8,3;12,48;70,14;17,76;19,88;46,35;52,66;00:18:41;1,12;1;4,18;4,45;24,22;13,37;6;3;18;23;1;23;165,66;37,33;28,95;
BIANCU;1887;101;187;88;76;478;8,89;13,76;4,33;24,07;25,58;45,44;43,48;00:18:41;1,36;1,28;4,67;4,01;25,31;9,91;6;3;30;25;0;25;204,58;40,33;24,53;
COSSU M.;1360;73;37;75;60;234;6,51;15,55;0;24,88;23,58;56,95;22,17;00:18:41;1,73;1,83;5,53;4,38;17,21;2,71;8;5;29;21;0;21;73,36;32,15;22,26;
DALLA BERNARDINA ;956;51;0;19;11;84;4,14;4,54;0;3,73;2,67;67,99;1,59;00:18:41;0,28;0,39;1,97;1,15;8,8;0;1;1;6;6;0;6;22;15,74;17,46;
DORATIOTTO ;1302;70;38;57;51;251;6,07;12,48;0;14,51;15,96;62,74;25,54;00:18:41;1,23;1,11;4,34;3,96;19,27;2,9;1;3;11;12;0;12;150,42;33,49;23,42;
EMERSON;1023;55;21;30;30;122;4,57;7,94;0;6,92;10,04;63,77;9,61;00:18:41;0,98;0,68;2,9;2,98;11,92;2,09;1;3;9;12;0;12;47,7;21,2;23,82;
GIANDONATO;902;48;29;41;38;194;4,2;12,48;0;9,79;10,54;75,17;13,29;00:18:41;1,17;1,09;4,51;4,19;21,48;3,24;3;1;14;8;0;8;66,97;34,81;22,27;
LA ROSA ;1114;60;12;43;40;212;5,19;12,34;0;13,09;12,63;65,26;8,89;00:18:41;1,13;1,17;3,85;3,61;19,05;1,04;5;4;15;10;0;10;71,29;32,9;21,42;
LELLA ;1362;73;65;65;64;227;6,38;13,02;32,46;17,84;24,54;57,59;37,33;00:18:41;1,8;1,31;4,77;4,73;16,69;4,79;7;4;22;22;1;22;77,07;29,11;31,57;
PENNINGTON;1669;89;140;53;43;377;7,6;9,9;0;11,74;18,49;51,59;25,18;00:18:41;1,11;0,7;3,16;2,57;22,59;8,38;4;0;17;9;0;9;197,7;35,86;23,34;
PISANO;769;41;24;29;23;81;3,5;9,88;0;11,72;8,75;75,4;11,91;00:18:41;1,14;1,52;3,78;3,05;10,57;3,13;3;3;7;8;0;8;27,8;21,3;22,24;
PITZALIS;1322;71;182;109;105;328;6,84;24,86;62,57;36,21;35,24;60,95;58,04;00:18:41;2,66;2,74;8,21;7,97;24,83;13,78;9;6;42;45;2;45;66,32;40,77;28,16;
VALLOCCHIA;1692;91;128;81;79;410;8,06;15,08;22,43;22,52;36,87;49,7;52,33;00:18:41;2,18;1,33;4,79;4,68;24,25;7,55;13;2;23;24;1;24;188,5;38,64;29,45;
