;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);
Team Average;852;140;54;39;46;240;12,52;15,67;6,87;10,26;15,04;20,82;18,06;00:06:05;1,74;1,2;4,58;5,36;27,92;6,36;3,56;1,38;9,75;12,44;0;12,44;95,68;43,12;23,83;
BELLONI ;979;160;42;41;35;285;14,06;13,31;0;13,21;11,43;12,93;12,97;00:06:06;1,17;1,35;4,17;3,62;29,1;4,33;4;2;11;11;0;11;114,62;44,31;23,06;
BOCCIA;852;139;63;53;57;259;12,8;18,62;7,45;11,98;18,6;23,11;26,98;00:06:06;2,18;1,41;6,17;6,72;30,42;7,42;6;2;17;14;0;14;105,9;47,34;24,61;
BRIGNANI;855;140;54;32;39;237;12,25;13,11;0;5,1;12,77;17,75;11,47;00:06:06;1,49;0,6;3,71;4,6;27,77;6,35;4;0;8;11;0;11;100,95;41,35;23,89;
CHIERICO;959;157;22;39;55;273;14,27;17,38;12,59;13,26;26,86;13,88;18,63;00:06:06;2,8;1,38;4,06;5,74;28,44;2,34;8;2;8;19;0;19;71,77;43,67;25,93;
DEMARCUS ;824;140;74;51;63;284;13,16;21,01;30,26;9,35;23,82;23,94;35,17;00:05:52;2,89;1,13;6,16;7,65;34,41;8,94;5;1;13;20;0;20;76,07;51,91;26,58;
EMERSON;717;117;42;27;36;170;10,28;13,18;0;6,22;9,07;27,76;11,54;00:06:06;1,27;0,87;3,74;5,06;23,65;5,86;2;1;6;7;0;7;86,86;37,12;22,88;
LA ROSA ;757;124;1;22;21;117;10,44;8,8;0;4,01;1,78;21,66;2,69;00:06:06;0,24;0,53;2,95;2,75;15,5;0,17;0;0;4;3;0;3;23,08;26,48;19,2;
LELLA ;874;143;33;39;44;209;12,86;16,1;0;12,06;20,44;14,91;19,86;00:06:06;2,34;1,38;4,45;5,06;23,96;3,79;4;2;8;14;0;14;66,42;39,18;23,55;
MANCINI;881;144;30;39;40;246;12,69;13,65;0;10,71;9,53;17,93;14,07;00:06:06;1,08;1,22;4,38;4,49;27,92;3,41;1;1;10;11;0;11;107,9;43,08;22,35;
OCCHIONI;922;151;25;33;57;284;13,59;16,31;0;10,03;20,2;16,21;10,99;00:06:06;2,19;1,09;3,58;6,15;30,76;2,69;5;2;9;16;0;16;124,95;45,88;20,71;
PALESI;983;161;89;47;62;338;14,53;16,63;2,25;11,21;21,75;16,96;21,63;00:06:06;2,21;1,14;4,75;6,27;34,38;9,07;5;1;13;22;0;22;182,97;50,3;24,64;
PINNA S.;857;140;66;33;46;251;12,51;15,24;0;5,93;13,17;22,11;12,39;00:06:06;1,54;0,69;3,89;5,39;29,3;7,76;3;0;5;12;0;12;113,08;43,77;22,25;
RAGATZU;713;117;82;45;48;197;10,66;18,04;20,5;11,46;14,55;30,3;32,33;00:06:06;2,04;1,61;6,35;6,69;27,71;11,57;3;1;12;12;0;12;81,8;44,45;25,74;
RENAULT ;914;150;170;53;52;329;13,77;18,87;33,35;17,49;18,64;22,87;28,25;00:06:06;2,04;1,91;5,77;5,63;35,97;18,6;5;5;17;12;0;12;130,32;52,35;27,37;
TRAVAGLINI;780;128;31;34;33;191;11,27;14,05;0;10,7;4,83;27,07;12,89;00:06:06;0,62;1,37;4,34;4,23;24,52;3,99;0;2;7;3;0;3;85,52;40,21;23,53;
UDHO;765;125;43;37;45;177;11,3;16,55;3,54;11,41;13,25;23,93;17,14;00:06:06;1,73;1,49;4,82;5,85;23,16;5,62;2;0;8;12;0;12;58,64;38,77;24,93;
