;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);
Team Average;432;155;303;55;54;271;17,98;50;0;31,88;22,91;0;44,08;00:02:47;5,3;7,38;12,66;12,44;62,73;70,21;10;14;22;22;0;22;177,98;81,35;0;
MANCA;432;155;303;55;54;271;17,98;50;0;31,88;22,91;0;44,08;00:02:47;5,3;7,38;12,66;12,44;62,73;70,21;10;14;22;22;0;22;177,98;81,35;0;
