;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);
Team Average;402;70;35;29;26;87;6,74;21,14;1,42;9,86;8,83;0;8,38;00:05:43;1,86;2,15;6,28;5,5;17,75;6,75;2,63;2,16;9,42;9,58;0;9,58;25,52;30,78;0;
BIANCU;535;93;28;31;32;120;8,87;22,67;0;8,56;10,07;0;6,7;00:05:43;1,88;1,6;5,84;5,97;22,46;5,33;2;1;9;12;0;12;13,57;37;0;
DALLA BERNARDINA ;520;91;31;36;28;101;8,6;22,31;0;11,93;10,47;0;4,5;00:05:43;2,01;2,29;6,96;5,47;19,37;5,86;3;4;12;12;0;12;30,51;33,96;0;
DEMARCUS ;119;21;0;1;1;0;1,73;7,84;0;0;0,37;0;0;00:05:43;0,32;0;0,69;1,18;0;0;0;0;0;0;0;0;0;0;0;
DORATIOTTO ;488;85;22;38;26;92;7,98;21;0;11,6;7,6;0;6,85;00:05:43;1,56;2,37;7,74;5,32;18,78;4,46;1;4;15;7;0;7;21,23;34,6;0;
LA ROSA ;455;79;7;36;30;89;7,69;25,03;0;12,09;10,24;0;3,83;00:05:43;2,25;2,66;7,81;6,68;19,44;1,45;2;5;10;9;0;9;6,6;35,22;0;
LELLA ;452;79;20;41;31;85;7,73;26,66;0;18,99;10,53;0;10,99;00:05:43;2,33;4,2;9,18;6,94;18,9;4,41;2;3;15;16;0;16;19,92;36,88;0;
MANCA;527;92;73;28;29;122;8,62;21,13;0;9,45;9,38;0;6,72;00:05:43;1,78;1,79;5,27;5,41;23,15;13,76;5;2;10;9;0;9;71,4;36,95;0;
MASTINO;50;9;0;0;0;0;0,69;2,69;0;0,08;0;0;0;00:05:43;0;0,15;0,59;0,1;0;0;0;0;0;0;0;0;0;0;0;
MICELI;195;34;0;12;11;36;3,19;20,65;0;4,76;2,19;0;1,6;00:05:43;1,12;2,44;6,27;5,58;18,36;0;0;0;7;3;0;3;0;32,9;0;
MURGIA;418;73;14;25;21;53;6,75;19,66;0;8,34;6,02;0;2,86;00:05:43;1,44;2;5,93;4,93;12,79;3,31;1;1;7;7;0;7;13,83;23,87;0;
MURONI;526;92;50;46;38;138;9,21;29,61;0;17,92;13,27;0;11,51;00:05:43;2,52;3,41;8,76;7,29;26,31;9,57;6;2;17;19;0;19;40,92;45,15;0;
OGUNSEYE;574;100;90;49;45;176;10,03;29,47;8,96;17,72;17,24;0;21,23;00:05:43;3,01;3,09;8,56;7,78;30,6;15,76;5;3;12;15;0;15;62,43;49,52;0;
PARIGI;509;89;65;40;40;126;8,82;28,45;0;15,39;10,3;0;15,88;00:05:43;2,03;3,03;7,88;7,85;24,81;12,83;3;3;10;11;0;11;44,59;43,49;0;
PENNINGTON;640;112;115;28;42;197;10,64;23,19;8,22;7,44;13,31;0;14,73;00:05:43;2,08;1,16;4,33;6,61;30,76;17,92;4;1;8;16;0;16;73,32;46,28;0;
PISANO;331;58;36;28;24;51;5,5;23,14;9,77;10,14;7,15;0;12,63;00:05:43;2,16;3,07;8,61;7,27;15,54;10,88;2;3;12;8;0;8;11,03;29,76;0;
PITZALIS;242;42;0;12;7;12;3,7;13,19;0;3,74;2,44;0;0,27;00:05:43;1,01;1,55;4,95;3,04;4,82;0;0;1;5;2;0;2;0;11,06;0;
VALLOCCHIA;430;75;46;55;46;113;8,04;38,4;0;17,39;24,94;0;21,36;00:05:43;5,8;4,04;12,77;10,71;26,33;10,72;9;5;19;20;0;20;33,27;46,76;0;
VERDE;595;104;72;40;38;148;9,95;23,66;0;11,77;12,16;0;17,5;00:05:43;2,04;1,98;6,72;6,4;24,85;12,07;5;3;11;16;0;16;42,16;41,41;0;
ZUGARO;27;5;0;0;0;0;0,38;2,87;0;0;0;0;0;00:05:43;0;0;0,55;0;0;0;0;0;0;0;0;0;0;0;0;
