;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);
Team Average;522;38;1;41;32;47;3,56;21,53;0;15,9;11,72;0;3,05;00:13:51;2,16;2,96;7,68;5,87;8,68;0,11;5,06;5,88;19,94;19,76;0;19,76;0,6;19,21;0;
BIANCU;572;41;0;40;32;42;3,81;19,52;0;13,06;10,55;0;0,82;00:13:51;1,85;2,28;7,06;5,57;7,42;0;4;7;21;20;0;20;0;15,98;0;
DALLA BERNARDINA ;508;37;1;48;37;55;3,55;25,21;0;20,21;14,28;0;2,51;00:13:51;2,81;3,98;9,47;7,31;10,8;0,18;5;5;21;28;0;28;0,92;22,81;0;
DEMARCUS ;485;35;3;45;32;47;3,33;23,16;0;18,25;10,34;0;3,84;00:13:51;2,13;3,76;9,28;6,54;9,63;0,57;4;10;25;19;0;19;2,75;21,43;0;
DORATIOTTO ;496;36;0;33;28;34;3,28;18,38;0;10,53;8,17;0;0,98;00:13:51;1,65;2,13;6,72;5,69;6,92;0;1;1;13;16;0;16;0;14,98;0;
LA ROSA ;417;30;0;28;20;25;2,73;17,19;0;8,98;7,29;0;0,19;00:13:51;1,75;2,15;6,68;4,88;6,1;0;3;2;12;13;0;13;0;13,36;0;
LELLA ;587;42;0;47;38;58;4,07;23,98;0;19,67;14,5;0;6,17;00:13:51;2,47;3,35;8,08;6,45;9,87;0;7;5;19;19;0;19;0;22,64;0;
MANCA;537;39;0;32;22;37;3,46;15,37;0;10,29;5,02;0;0,15;00:13:51;0,93;1,91;6,03;4,1;6,89;0;1;4;20;17;0;17;0;15,32;0;
MASTINO;553;40;0;51;40;70;3,89;26,17;0;17,42;17,65;0;0,99;00:13:51;3,19;3,15;9,32;7,33;12,62;0;8;7;28;28;0;28;0;25,23;0;
MICELI;608;44;2;42;39;60;4,17;22,84;0;15,75;14,28;0;3,24;00:13:51;2,35;2,59;6,91;6,34;9,83;0,39;8;8;18;21;0;21;2,37;21,52;0;
MURONI;563;41;0;45;36;56;3,87;23,19;0;17,76;14,78;0;2,83;00:13:51;2,63;3,16;7,91;6,45;9,92;0;7;7;22;22;0;22;0;22,05;0;
OGUNSEYE;399;29;0;21;10;7;2,46;10,54;0;6,75;2,98;0;0,17;00:13:51;0,75;1,69;5,21;2,42;1,73;0;0;1;9;5;0;5;0;4,81;0;
PARIGI;521;38;4;51;48;81;3,9;34,22;0;25,2;22,49;0;9,19;00:13:51;4,32;4,84;9,79;9,28;15,49;0,79;12;11;20;32;0;32;4,1;33,09;0;
PENNINGTON;592;43;0;51;37;54;4,07;23,03;0;18,7;13,92;0;5,73;00:13:51;2,35;3,16;8,57;6,18;9,14;0;8;5;23;23;0;23;0;20,86;0;
PISANO;262;19;0;8;3;5;1,57;7,27;0;2,43;0,6;0;0;00:13:51;0,23;0,93;3,1;1,05;1,83;0;0;0;6;0;0;0;0;4,24;0;
VALLOCCHIA;524;38;0;55;43;64;3,84;31,33;0;25,33;17,5;0;9,19;00:13:51;3,34;4,83;10,57;8,16;12,26;0;9;8;27;26;0;26;0;28,16;0;
VERDE;626;45;0;44;31;41;4,15;18,83;0;15,46;9,93;0;1,07;00:13:51;1,59;2,47;7,08;4,93;6,52;0;2;8;25;22;0;22;0;15,74;0;
ZUGARO;628;45;0;55;45;67;4,41;25,81;0;24,49;15,02;0;4,75;00:13:51;2,39;3,9;8,79;7,18;10,63;0;7;11;30;25;0;25;0;24,34;0;
