;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);
Team Average;4371;108;627;180;194;1043;9,47;13,24;84,86;47,63;64,69;36,05;95,99;00:40:31;1,4;1,04;4,09;4,23;22,93;13,88;11,6;5,6;41,6;53,5;2;53,5;361,92;36,11;0;
CANDELA;930;23;100;38;23;138;1,97;11,25;0;6,24;6,24;87,46;11,44;00:40:30;0,67;0,67;4,14;2,46;14,88;10,74;1;0;9;5;0;5;85,28;25;0;
COCCO;4307;106;579;161;196;1017;9,25;12,58;72,8;37,44;64,48;35,52;76,96;00:40:32;1,5;0,87;3,74;4,54;23,62;13,45;8;0;42;53;2;53;315,12;36,89;0;
DEMARCUS ;5492;135;1062;291;326;1635;12,33;17,79;106,08;89,44;112,32;23,56;157,04;00:40:32;2,05;1,63;5,3;5,93;29,77;19,33;23;15;71;90;2;90;550,16;46;0;
GIANDONATO;4558;112;324;121;147;823;9,53;9,68;0;27,04;41,6;28,14;18,72;00:40:34;0,91;0,59;2,65;3,22;18,05;7,12;3;2;29;46;0;46;312;28,88;0;
GOZZI;4621;114;478;134;138;915;9,65;9,59;53,04;26;37,44;32,04;52;00:40:34;0,81;0,56;2,9;2,99;19,81;10,35;8;3;31;35;1;35;323,44;31,06;0;
MASTINO;4697;116;476;196;186;1008;10,15;13,33;36,4;63,44;71,76;32;88,4;00:40:34;1,53;1,35;4,16;3,96;21,46;10,14;18;5;48;58;1;58;342,16;35,22;0;
PARIGI;4760;117;685;225;246;1206;10,52;15,89;94,64;65,52;89,44;31,2;135,2;00:40:32;1,88;1,38;4,72;5,18;25,34;14,4;15;7;44;64;2;64;405,6;40,23;0;
PISANO;4300;106;686;184;164;942;9,21;12,24;115,44;48,88;46,8;35,23;112,32;00:40:32;1,09;1,14;4,28;3,82;21,91;15,96;7;8;45;42;3;42;344,24;34,82;0;
PITZALIS;4463;111;820;204;236;1179;9,9;15,41;144,56;53,04;85,28;33,5;137,28;00:40:14;1,91;1,19;4,57;5,29;26,43;18,36;15;8;42;62;3;62;401,44;40,59;0;
VALLOCCHIA;5580;138;1060;249;274;1564;12,21;14,7;225,68;59,28;91,52;21,91;170,56;00:40:32;1,64;1,06;4,45;4,9;28,03;18,99;18;8;55;80;6;80;539,76;42,42;0;
