;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);
Team Average;244;36;15;25;22;46;3,73;33,07;0;10,91;10,23;0;8,97;00:06:44;4,19;4,44;10,18;8,93;18,89;6,21;4,61;3,61;10,67;10,89;0;10,89;13,86;37,17;0;
BELLODI ;210;32;7;20;16;27;3,12;25,56;0;4,79;6,01;0;5,06;00:06:32;2,86;2,28;9,29;7,66;13;3,2;2;0;9;7;0;7;4,42;27,25;0;
BIANCU;177;28;9;15;13;19;2,73;24,63;0;7,52;5,5;0;7,54;00:06:16;3,1;4,24;8,72;7,45;10,96;4,93;2;2;4;5;0;5;8,74;25,68;0;
CALIGARA;229;35;19;25;24;60;3,78;39,77;0;11,45;12,61;0;10,17;00:06:32;5,52;5,01;11,12;10,59;26,16;8,25;5;4;11;13;0;13;18,86;46,33;0;
CETER;229;35;38;30;28;48;3,99;47,07;0;15,1;14,04;0;16,77;00:06:32;6,13;6,59;12,88;12,43;21,16;16,59;5;6;12;10;0;10;25,39;46,16;0;
DALLA BERNARDINA ;235;36;18;30;27;64;3,98;42,74;0;12,37;17,65;0;11,24;00:06:31;7,52;5,27;12,59;11,42;27,04;7,85;8;5;11;13;0;13;16,13;46,95;0;
GEMMI;296;47;17;35;33;60;5,05;37,95;0;17,04;14,29;0;11,89;00:06:16;4,82;5,75;11,65;11,22;20,4;5,58;8;5;14;17;0;17;16,53;39,23;0;
IOTTI;249;36;12;37;32;67;4,16;47,92;0;15,46;17,58;0;11,16;00:06:51;7,06;6,21;14,89;12,74;26,9;4,87;11;6;19;20;0;20;12,12;49,37;0;
MAFFEI;280;43;14;28;24;38;4,43;33,61;0;15,66;9,63;0;8,85;00:06:32;3,43;5,59;9,88;8,45;13,7;5,09;6;4;11;12;0;12;14,27;31,93;0;
MURONI;265;37;19;26;19;51;3,68;27,51;0;11,45;8,57;0;7,89;00:07:05;3,24;4,33;9,95;7,08;19,34;7,01;2;4;9;9;0;9;18,54;37,68;0;
OGUNSEYE;214;33;2;18;15;28;3,22;27,56;0;7,43;5,05;0;4,36;00:06:32;2,36;3,48;8,28;7,14;13,14;0,85;0;3;7;8;0;8;1,81;29,84;0;
PENNINGTON;221;31;18;16;17;42;3,1;28,57;0;8,05;8,11;0;4,49;00:07:05;3,66;3,64;7,4;7,47;18,98;8,29;5;3;8;9;0;9;17,79;36,27;0;
PERALTA;274;42;16;34;31;61;4,45;37,7;0;13,77;13,65;0;12,84;00:06:32;4,99;5,04;12,54;11,17;22,24;5,83;6;2;17;19;0;19;15,94;41,42;0;
PINNA S.;316;45;20;27;25;67;4,46;29,41;0;11,88;10,7;0;10,52;00:07:05;3,38;3,76;8,56;7,89;21,13;6,21;7;5;13;12;0;12;19,61;38,43;0;
PISANO;261;40;0;13;11;26;3,56;15,38;0;4,83;2,08;0;1,29;00:06:32;0,8;1,85;5,03;4,12;10,08;0;0;2;7;4;0;4;0;20,66;0;
PITZALIS;261;37;20;29;23;48;3,83;34,36;0;13,14;11,57;0;12,08;00:07:05;4,42;5,03;11,18;8,97;18,43;7,61;7;6;11;12;0;12;15,81;37,62;0;
RAGATZU;245;34;14;22;18;40;3,39;27,15;0;7,92;8,15;0;8,2;00:07:05;3,33;3,24;8,93;7,51;16,43;5,82;2;2;8;9;0;9;14,24;33,05;0;
SENESI;243;34;18;18;17;40;3,49;31,94;0;8,52;9;0;8,95;00:07:05;3,71;3,51;7,49;6,91;16,54;7,33;4;4;9;9;0;9;17,8;35,12;0;
VALLOCCHIA;190;27;11;25;21;45;2,83;36,93;0;9,96;9,9;0;8,21;00:07:05;5,22;5,25;13,09;10,92;23,5;6,06;3;2;12;8;0;8;11,5;44,88;0;
