;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);
Team Average;1121;59;160;52;48;247;5,4;17,91;17,24;18,81;15,32;65,99;22,32;00:18:57;1,35;1,67;4,6;4,24;21,68;13,72;3,67;5,47;16,4;17,2;0,67;17,2;96,44;34,28;0;
BIANCU;1182;62;195;59;65;259;5,75;20,18;52,74;22,14;23,36;63,82;34,92;00:19:07;1,98;1,87;5,02;5,49;21,93;16,45;4;9;22;23;2;23;87,1;34,89;0;
COCCO;934;49;109;56;45;182;4,53;19,77;0;19,79;12,71;70,85;16,27;00:19:07;1,36;2,12;6,04;4,81;19,42;11,64;4;5;19;13;0;13;86,81;33,44;0;
DALLA BERNARDINA ;919;48;49;47;37;190;4,38;17,7;0;17,33;12,49;73,3;7,76;00:19:07;1,36;1,89;5,06;4;20,7;5,31;4;7;13;17;0;17;48,81;33,37;0;
DORATIOTTO ;1226;64;190;72;63;264;5,94;19,76;4,08;23,65;21,01;61,02;38,88;00:19:07;1,71;1,93;5,86;5,15;21,56;15,54;5;7;17;22;0;22;126,45;34,97;0;
GOZZI;941;49;44;32;31;190;4,38;15;0;12,19;8,75;73,37;5,04;00:19:07;0,93;1,3;3,43;3,35;20,17;4,72;1;4;11;11;0;11;44,41;31,59;0;
LELLA ;1334;70;246;62;60;324;6,46;19,58;19,96;20,47;22,51;58,53;26,82;00:19:07;1,69;1,53;4,68;4,53;24,3;18,48;6;2;22;19;0;19;146,11;37,85;0;
MANCA;1218;64;208;48;42;317;5,7;15,62;22,66;14,33;12,17;65,95;11,58;00:19:07;1;1,18;3,94;3,46;26,06;17,06;1;4;16;16;1;16;141,1;38,28;0;
MASTINO;1194;62;284;57;56;327;5,77;19,25;74,37;24,62;18,32;65;36,2;00:19:07;1,53;2,06;4,78;4,71;27,37;23,78;5;7;18;22;3;22;112,47;40,58;0;
MURONI;1240;65;173;63;56;287;6,04;20,19;6,11;27,92;15,97;63,85;34,29;00:19:07;1,29;2,25;5,07;4,54;23,1;13,95;5;12;22;23;0;23;115,45;37,92;0;
PARIGI;1023;53;33;29;20;94;4,6;11,02;0;9,28;4,39;66,29;5,21;00:19:07;0,43;0,91;2,86;1,92;9,23;3,22;0;2;11;8;0;8;22,97;16,77;0;
PENNINGTON;1307;68;225;45;54;315;6,15;16,23;20,48;12,97;16,34;61,25;26,24;00:19:07;1,25;0,99;3,4;4,13;24,12;17,2;4;4;12;15;1;15;124,89;36,08;0;
PISANO;1152;67;255;62;59;329;6,3;20,78;36,61;24,74;18,94;62,23;31,34;00:17:05;1,64;2,15;5,39;5,13;28,57;22,14;6;6;19;23;2;23;117,99;42,58;0;
PITZALIS;967;51;89;39;38;156;4,59;17,36;4,89;13,72;13,83;66,5;12,61;00:19:07;1,43;1,42;4,01;3,88;16,11;9,19;3;4;9;14;0;14;63,35;27,06;0;
VERDE;1050;55;113;49;42;208;4,97;16,89;0;16,45;12,56;70,95;17,04;00:19:07;1,2;1,57;4,7;4,03;19,78;10,77;5;4;18;17;0;17;88,84;31,68;0;
ZUGARO;1124;60;194;55;51;265;5,55;19,68;16,69;22,56;16,48;66,61;30,65;00:18:46;1,47;2,01;4,86;4,58;23,61;17,29;2;5;17;15;1;15;119,83;38,13;0;
