;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);
Team Average;1532;69;4;74;36;227;5,87;10,65;0,2;21,96;6,43;60,56;9,73;00:22:20;0,42;1,42;4,79;2,35;14,75;0,29;1,06;3,72;32,17;7,28;0;7,28;27,25;27,78;19,32;
BIANCU;1504;67;0;66;30;232;5,67;10,1;0;18,43;3,82;62,29;5,55;00:22:36;0,25;1,22;4,41;2;15,4;0;0;1;20;6;0;6;43,8;27,95;18,17;
BOCCIA;1498;68;0;83;47;222;5,96;12,54;0;26,81;10,16;60,26;15,44;00:21:53;0,68;1,79;5,57;3,11;14,85;0;1;10;38;11;0;11;22,56;28,85;18,59;
BRIGNANI;1561;71;10;77;34;252;6,08;10,05;0;25,04;3,37;58,55;11,6;00:21:52;0,22;1,6;4,91;2,18;16,15;0,66;0;5;37;8;0;8;39,1;29,85;20,58;
CHIERICO;1600;70;0;71;23;229;5,9;8,74;0;18,18;3,9;60,28;6,84;00:22:48;0,24;1,14;4,45;1,43;14,3;0;1;2;35;3;0;3;22,7;26,54;18,54;
DEMARCUS ;1597;70;0;85;41;269;6,02;11,61;0;29,72;10,65;59,8;9,86;00:22:54;0,67;1,86;5,32;2,57;16,86;0;2;4;42;8;0;8;33,22;31,4;18,89;
EMERSON;1633;73;0;88;39;268;6,34;11,52;0;26,48;10,26;59,68;8,95;00:22:13;0,63;1,62;5,39;2,36;16,4;0,02;3;6;40;9;0;9;23,39;30,73;19,1;
GIANDONATO;1348;62;0;40;16;110;5,09;6,27;0;7,06;2,82;63,08;0,44;00:21:46;0,21;0,52;2,98;1,22;8,14;0;0;1;8;4;0;4;0,19;15,53;16,04;
LA ROSA ;1627;72;7;69;22;201;6,01;8,01;0;17,6;2,65;57,28;12,43;00:22:37;0,16;1,08;4,25;1,36;12,36;0,46;0;5;30;5;0;5;28,52;24,01;21,25;
LELLA ;1608;72;8;91;46;254;6,39;13,88;0;39,14;10,75;60,04;22,12;00:22:11;0,67;2,43;5,64;2,85;15,83;0,48;0;9;48;9;0;9;60,96;31,59;20,79;
MANCINI;1465;67;11;63;36;266;5,74;10,34;0;12,59;5,31;62,99;7,22;00:21:48;0,36;0,86;4,33;2,46;18,17;0,74;0;2;26;4;0;4;22,64;31,13;20,13;
OCCHIONI;1546;69;14;80;35;247;5,98;11,17;0;26;5,38;62,39;13,55;00:22:15;0,35;1,68;5,14;2,29;15,98;0,89;1;3;40;6;0;6;43,89;30,07;20,33;
PALESI;1588;72;15;89;56;251;6,3;12,92;0;25,64;13,84;57,05;15,56;00:22:02;0,87;1,61;5,57;3,52;15,81;0,95;7;6;47;19;0;19;54,2;30,7;21,01;
PINNA S.;1579;70;1;94;59;296;6,21;14,01;0;31,67;9,91;59,99;14,37;00:22:25;0,63;2,01;5,97;3,72;18,72;0,03;1;8;42;11;0;11;34,82;34,29;19,19;
PISANO;1408;64;0;64;29;144;5,44;9;0;17;3,04;59,55;2,73;00:21:49;0,22;1,21;4,56;2,04;10,26;0;0;2;23;4;0;4;0,56;21,19;16,11;
RAGATZU;1671;68;0;70;39;224;5,81;10,88;0;25,41;8,07;59,73;11,47;00:24:42;0,48;1,52;4,21;2,33;13,41;0;2;3;30;10;0;10;24,67;25,84;18,15;
RENAULT ;1468;66;14;69;39;204;5,66;10,24;3,6;16,51;3,95;60,9;8,23;00:22:08;0,27;1,12;4,69;2,62;13,88;0,97;1;0;29;7;0;7;19,31;26,16;25,66;
TRAVAGLINI;1482;67;0;61;24;179;5,63;8,81;0;18,48;3,13;60,79;5,7;00:22:11;0,21;1,25;4,08;1,63;12,09;0;0;0;22;4;0;4;3,93;23,48;17,72;
UDHO;1390;63;0;66;37;235;5,48;11,55;0;13,46;4,76;65,72;3,15;00:21:53;0,34;0,97;4,78;2,69;16,89;0;0;0;22;3;0;3;11,98;30,69;17,42;
