;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);
Team Average;199;39;80;26;22;77;4,1;37,3;0,09;11,25;7,61;0;18,13;00:05:10;3,83;5,66;12,86;11,08;39,2;40,59;1,8;3,93;9,13;7,87;0;7,87;52,27;60,58;0;
BIANCU;193;38;94;29;25;88;4,27;46,62;0;15,69;13,48;0;31,11;00:05:08;6,97;8,11;14,74;13,13;45,39;48,65;5;7;8;9;0;9;31,27;66,41;0;
CETER;205;41;91;24;21;85;4,31;35,99;0;10,57;7,41;0;16,98;00:05:00;3,61;5,16;11,92;10,36;41,59;44,29;3;2;10;8;0;8;47,81;62,31;0;
CUSUMANO;177;35;75;21;17;71;3,55;32,89;0;8,34;3,56;0;13,23;00:05:07;2,01;4,72;11,99;9,73;40,15;42,53;1;3;8;6;0;6;59,74;62,67;0;
IOTTI;191;38;80;22;19;75;3,94;33,33;0;11,06;6,94;0;13,55;00:05:00;3,63;5,78;11,58;9,94;39,09;41,58;0;5;9;5;0;5;60,61;59,57;0;
MARTINIELLO;181;34;54;25;19;63;3,55;36,39;0;9,79;5,42;0;12,17;00:05:22;2,99;5,4;13,88;10,62;34,53;29,7;2;4;9;9;0;9;53,78;57,7;0;
MURONI;212;41;77;32;23;85;4,54;41,46;0;13,38;10,12;0;25,47;00:05:06;4,78;6,32;14,96;10,81;40,03;36,62;2;5;12;9;0;9;38,38;62,27;0;
PENNINGTON;175;34;84;23;20;79;3,62;37,75;0;8,92;5,93;0;15,65;00:05:08;3,39;5,1;12,88;11,33;45,17;48,2;1;4;9;5;0;5;55,99;65,85;0;
PINNA S.;276;53;104;37;32;102;5,62;38,32;1,34;15,86;10,6;0;29,21;00:05:15;3,84;5,75;13,43;11,71;36,99;37,77;2;6;12;8;0;8;41,99;57,98;0;
PISANO;234;47;95;30;23;87;4,94;36,67;0;12,91;9,4;0;24,03;00:05:00;4,02;5,52;12,83;9,72;37,44;40,87;3;4;10;7;0;7;53,2;58,61;0;
PITZALIS;170;30;75;21;22;73;3,2;35,82;0;9,95;6,06;0;11,94;00:05:35;3,57;5,85;12,29;13,2;42,98;44,19;0;3;6;8;0;8;66,36;63,44;0;
RAGATZU;199;40;86;26;22;70;4,24;38,12;0;11,97;8,06;0;19,85;00:05:00;4,05;6,01;12,91;10,99;35,34;43,37;2;2;8;10;0;10;58,69;58,19;0;
SENESI;235;41;73;23;20;71;4,05;28,46;0;9,96;5,78;0;13,27;00:05:47;2,45;4,23;9,72;8,48;30,26;31,09;0;3;9;9;0;9;67,03;49,37;0;
TETTEH;158;31;71;24;25;71;3,44;44,1;0;8,48;8,59;0;15,39;00:05:07;5,43;5,36;15,05;15,93;45,14;44,79;2;2;9;10;0;10;47,3;66,48;0;
VALLOCCHIA;190;40;75;26;18;70;4,29;39,01;0;12,01;4,14;0;18,19;00:04:45;2,18;6,33;13,56;9,45;37,16;39,79;3;5;11;6;0;6;42,82;61,29;0;
VERGARA;192;38;68;21;21;71;3,91;34,49;0;9,94;8,59;0;11,96;00:05:07;4,46;5,17;11,1;10,87;36,83;35,43;1;4;7;9;0;9;59,1;56,54;0;
