;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);
Team Average;2187;73;25;146;144;387;6,79;20,36;0,26;49,71;51,67;55,18;39,25;00:30:04;2,33;2,25;6,63;6,5;17,43;1,09;12,8;7,55;47,45;48,5;0;48,5;86,55;33,39;20,94;
ALTARE ;5;9;0;0;0;0;0,75;7,76;0;0;0;96,73;0;00:00:34;0;0;2,49;5,07;0;0;0;0;0;0;0;0;0;0;4,31;
ARBOLEDA;2534;86;69;235;228;656;8,58;29;1,4;84,01;101;49,51;92,44;00:29:28;3,99;3,32;9,28;9,01;25,91;2,71;30;15;84;78;0;78;186,05;45,7;24,27;
BIANCU;2766;81;37;170;198;578;7,54;20,25;0;44,62;62,32;52,31;42,46;00:34:09;2,25;1,61;6,15;7,17;20,9;1,33;12;6;45;60;0;60;138,09;36,83;22,54;
CADILI;2687;79;28;209;182;529;7,54;22,71;0;86,49;64,75;52,22;69,2;00:33:51;2,41;3,22;7,79;6,78;19,69;1,03;13;13;72;60;0;60;117,35;38,95;22,03;
COCCO;2288;58;16;125;120;315;5,17;15,9;0;40,36;30,82;64,69;24,26;00:39:43;1,35;1,76;5,46;5,26;13,75;0,69;6;8;40;37;0;37;52,46;27,35;20,87;
D'AGOSTINO;2689;80;23;154;171;448;7,32;18,36;0;42,26;58,43;50,78;32,58;00:33:40;2,17;1,57;5,71;6,36;16,67;0,84;15;7;49;63;0;63;74,02;31,38;21,48;
DALLA BERNARDINA ;2357;70;7;145;141;350;6,39;18,5;0;44,09;46,17;55,41;23,48;00:33:49;1,96;1,87;6,15;5,98;14,86;0,3;10;5;43;53;0;53;88,87;28,75;19,79;
DEMARCUS ;2561;75;54;202;198;545;7,31;25,33;1,83;66,05;84,58;53,83;57,61;00:33:59;3,3;2,58;7,9;7,72;21,29;2,12;30;9;72;76;0;76;123,62;39,24;24,53;
DORATIOTTO ;2183;77;7;117;117;301;6,97;16,35;0;33,31;42,43;50,23;18,79;00:28:11;1,94;1,53;5,37;5,34;13,79;0,34;11;2;36;40;0;40;44,79;27,03;21,54;
EMERSON;1952;65;8;91;85;207;5,72;13,43;0;29;32,82;57,59;18,99;00:29:56;1,68;1,49;4,69;4,37;10,58;0,39;6;5;30;29;0;29;38,28;21,8;20,43;
GAGLIANO;2020;70;1;137;132;316;6,51;20,69;0;53,69;42,9;55,78;32,29;00:28:58;2,12;2,66;6,79;6,55;15,64;0,05;9;12;59;46;0;46;59,17;32,5;19,08;
GIANDONATO;1504;65;0;75;73;176;5,79;14,33;0;20,32;17,57;58,48;7,07;00:22:58;1,17;1,35;4,98;4,86;11,69;0;2;0;22;23;0;23;21,73;23,51;17,96;
LA ROSA ;2266;67;14;111;113;342;5,97;15,12;0;30,5;29,8;56,53;17,96;00:33:49;1,32;1,35;4,89;4,98;15,07;0,61;7;2;30;31;0;31;62,54;28,42;22,35;
LADINETTI;2526;75;22;189;185;476;7,16;23,33;0;75,79;73,35;55,25;63,78;00:33:39;2,9;3;7,47;7,33;18,86;0,87;19;9;59;64;0;64;101,1;36,85;22,92;
LELLA ;1185;76;16;101;100;265;7,46;27,16;0;37,78;42,54;54,11;33,91;00:15:37;3,59;3,19;8,54;8,41;22,4;1,38;16;4;36;34;0;34;65,95;41,47;20,45;
MARIGOSU;2300;68;33;182;182;450;6,61;25,61;0;70,84;75,13;57,67;63,68;00:33:50;3,27;3,08;7,92;7,91;19,57;1,45;16;16;51;59;0;59;115,7;38,12;23,77;
PENNINGTON;2506;86;45;146;142;475;7,81;16,89;0;43,63;37,17;48,34;30,54;00:29:00;1,48;1,74;5,81;5,68;18,95;1,81;8;5;54;41;0;41;107,71;34,87;22,06;
PISANO;2118;63;31;115;106;301;5,71;16,42;1,96;37,64;41,62;59,92;37,17;00:33:25;1,96;1,78;5,43;4,99;14,21;1,48;14;8;33;40;0;40;79,58;28,12;24,38;
PITZALIS;2573;76;73;180;172;509;7,11;20,63;0;60,1;56,57;52,78;60,36;00:33:46;2,2;2,34;6,98;6,67;19,77;2,84;14;11;60;54;0;54;186,77;36,95;22,98;
UDHO;2720;70;12;242;226;509;6,88;27,55;0;93,64;93,43;58,56;58,33;00:39:02;3,44;3,44;8,9;8,32;18,72;0,45;18;14;74;82;0;82;67,32;37,89;21,03;
