;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);
Team Average;822;76;79;59;54;192;7,38;24,51;2,71;21,5;18,36;0;17,35;00:10:48;2,14;2,53;7,03;6,27;21,87;8,93;6,16;5;19;21,42;0,11;21,42;57,99;37,18;0;
BIANCU;754;70;99;46;49;203;6,72;24,6;0;14,15;17,16;0;15,41;00:10:48;2,28;1,88;6,15;6,48;26,97;13,09;5;1;14;19;0;19;79,81;42,86;0;
DALLA BERNARDINA ;437;40;0;21;19;21;3,64;16,4;0;4,99;5,66;0;0,25;00:10:48;1,3;1,14;4,78;4,24;4,83;0;1;1;6;7;0;7;0;10,41;0;
DEMARCUS ;1007;93;91;87;90;296;9,55;32,53;0;34,88;34,76;0;35,62;00:10:48;3,45;3,47;8,6;8,92;29,37;9,08;14;11;22;42;0;42;61,94;48,37;0;
DORATIOTTO ;841;78;50;56;48;159;7,36;22,3;0;21,02;11,67;0;11,5;00:10:48;1,39;2,5;6,66;5,76;18,86;5,9;1;4;19;21;0;21;46,22;34,54;0;
LA ROSA ;272;25;5;16;9;15;2,25;15,58;0;5,1;2,17;0;1,61;00:10:48;0,8;1,87;5,85;3,32;5,45;1,91;0;1;8;3;0;3;5,19;13,16;0;
LELLA ;749;69;124;43;52;199;6,69;24,66;0;17,07;20,38;0;16,22;00:10:48;2,72;2,28;5,79;6,89;26,53;16,58;6;2;13;16;0;16;80,99;41,47;0;
MANCA;702;65;79;52;43;161;6,26;24,59;0;16,53;12,89;0;12,35;00:10:48;1,83;2,35;7,43;6,18;22,86;11,21;4;4;15;15;0;15;46,35;39,41;0;
MASTINO;796;74;34;64;51;164;7,32;28,46;0;27,39;23,73;0;14,36;00:10:48;2,98;3,44;8,03;6,35;20,64;4,24;11;8;33;28;0;28;22,6;37,47;0;
MICELI;902;83;18;76;52;182;7,99;23,78;0;26,11;14,66;0;7,78;00:10:48;1,63;2,9;8,39;5,71;20,23;2;6;6;22;17;0;17;18,02;36,74;0;
MURGIA;635;59;0;51;34;61;5,57;22,58;0;20,25;10,71;0;4,19;00:10:48;1,69;3,19;7,96;5,43;9,56;0,07;3;6;17;12;0;12;0,45;21,67;0;
MURONI;1007;93;24;77;65;213;9,2;27,54;0;29,96;23,76;0;16,16;00:10:48;2,36;2,97;7,64;6,41;21,17;2,37;7;6;28;29;0;29;23,85;39,41;0;
OGUNSEYE;1054;97;166;89;82;306;9,86;30,72;0;34,07;31,64;0;32,23;00:10:48;3;3,23;8,43;7,76;29,07;15,76;14;10;26;35;0;35;153,71;47,63;0;
PARIGI;1060;98;192;94;85;311;9,82;29,47;0,67;33,57;25,58;0;42,58;00:10:48;2,41;3,17;8,91;8,02;29,36;18,14;10;8;25;32;0;32;121,21;48,1;0;
PENNINGTON;847;78;55;47;40;180;7,25;19,45;12,01;13,77;10,56;0;10,16;00:10:48;1,25;1,62;5,57;4,77;21,19;6,45;1;3;16;9;0;9;31,79;35,35;0;
PISANO;710;66;136;51;52;193;6,45;26,78;36,03;20,63;17,89;0;25,43;00:10:48;2,52;2,9;7,22;7,39;27,17;19,14;7;8;20;23;2;23;72,73;43,14;0;
PITZALIS;996;92;148;73;54;262;8,83;23,76;0;23,03;17,23;0;22,24;00:10:48;1,73;2,31;7,31;5,44;26,28;14,85;3;2;17;21;0;21;100,85;42,79;0;
VALLOCCHIA;676;62;64;36;44;177;5,95;22,96;2,7;13,12;16,81;0;9,53;00:10:48;2,49;1,94;5,39;6,53;26,22;9,42;6;2;13;18;0;18;48,7;41,19;0;
VERDE;1178;109;168;86;86;312;10,59;25,52;0;31,23;26,05;0;36,92;00:10:48;2,21;2,65;7,32;7,32;26,48;14,25;6;5;26;35;0;35;139,54;43,72;0;
ZUGARO;994;92;52;61;62;232;8,83;24,08;0;21,58;25,58;0;15,06;00:10:48;2,57;2,17;6,18;6,19;23,32;5,27;12;7;21;25;0;25;47,8;38,99;0;
