;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);
Team Average;5578;62;695;353;292;1314;5,77;21,25;57,5;127,83;99,35;0;122,55;01:29:57;1,77;2,34;6,38;5,23;23,15;12,15;30,56;32,61;118,94;107,44;4,28;107,44;464,92;38,07;0;
ARRAS;6639;65;1093;459;358;1670;6,21;22,73;128,03;152,03;125,62;0;226,24;01:41:35;1,89;2,29;6,91;5,39;25,15;16,46;38;35;130;121;8;121;687,43;41;0;
BIANCU;6478;64;644;426;349;1490;5,99;21,29;49,99;139,21;103,25;0;104,31;01:41:35;1,59;2,15;6,58;5,39;22,99;9,95;30;27;116;116;3;116;498,87;37,43;0;
COTALI;5887;56;992;369;306;1401;5,28;21,28;109,99;134,51;102,33;0;156,72;01:44:36;1,74;2,28;6,26;5,2;23,8;16,86;33;48;133;122;10;122;547,66;38,25;0;
DAMETTO;1913;39;183;148;124;331;3,81;25,27;1,36;69,73;48,39;0;53,15;00:48:38;2,53;3,65;7,72;6,47;17,3;9,55;20;19;56;61;0;61;98,77;32,59;0;
IOTTI;6139;58;820;458;384;1448;5,57;24,19;24,43;177,73;146,37;0;178,98;01:45:59;2,38;2,89;7,45;6,25;23,59;13,36;40;40;147;141;4;141;604,35;39,64;0;
LEVERBE;6155;58;837;446;399;1581;5,63;25,31;83,02;172,11;162,32;0;190,01;01:46:01;2,64;2,8;7,24;6,49;25,69;13,6;60;45;157;167;7;167;564,1;42,26;0;
MANCA NICOLA;6337;61;927;434;381;1619;5,78;23,4;49,91;153,22;143,45;0;146,75;01:44:44;2,26;2,42;6,85;6;25,55;14,63;58;46;170;168;3;168;666,16;40,81;0;
MURGIA;5676;69;623;305;262;1404;6,37;19,32;47,95;108,3;85,03;0;82,15;01:22:18;1,5;1,91;5,37;4,61;24,73;10,98;29;30;102;104;4;104;450,51;39,17;0;
MURONI;5994;75;510;341;243;1401;6,87;18,84;0;126,89;83,51;0;77,21;01:20:17;1,39;2,12;5,69;4,05;23,37;8,51;20;40;132;79;0;79;445,47;38,58;0;
OGUNSEYE;6502;64;680;419;326;1485;6;20,66;126,53;160,72;107,11;0;161,48;01:41:15;1,65;2,47;6,44;5,02;22,85;10,45;27;44;137;94;10;94;403,88;37,89;0;
OLIVEIRA;5169;62;955;351;304;1490;5,93;23,8;84,3;137,13;111,44;0;128,47;01:23:28;2,16;2,65;6,8;5,88;28,82;18,48;45;33;113;126;4;126;578,96;44,29;0;
PENNINGTON;6354;65;623;342;278;1426;5,98;18,85;18,58;112,76;83,56;0;80,58;01:37:46;1,32;1,77;5,38;4,37;22,44;9,8;17;25;124;87;2;87;487,05;36,51;0;
PINNA S.;6193;58;924;348;325;1467;5,41;20,65;130,69;137,05;115,24;0;136,52;01:46:49;1,86;2,21;5,62;5,24;23,68;14,92;41;35;108;123;7;123;539,84;37,77;0;
PIREDDA;5707;69;732;332;271;1313;6,4;19,46;33,54;112,09;84,66;0;107,18;01:22:30;1,48;1,96;5,82;4,76;23,02;12,82;24;23;108;88;4;88;516,02;37,58;0;
PISANO;5092;61;686;331;279;1121;5,8;22,16;29,59;133,34;102,07;0;132,96;01:22:58;2;2,62;6,49;5,48;22,02;13,47;28;38;110;104;4;104;485,44;37,13;0;
RAGATZU;2618;54;132;171;99;465;4,89;17,25;0;54,79;15,84;0;29,31;00:48:37;0,61;2,09;6,53;3,8;17,76;5,06;1;10;73;24;0;24;98,47;31,78;0;
SENESI;6021;60;614;359;306;1258;5,55;19,34;114,44;119,44;97,1;0;141,1;01:40:13;1,61;1,98;5,97;5,08;20,9;10,19;20;28;127;103;7;103;314,88;35,01;0;
VISPO;5535;69;536;314;253;1279;6,37;18,68;2,7;99,96;71,04;0;72,79;01:19:49;1,28;1,81;5,67;4,58;23,1;9,68;19;21;98;106;0;106;380,64;37,62;0;
