;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);
Team Average;551;78;15;52;46;110;7,97;31,24;0;21,12;17,52;0;10,09;00:07:01;3,17;3,86;9,54;8,31;19,78;2,71;5,36;3,79;16,07;18,93;0;18,93;13,56;37,32;0;
BIANCU;592;84;2;54;43;117;8,47;29,77;0;26,5;13,63;0;11,53;00:07:01;2,3;4,48;9,18;7,2;19,83;0,39;5;6;17;21;0;21;2,28;39,08;0;
CETER;557;79;6;61;46;106;8,09;31,74;0;28,43;13,64;0;9,46;00:07:01;2,45;5,1;11;8,29;18,97;1,09;3;5;23;10;0;10;6,05;38,91;0;
COTALI;491;70;16;57;47;98;7,41;36,9;0;29,73;19,05;0;15,78;00:07:01;3,88;6,06;11,7;9,54;20;3,32;5;10;22;20;0;20;12,12;40,89;0;
CUSUMANO;637;91;24;57;60;150;9,26;31,94;0;18,17;25,27;0;7,43;00:07:01;3,97;2,85;8,99;9,42;23,63;3,75;9;1;17;27;0;27;23,9;41,02;0;
MARTINIELLO;494;70;6;52;42;84;7,13;30,91;0;17,97;11,86;0;5,45;00:07:01;2,4;3,64;10,52;8,5;17;1,24;2;4;18;13;0;13;6,13;33,93;0;
MASTINO;610;87;28;59;54;146;8,98;33,62;0;23,91;23,58;0;13,43;00:07:01;3,87;3,92;9,65;8,84;23,93;4,59;6;4;24;21;0;21;25,17;42,6;0;
MURONI;579;82;12;55;58;137;8,69;36,27;0;20,04;26,72;0;8,18;00:07:01;4,62;3,46;9,43;10,04;23,67;2,11;8;3;18;31;0;31;12,24;41,79;0;
PENNINGTON;550;78;3;38;30;76;7,49;23,41;0;14,1;8,63;0;2,98;00:07:01;1,57;2,56;6,82;5,43;13,77;0,58;3;2;11;13;0;13;3,2;27,1;0;
PINNA S.;487;69;6;47;42;82;6,94;29,11;0;15,3;14,44;0;5,34;00:07:01;2,96;3,14;9,56;8,54;16,89;1,26;5;3;15;19;0;19;6,12;32,53;0;
PISANO;531;76;21;41;35;86;7,5;27,96;0;19,55;14,74;0;14,75;00:07:01;2,77;3,68;7,79;6,63;16,25;3,98;7;4;15;13;0;13;14,56;32,9;0;
PITZALIS;555;79;26;55;48;126;8,19;34,01;0;20,54;18,79;0;14,58;00:07:01;3,39;3,71;9,93;8,73;22,81;4,77;2;3;14;18;0;18;26,45;42,36;0;
RAGATZU;495;71;31;60;55;119;7,63;39,71;0;28,07;26,39;0;21,84;00:07:01;5,33;5,67;12,18;11,19;24,05;6,21;9;5;14;25;0;25;24,08;43,95;0;
SENESI;633;90;29;59;50;139;9;28,93;0;21,14;18,65;0;8,61;00:07:01;2,95;3,34;9,26;7,89;21,97;4,62;6;1;10;16;0;16;27,51;38,59;0;
TETTEH;500;71;0;38;30;71;6,78;23,02;0;12,17;9,86;0;1,88;00:07:01;1,97;2,44;7,57;6,06;14,11;0;5;2;7;18;0;18;0;26,88;0;
