;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);
Team Average;706;60;55;29;25;120;5,14;11;18,48;8,8;7,91;65,81;18,85;00:11:51;1,05;1,22;3,98;3,48;15,29;6,35;1,53;1,6;8,53;7,73;0,73;7,73;40,4;26,65;22,38;
ARBOLEDA;762;64;12;47;40;116;5,93;19,22;0;22,4;16,15;61,05;20,71;00:11:51;2,12;2,94;6,14;5,26;15,27;1,57;3;3;18;15;0;15;45,87;31,55;21,58;
BELLONI ;682;58;72;21;24;118;4,94;10,91;36,18;7,99;4,8;67,02;20,8;00:11:51;0,7;1,17;3,12;3,47;17,29;10,54;0;2;2;6;2;6;25,11;29,37;29,77;
BOCCIA;662;56;0;17;9;54;4,61;6,53;0;5,33;2,84;64,51;2,33;00:11:51;0,43;0,81;2,51;1,41;8,14;0;0;4;7;4;0;4;4,99;16,34;17,56;
COCCO;387;33;0;8;10;38;2,7;7,08;0;1,79;1,44;83,24;0,79;00:11:51;0,37;0,46;2,15;2,7;9,71;0;0;0;2;2;0;2;0,65;16,92;16,11;
DEMARCUS ;378;32;0;18;16;37;2,8;13,2;0;7,35;5,27;83,43;4,78;00:11:51;1,39;1,94;4,72;4,12;9,83;0;2;2;6;5;0;5;4,03;21,83;17,08;
EMERSON;514;43;0;6;5;14;3,43;2,24;0;1,37;0,88;70,66;0,05;00:11:51;0,17;0,27;1,1;0,9;2,77;0;0;0;3;1;0;1;3,43;5,99;16,79;
GIANDONATO;682;58;0;21;14;77;4,85;8,83;0;6,98;4,62;67,71;5,04;00:11:51;0,68;1,02;3,01;2,1;11,25;0;2;3;10;4;0;4;13,44;21,4;17,04;
LA ROSA ;887;75;37;34;36;171;6,49;12,14;0;6,51;11,13;58,13;20,87;00:11:51;1,25;0,73;3,88;4,08;19,33;4,12;2;0;9;6;0;6;72,08;32,38;23,73;
LELLA ;949;80;163;42;41;224;7;12,96;97,74;14,55;12,7;53,99;50,39;00:11:51;1,34;1,53;4,4;4,35;23,61;17,13;2;2;11;10;3;10;69,36;36,04;30,32;
OCCHIONI;862;73;86;35;31;176;6,25;11,04;0;8,37;10,85;60,17;18,04;00:11:51;1,26;0,97;4,07;3,62;20,39;9,99;1;0;12;14;0;14;110,33;32,8;22,13;
PALESI;877;74;123;47;39;216;6,55;14,46;39,23;8,21;11,94;59,35;33,46;00:11:51;1,36;0,94;5,41;4,4;24,67;14;3;2;12;13;2;13;96,33;38,95;26,34;
PISANO;352;30;18;23;18;42;2,6;13,26;0;6,88;4,49;84,23;15,86;00:11:51;1,28;1,96;6,4;4,99;12,07;5,04;0;2;6;7;0;7;25,4;25,31;22,59;
RAGATZU;913;77;197;54;44;246;6,9;15,74;92,71;13,82;16,46;58,17;53,96;00:11:51;1,8;1,51;5,88;4,81;26,92;21,52;5;3;11;15;4;15;55,68;40,54;27,89;
TRAVAGLINI;635;54;0;12;12;49;4,39;5,94;0;2,46;2,59;66,22;0,92;00:11:51;0,41;0,39;1,89;1,93;7,65;0;1;0;4;5;0;5;4,7;14,61;17,17;
UDHO;1048;89;119;53;43;214;7,69;11,52;11,33;18;12,48;49,12;34,74;00:11:46;1,19;1,72;5,04;4,1;20,43;11,39;2;1;15;9;0;9;74,58;35,76;29,53;
