;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);
Team Average;1214;71;48;99;44;293;6,6;20,59;0;38,76;8,13;0;13,62;00:17:10;0,67;3,19;8,13;3,6;24,08;3,9;1,11;12,33;45,56;10,44;0;10,44;46,78;42,13;0;
BELLODI ;1285;75;73;100;38;342;6,92;19,31;0;40,05;5,95;0;16,44;00:17:09;0,46;3,12;7,77;2,98;26,64;5,71;0;8;36;8;0;8;72,25;44,15;0;
CETER;1285;75;83;119;56;355;7,16;23,44;0;47,09;10,35;0;26,45;00:17:09;0,81;3,66;9,24;4,36;27,59;6,46;1;20;49;14;0;14;77,14;47,84;0;
COTALI;1217;70;28;99;36;264;6,47;18,67;0;46,17;5,84;0;13;00:17:17;0,48;3,79;8,13;2,95;21,7;2,32;0;17;54;8;0;8;28,3;39,31;0;
CUSUMANO;1131;66;27;96;55;259;6,23;22,22;0;37,83;8,5;0;8,05;00:17:09;0,75;3,34;8,47;4,85;22,92;2,4;0;13;50;11;0;11;22,02;41,28;0;
DALLA BERNARDINA ;1214;71;50;105;53;260;6,68;22,01;0;39,94;12,09;0;11,72;00:17:09;1;3,29;8,64;4,35;21,38;4,09;4;8;53;13;0;13;49,15;38,66;0;
MAFFEI;1260;73;102;120;53;364;7,01;23,47;0;43,32;11,38;0;22,6;00:17:09;0,9;3,44;9,55;4,18;28,9;8,1;1;14;44;12;0;12;102,01;49,33;0;
PENNINGTON;1142;67;22;86;31;255;6,11;18,56;0;33,09;3,13;0;12,19;00:17:09;0,27;2,9;7,52;2,68;22,3;1,95;0;12;44;6;0;6;22,26;40,26;0;
PERALTA;1223;71;24;89;35;263;6,56;18,93;0;33,07;7,3;0;5,6;00:17:09;0,6;2,7;7,32;2,88;21,54;1,96;2;12;46;14;0;14;22,82;38,57;0;
SENESI;1163;68;25;76;37;276;6,23;18,75;0;28,25;8,63;0;6,52;00:17:09;0,74;2,43;6,52;3,19;23,75;2,16;2;7;34;8;0;8;25,07;39,79;0;
