;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);
Team Average;1031;71;0;34;20;125;5,92;8,13;0;7,99;3,59;57,51;1,71;00:14:34;0,35;0,77;3,24;1,89;12,08;0;0,2;0,93;11,33;4,07;0;4,07;4,39;22,46;16,46;
ARBOLEDA;1050;72;0;36;25;141;6,09;9,25;0;8,83;5,24;56,64;0,45;00:14:34;0,5;0,84;3,44;2,42;13,47;0;1;1;11;5;0;5;0,83;24,6;16,08;
BELLONI ;1035;71;0;40;23;184;6,05;10,16;0;7,99;4,13;60,54;2,91;00:14:34;0,4;0,77;3,88;2,21;17,77;0;0;0;15;6;0;6;22,71;30,81;18,63;
BOCCIA;1076;74;0;39;25;142;6,24;9,22;0;11,28;4,98;56,07;0,95;00:14:34;0,46;1,05;3,65;2,28;13,23;0;1;0;15;2;0;2;0;24,71;15,58;
COCCO;950;65;0;26;11;67;5,32;5,5;0;6,14;2,07;58,05;0,27;00:14:34;0,22;0,65;2,76;1,14;7,09;0;0;0;9;1;0;1;0;14,56;13,75;
DEMARCUS ;984;68;0;29;14;107;5,58;6,81;0;5,37;2,15;58,79;2,76;00:14:34;0,22;0,55;2,99;1,39;10,84;0;0;0;11;3;0;3;3,86;20,23;16,78;
EMERSON;1108;76;0;36;22;151;6,35;7,82;0;7,82;3,02;53,27;0,32;00:14:34;0,27;0,71;3,25;1,97;13,62;0;0;0;10;6;0;6;16,03;24,61;17,2;
GIANDONATO;1010;69;0;22;14;75;5,68;5,98;0;5,93;1,83;56,39;0,88;00:14:34;0,18;0,59;2,2;1,4;7,45;0;0;1;8;2;0;2;0;14,7;14,93;
LA ROSA ;1032;71;0;28;14;108;5,82;6,15;0;4,99;2,69;57,65;0,95;00:14:34;0,26;0,48;2,75;1,38;10,5;0;1;0;5;4;0;4;0,56;19,03;16,14;
LELLA ;1031;71;0;43;26;141;6,08;11,13;0;15,14;4,9;59,56;5,12;00:14:34;0,47;1,47;4,2;2,54;13,7;0;0;5;18;7;0;7;5,81;27,26;17,87;
OCCHIONI;1015;70;0;30;14;113;5,74;6,54;0;6,91;2,26;58,94;1,44;00:14:34;0,22;0,68;3;1,33;11,15;0;0;2;13;2;0;2;2,26;20,73;16,71;
PALESI;1026;70;0;44;18;158;5,98;9,83;0;11,41;3,41;60,66;3,47;00:14:34;0,33;1,11;4,3;1,78;15,43;0;0;3;17;6;0;6;2,83;29,46;17,67;
PISANO;1048;72;0;25;17;120;5,91;6,19;0;4,09;2,52;54,9;0,13;00:14:34;0,24;0,39;2,4;1,63;11,46;0;0;0;8;3;0;3;6,69;20,09;16,58;
RAGATZU;1076;74;0;43;25;145;6,3;10,2;0;8,79;6,94;55,19;3,03;00:14:34;0,64;0,82;3,96;2,36;13,44;0;0;1;14;4;0;4;1,88;24,64;16,72;
TRAVAGLINI;989;68;0;26;19;94;5,66;7,72;0;7,07;3,41;58,04;1,34;00:14:34;0,34;0,71;2,61;1,94;9,5;0;0;0;8;4;0;4;2,46;18,15;16,63;
UDHO;1032;71;0;34;27;129;6;9,4;0;8,13;4,34;57,9;1,7;00:14:34;0,42;0,79;3,25;2,62;12,51;0;0;1;8;6;0;6;0;23,27;15,62;
