;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);
Team Average;5240;65;1034;279;221;1380;5,9;17,82;9,46;100,36;65,39;0;60,45;01:21:00;1,24;1,91;5,31;4,21;26,3;19,74;18,7;29,2;114,2;98,2;0,3;98,2;840,42;38,7;0;
BIANCU;4901;60;967;227;173;1210;5,4;15,39;0;67,27;44,09;0;41,06;01:21:06;0,9;1,37;4,62;3,54;24,69;19,73;7;13;83;62;0;62;840,83;35,66;0;
DEMARCUS ;5159;64;1012;280;210;1372;5,79;17,57;0;104,41;55,31;0;60,76;01:21:06;1,07;2,02;5,42;4,08;26,59;19,62;21;41;134;115;0;115;866,65;39,32;0;
DORATIOTTO ;4982;61;941;276;198;1233;5,58;17,47;0;95,23;46,03;0;71,25;01:21:06;0,92;1,91;5,55;3,98;24,74;18,88;13;33;117;78;0;78;834,66;37,72;0;
GOZZI;4674;58;978;242;200;1267;5,27;17,75;1,36;88,4;71,89;0;52,26;01:20:54;1,54;1,89;5,17;4,29;27,12;20,93;19;23;91;94;0;94;820,18;38,57;0;
MANCA;5357;66;1038;263;191;1439;5,95;16,34;3,36;88,83;55,77;0;46,07;01:21:06;1,04;1,66;4,9;3,57;26,86;19,38;16;28;120;87;0;87;868,17;38,8;0;
MICELI;5112;63;943;245;197;1267;5,67;16,27;0;88,1;52,2;0;39,42;01:21:06;1,02;1,72;4,79;3,86;24,78;18,45;15;34;97;78;0;78;806,03;36,43;0;
PARIGI;5457;67;1029;300;237;1462;6,17;18,45;0;115,46;77,93;0;57,07;01:21:06;1,43;2,12;5,5;4,34;26,79;18,85;21;23;126;97;0;97;821,4;39,05;0;
PITZALIS;5651;70;1177;339;294;1532;6,49;20,36;10,4;121,34;93,61;0;80,83;01:21:06;1,66;2,15;5,99;5,2;27,11;20,83;21;30;126;128;0;128;900,11;40,44;0;
VERDE;5375;66;1139;310;249;1487;6,1;18,98;2,71;115,22;68,32;0;79,86;01:21:06;1,27;2,14;5,77;4,64;27,67;21,2;20;31;125;111;0;111;824,96;41;0;
ZUGARO;5730;71;1117;307;262;1527;6,61;19,69;76,79;119,34;88,74;0;75,97;01:20:16;1,55;2,08;5,36;4,57;26,65;19,49;34;36;123;132;3;132;821,26;40,07;0;
