;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);
Team Average;5647;124;796;284;303;1435;11,19;16,6;109,1;77,9;106,18;28,66;143,21;00:45:34;1,86;1,36;4,99;5,32;25,06;13,7;22;10;64,9;78,4;2,5;78,4;484,64;40,03;0;
ALTARE ;5500;121;603;318;348;1402;11,15;19,5;107,12;101,92;124,8;30,42;173,68;00:45:35;2,27;1,85;5,79;6,34;25,49;10,97;18;15;91;87;4;87;351,52;41,97;0;
BIANCU;6070;133;1181;326;335;1809;12,1;17,57;99,84;95,68;116,48;25,95;168,48;00:45:35;1,92;1,58;5,36;5,52;29,79;19,46;33;14;75;88;3;88;773,76;46,22;0;
GIANDONATO;5180;114;224;181;212;919;9,87;12,31;0;35,36;65,52;29,67;39,52;00:45:35;1,26;0,68;3,49;4,1;17,75;4,32;10;2;29;58;0;58;180,96;30;0;
GOZZI;5006;110;388;226;236;1016;9,76;14,94;44,72;52;83,2;34,84;80,08;00:45:35;1,66;1,04;4,51;4,72;20,3;7,75;19;5;47;69;2;69;257,92;33,71;0;
LELLA ;6141;135;1030;340;375;1756;12,36;18,59;125,84;99,84;148,72;23,4;172,64;00:45:35;2,42;1,63;5,54;6,11;28,59;16,77;34;13;68;99;3;99;662,48;44,97;0;
OGUNSEYE;5528;121;760;254;254;1288;10,79;14,99;82,16;75,92;92,56;30,53;122,72;00:45:33;1,67;1,37;4,59;4,59;23,29;13,75;18;12;57;62;2;62;473,2;37,63;0;
PISANO;4957;109;468;228;224;992;9,62;14,33;60,32;57,2;63,44;35,41;91,52;00:45:33;1,28;1,15;4,6;4,51;20,02;9,44;11;9;55;59;1;59;298,48;33,46;0;
PITZALIS;5566;122;922;297;346;1456;11,19;18,46;226,72;74,88;117,52;28,72;204,88;00:45:33;2,11;1,35;5,34;6,22;26,16;16,57;23;7;74;81;5;81;402,48;41,18;0;
VERDE;6176;135;1098;327;339;1795;12,25;16,89;148,72;91,52;116,48;23,78;203,84;00:45:35;1,89;1,48;5,29;5,49;29,07;17,78;24;14;85;84;2;84;705,12;45,07;0;
ZUGARO;6350;139;1284;343;359;1916;12,76;18,42;195,52;94,64;133,12;23,91;174,72;00:45:35;2,1;1,49;5,4;5,65;30,17;20,23;30;9;68;97;3;97;740,48;46,13;0;
