;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);
Team Average;1636;81;9;93;91;244;7,34;17,28;0;28,96;31,84;49,02;20,72;00:20:17;1,9;1,75;5,6;5,5;14,35;0,55;8,56;5,31;30,19;32,56;0;32,56;40,37;28;20,68;
ARBOLEDA;1758;87;27;123;134;346;8,27;23,24;0;41,43;53,93;47,55;43,48;00:20:17;3,07;2,36;7,01;7,59;19,65;1,54;18;9;37;46;0;46;81,16;36,3;23,59;
BELLONI ;2039;101;3;125;122;382;9,25;18,97;0;38,19;44,36;36,32;24,2;00:20:17;2,18;1,87;6,15;5,97;18,73;0,16;11;7;42;42;0;42;67,78;34,39;19,71;
COCCO;1423;70;0;74;65;173;6,25;15,19;0;22,85;17,42;55,56;13,04;00:20:17;1,22;1,61;5,19;4,59;12,19;0,01;2;4;21;25;0;25;20,98;25,19;19;
DEMARCUS ;1745;86;2;106;99;267;7,89;18,52;0;34,8;34,79;43,15;19,02;00:20:17;1,99;1,99;6,05;5,65;15,31;0,13;13;10;41;39;0;39;41,99;30,05;20,14;
EMERSON;1452;72;0;54;49;112;6,12;10,54;0;11,79;13,68;51,49;8,71;00:20:17;0,94;0,81;3,74;3,39;7,69;0;4;3;16;18;0;18;16,5;16,45;18,35;
GIANDONATO;1601;79;0;60;61;145;6,79;11,21;0;13,76;11,77;48,84;3,84;00:20:17;0,74;0,86;3,73;3,84;9,08;0;2;2;13;18;0;18;0;18,41;15,96;
LA ROSA ;1623;80;0;59;68;169;6,96;12,41;0;18,66;17,27;47,38;10,83;00:20:17;1,06;1,15;3,61;4,2;10,4;0;0;3;13;20;0;20;22,27;20,91;18,98;
LAPIA;1727;85;16;123;116;295;7,98;21,12;0;36,88;44,14;45,66;29,15;00:20:17;2,56;2,14;7,15;6,74;17,06;0,93;14;8;43;37;0;37;61,71;33,42;23;
OCCHIONI;1949;96;7;120;119;369;8,83;18,79;0;32,69;40,96;40,45;20,03;00:20:17;2,1;1,68;6,16;6,12;18,95;0,38;10;8;42;46;0;46;46,58;35,05;21,54;
PALESI;1628;80;7;81;79;182;7,15;15,05;0;24,32;25,21;48,99;10,02;00:20:17;1,55;1,49;4,95;4,85;11,2;0,42;4;4;23;27;0;27;9,32;22,67;21,34;
PINNA;1968;97;44;131;141;433;9,21;22,62;0;43,44;56,65;41,1;38,38;00:20:17;2,88;2,21;6,63;7,19;21,98;2,23;18;5;42;51;0;51;78,18;39,13;23,87;
PISANO;807;40;0;37;32;46;3,49;13,19;0;12,7;9,13;78,32;3,11;00:20:17;1,13;1,57;4,53;3,92;5,74;0;2;2;16;15;0;15;6,25;14,01;18,19;
RAGATZU;1300;64;22;91;99;211;6,02;21,5;0;33,41;38,3;62,68;35,15;00:20:17;2,95;2,57;7,03;7,63;16,24;1,71;9;5;31;34;0;34;54,74;32,16;23,84;
SANNA;1554;77;4;98;93;223;7,12;20,04;0;32,03;40,21;50,76;21,77;00:20:17;2,59;2,06;6,32;5,98;14,38;0,29;17;5;32;41;0;41;35,48;29,09;20,35;
TRAVAGLINI;1842;91;11;90;81;280;8,07;14,88;0;29,57;25,5;41,88;21,6;00:20:17;1,38;1,6;4,9;4,38;15,22;0,59;4;5;36;24;0;24;63,96;29,25;21,37;
UDHO;1766;87;7;115;105;278;8,04;19,27;0;36,83;36,17;44,16;29,19;00:20:17;2,05;2,09;6,49;5,96;15,74;0,39;9;5;35;38;0;38;38,98;31,57;21,71;
