;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);
Team Average;1774;66;119;80;68;346;5,75;12,18;21,05;22,53;23,18;62,38;39,74;00:26:53;1,25;1,25;4,44;3,73;18,84;6,14;6,06;4,06;25,56;21,5;0,56;21,5;140,49;31,79;25,4;
ALTARE ;1650;61;82;66;55;292;5,25;10,62;36,35;15,86;17,74;62,89;43,12;00:26:54;1,08;0,96;3,97;3,36;17,72;4,97;2;6;17;15;1;15;119,58;30,72;26,37;
ARBOLEDA;1603;60;169;89;77;339;5,34;15,75;41,07;29,56;28,1;66,79;54,33;00:26:54;1,75;1,84;5,52;4,81;21,16;10,57;10;6;32;27;1;27;90;36,23;27,55;
BELLONI ;2391;89;287;91;92;553;7,64;11,15;73,69;20,92;23,92;49,52;58,59;00:26:54;1;0,87;3,81;3,85;23,11;12,02;7;4;23;28;1;28;218,26;35,54;28,95;
BIANCU;2372;88;246;109;91;584;7,72;13,13;4,33;30,86;30,83;52,37;59,92;00:26:54;1,3;1,3;4,58;3,85;24,63;10,39;8;4;34;29;0;29;264,86;39,22;24,53;
COCCO;1456;54;103;92;63;302;4,79;14,41;2,51;23,39;14,33;72,59;43,72;00:26:54;0,98;1,61;6,3;4,34;20,72;7,05;3;1;25;16;0;16;164,05;36,44;24,29;
COSSU M.;1971;73;108;98;80;385;6,45;13,86;22,84;29,93;28,74;57,73;39,11;00:26:54;1,46;1,52;4,99;4,07;19,52;5,47;8;5;37;25;1;25;142,07;33,62;27,45;
DALLA BERNARDINA ;1417;53;23;38;22;170;4,32;5,96;0;9,1;5,64;67,67;8,56;00:26:54;0,4;0,64;2,66;1,54;12,02;1,6;1;3;13;9;0;9;76,6;20,86;21,2;
DORATIOTTO ;1723;64;58;69;65;308;5,53;11,51;0;17,8;21,11;63,3;28,93;00:26:54;1,22;1,03;4,02;3,75;17,89;3,37;2;3;15;16;0;16;170,44;31,22;23,42;
EMERSON;1463;54;38;40;38;187;4,51;7,26;0;9,34;12,71;64,97;10,46;00:26:54;0,87;0,64;2,71;2,58;12,74;2,59;2;3;12;14;0;14;61,9;21,73;23,82;
GIANDONATO;1302;48;30;54;44;228;4,16;11,1;0;13,27;12,29;73,82;16,16;00:26:54;0,94;1,02;4,13;3,37;17,51;2,31;4;2;18;9;0;9;79,69;29,69;22,27;
LA ROSA ;1619;60;12;57;50;265;5,14;10,48;0;15,43;14,14;63,55;9,22;00:26:54;0,87;0,95;3,55;3,08;16,39;0,72;5;5;20;11;0;11;71,29;28,84;21,42;
LELLA ;1891;70;98;86;77;300;6,07;11,67;32,46;19,7;29,34;59,28;47,13;00:26:54;1,55;1,04;4,53;4,07;15,88;5,18;9;4;26;25;1;25;118,8;27,7;31,57;
PENNINGTON;2074;77;153;70;52;448;6,55;9,76;0;17,23;22,54;58,78;34;00:26:54;1,09;0,83;3,36;2,49;21,59;7,39;5;0;21;10;0;10;236,88;34,74;23,34;
PISANO;1119;42;38;39;26;140;3,48;8,21;0;14,31;8,75;74,84;15,31;00:26:54;0,78;1,28;3,53;2,3;12,47;3,43;3;4;12;8;0;8;67,78;22,83;22,24;
PITZALIS;2088;78;284;187;175;528;7,69;26,92;101,13;67,02;61,83;56,74;105,46;00:26:39;2,96;3,21;8,94;8,38;25,3;13,61;14;13;76;76;3;76;123,5;42,5;28,56;
VALLOCCHIA;2252;84;171;102;87;514;7,33;13,18;22,43;26,83;38,92;53,21;61,74;00:26:54;1,73;1,19;4,55;3,87;22,84;7,62;14;2;28;26;1;26;242,23;36,85;29,45;
