;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);
Team Average;653;70;462;69;54;385;7,09;30,93;331,39;28,01;8,1;0;146,85;00:09:20;1,23;4,28;10,53;8,25;58,87;70,7;0,16;6,47;16,21;7,58;9,84;7,58;53,3;75,17;0;
BIANCU;703;75;485;73;64;417;7,63;30,72;364,6;25,11;11,17;0;162,94;00:09:19;1,59;3,57;10,42;9,11;59,26;69;0;4;16;15;10;15;49,62;73,58;0;
DALLA BERNARDINA ;674;72;461;61;55;384;7,32;30,83;327,62;29,54;10,87;0;152,07;00:09:19;1,61;4,38;9,04;8,2;57,02;68,47;0;9;13;8;10;8;50,95;73,41;0;
DEMARCUS ;641;69;455;63;52;386;6,83;28,28;315,53;22,41;7,37;0;135,31;00:09:19;1,15;3,5;9,79;8,09;60,28;70,97;1;4;16;6;10;6;52,19;75,78;0;
DORATIOTTO ;667;72;487;80;66;412;7,47;34,76;359,65;36,66;7,79;0;164,77;00:09:19;1,17;5,5;11,94;9,95;61,82;73,02;0;3;19;12;10;12;54,82;77,86;0;
GOZZI;583;63;456;59;59;375;6,38;31,6;311,57;18,28;12,06;0;143,72;00:09:19;2,07;3,13;10,1;10,11;64,33;78,26;0;9;18;5;10;5;60,48;80,68;0;
LA ROSA ;625;67;463;64;47;375;6,77;30,41;328,03;25,36;3,49;0;137,14;00:09:19;0,56;4,06;10,22;7,54;59,97;74,12;0;4;17;3;10;3;51,68;77,64;0;
LELLA ;724;78;478;75;56;402;7,76;28,99;347,03;28,91;9,19;0;148,25;00:09:19;1,27;3,99;10,39;7,69;55,59;66;1;7;18;12;10;12;48;70,93;0;
MANCA;645;69;495;70;46;411;6,91;28,94;361,34;26,54;1,77;0;146,11;00:09:19;0,27;4,11;10,93;7,08;63,74;76,68;0;6;14;9;10;9;52,18;79,73;0;
MASTINO;610;65;459;71;60;382;6,85;35,24;339,27;33,9;7,81;0;168,13;00:09:19;1,28;5,56;11,66;9,79;62,64;75,22;0;14;17;7;10;7;52,68;80,26;0;
MICELI;513;53;319;47;32;264;5,15;26,42;196,11;18,76;4,25;0;73,12;00:09:44;0,83;3,66;9,17;6,21;51,49;62,24;0;6;15;1;7;1;49,62;68,05;0;
MURONI;662;71;438;68;38;358;6,99;27,14;296,16;27,51;5,09;0;116,46;00:09:19;0,77;4,16;10,25;5,81;54,13;66,16;0;6;20;5;10;5;60,13;71,16;0;
OGUNSEYE;641;69;444;67;63;384;7,18;34,87;324,48;30,59;15,95;0;155,82;00:09:19;2,49;4,77;10,44;9,9;59,91;69,3;0;6;14;10;10;10;46,68;75,75;0;
PARIGI;664;71;473;67;58;394;7,13;29,22;338,52;23,21;6,47;0;142,9;00:09:19;0,98;3,5;10,09;8,73;59,31;71,18;0;3;18;5;10;5;59,15;74,96;0;
PENNINGTON;642;69;468;77;53;384;7,05;32,24;339,54;28,58;6,24;0;150,29;00:09:19;0,97;4,45;11,98;8,2;59,8;72,95;0;6;14;4;10;4;58,2;76,93;0;
PISANO;686;74;479;80;58;395;7,51;31,8;357,02;32,8;8,27;0;162,27;00:09:19;1,2;4,78;11,69;8,41;57,51;69,79;0;9;21;17;10;17;51,33;73,97;0;
PITZALIS;678;73;479;75;63;408;7,53;33,65;354,45;31,95;12,62;0;169,74;00:09:19;1,86;4,71;11,12;9,28;60,17;70,6;0;8;16;9;10;9;54,91;75,79;0;
VALLOCCHIA;654;70;470;67;49;380;7,09;30,39;338,53;33,58;4,22;0;147;00:09:19;0,65;5,13;10,22;7,41;58;71,78;0;7;12;5;10;5;52,6;75,11;0;
VERDE;742;80;476;77;55;389;8,12;31,75;344,48;30,05;11,45;0;156,1;00:09:19;1,54;4,05;10,43;7,35;52,4;64,14;1;7;13;5;10;5;50,98;68,87;0;
ZUGARO;661;71;488;68;53;406;7,17;30,59;352,53;28,42;7,87;0;157,94;00:09:19;1,19;4,3;10,23;8,04;61,5;73,89;0;5;17;6;10;6;56,57;78,01;0;
