;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);
Team Average;1078;93;4;185;156;404;10,84;50,79;0;86,39;77,95;56,65;75,41;00:11:36;7,23;8;17,13;14,51;37,46;0,36;33,86;31,93;82,5;69,29;0;69,29;137,9;64,89;19,36;
ARBOLEDA;958;84;0;177;168;386;10,39;58,98;0;82,49;91,65;60,63;66,99;00:11:20;9,57;8,61;18,51;17,54;40,35;0;44;37;89;78;0;78;126,35;67,85;18,59;
BOCCIA;1251;108;15;215;170;476;12,74;52,7;0;107,87;95,73;50,51;108,68;00:11:36;7,65;8,62;17,16;13,58;38,03;1,24;43;36;89;74;0;74;227,94;65,44;20,01;
CHIERICO;1119;96;4;198;140;378;10,99;48,57;0;94,13;72,97;56,06;94,37;00:11:42;6,52;8,41;17,7;12,49;33,75;0,37;31;37;90;60;0;60;165,47;63,4;19,43;
DEMARCUS ;1047;89;7;187;162;391;10,68;55,11;0;90,76;73,16;58,58;94,51;00:11:45;6,99;8,67;17,83;15,45;37,35;0,71;33;32;78;68;0;68;178,84;66,04;19,51;
EMERSON;1174;102;8;215;176;479;11,98;51,66;0;102,69;84,9;55,46;92,27;00:11:29;7,23;8,75;18,33;14,99;40,84;0,68;33;42;92;76;0;76;219,94;68,14;20,11;
LA ROSA ;1102;93;1;169;145;425;10,43;44,56;0;66,3;76,58;54,87;37,57;00:11:49;6,95;6,02;15,32;13,16;38,52;0,12;35;21;77;63;0;63;86,3;63,34;19,38;
LELLA ;1141;98;4;223;163;471;11,73;54,67;0;105,6;94,42;55,35;100,75;00:11:38;8,28;9,26;19,57;14,29;41,27;0,38;40;31;90;73;0;73;226,57;69,29;19,93;
MANCINI;1028;89;0;172;161;375;10,25;49,34;0;82,04;69,5;57,99;68,46;00:11:35;6,76;7,98;16,69;15,69;36,43;0;35;34;84;77;0;77;87,4;64,02;18,36;
OCCHIONI;1051;94;4;179;158;388;10,81;49,25;0;85,39;69,61;56,29;70,11;00:11:13;6,62;8,12;16,99;15,07;36,89;0,37;30;33;86;71;0;71;134,01;64,81;20,16;
PALESI;1073;92;1;161;153;403;10,6;49,15;0;75,78;77,42;57,04;56,48;00:11:41;7,21;7,06;15,01;14,26;37,51;0,09;43;28;72;71;0;71;60,33;63,74;19,29;
PINNA S.;1053;89;2;174;141;355;10,48;53;0;87,75;78,03;55,81;73,74;00:11:53;7,41;8,33;16,52;13,38;33,73;0,22;30;31;77;67;0;67;92,28;62,04;19,58;
RAGATZU;999;89;8;185;148;389;10,61;54,13;0;90,82;72,45;58;87,02;00:11:14;7,25;9,09;18,57;14,84;38,97;0,81;26;34;77;63;0;63;163,92;66,99;20,06;
TRAVAGLINI;1066;91;0;171;164;391;10,39;48,22;0;74,9;79,35;58,06;59,4;00:11:46;7,44;7,03;16,02;15,37;36,65;0;31;23;76;76;0;76;97,95;62,67;18,71;
UDHO;1022;88;0;161;135;352;9,63;42,08;0;62,92;55,56;58,65;45,38;00:11:40;5,44;6,16;15,74;13,16;34,41;0;20;28;78;53;0;53;63,26;61,01;17,91;
