;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);
Team Average;2087;78;169;129;115;457;7,09;16,7;7,88;48,24;36,33;53,19;73,38;00:26:38;1,69;2,27;6,14;5,45;21,36;7,84;10,11;15,89;42,67;32,78;0,22;32,78;257,33;37,24;24,79;
ARBOLEDA;2358;88;213;169;161;602;8,27;20,7;7,28;67,14;56,55;47,32;104,59;00:26:38;2,4;2,85;7,15;6,82;25,52;9,03;17;23;58;50;0;50;365,66;44,03;24,56;
BOCCIA;1650;62;141;96;99;323;5,59;16,72;8,45;37,97;28,39;62,32;59,08;00:26:38;1,72;2,3;5,83;6,02;19,58;8,52;8;10;35;34;0;34;162,97;34,35;26,52;
BRIGNANI;1754;66;120;112;103;330;5,98;17,34;5,64;45,22;31,2;60,04;59,13;00:26:38;1,78;2,58;6,41;5,89;18,79;6,86;13;20;37;38;0;38;179,07;34,45;24,74;
EMERSON;1508;57;105;95;82;254;5,08;15,88;0;29,75;23,89;65,74;40,41;00:26:38;1,58;1,97;6,27;5,45;16,87;6,98;9;9;37;25;0;25;152,52;31,7;23,84;
GIANDONATO;1953;73;94;87;65;332;6,31;11,19;0;25,49;12,34;56,67;26,81;00:26:38;0,63;1,3;4,47;3,33;16,99;4,83;1;2;24;16;0;16;173,47;29,81;23,06;
LA ROSA ;2092;79;58;106;72;441;6,8;11,9;0;34,24;13,79;53,5;32,67;00:26:38;0,66;1,64;5,07;3,42;21,09;2,77;4;7;36;17;0;17;273,33;35,82;21,27;
PISANO;2428;91;267;181;159;590;8,5;20,51;28,18;69,51;59,6;44,77;124,12;00:26:38;2,45;2,86;7,46;6,54;24,29;11;14;26;57;38;1;38;303,05;42,38;26,83;
RENAULT ;2653;100;313;171;179;698;9,25;19,99;21,33;65,75;67,72;40,42;122,76;00:26:38;2,55;2,48;6,45;6,75;26,31;11,8;20;22;51;46;1;46;379,08;43,46;28,32;
TRAVAGLINI;2387;90;209;147;116;545;8,05;16,06;0;59,13;33,51;47,91;90,83;00:26:38;1,4;2,48;6,16;4,87;22,82;8,78;5;24;49;31;0;31;326,86;39,18;23,93;
