;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);
Team Average;2547;44;182;132;104;391;3,95;16,16;1,79;42,47;29,65;0;26,22;00:58:33;1,1;1,57;4,85;3,83;14,19;6,52;7,7;8;43,7;37,3;0;37,3;140,48;24,84;0;
BIANCU;3010;50;235;161;122;576;4,58;18,33;6,78;53,09;33,51;0;27,57;01:00:12;1,11;1,76;5,35;4,04;19,15;7,8;9;5;44;45;0;45;172,08;32,25;0;
CETER;2724;45;216;137;100;390;4,07;16,25;0;45,55;23,03;0;33,73;01:00:12;0,85;1,67;5,05;3,66;14,32;7,91;3;8;43;27;0;27;182,78;25,72;0;
GEMMI;2523;42;35;140;106;258;3,79;16,87;0;43,61;31;0;10,01;01:00:12;1,23;1,73;5,54;4,19;10,23;1,37;7;7;51;37;0;37;34,63;19,7;0;
MURONI;2761;46;71;156;99;323;4,15;17,13;0;56,71;30,68;0;16,68;01:00:22;1,11;2,05;5,65;3,6;11,7;2,56;8;19;70;34;0;34;70,6;23,41;0;
OGUNSEYE;2593;43;142;126;117;340;3,91;17,21;5,04;34,72;33,63;0;20,19;01:00:12;1,3;1,34;4,86;4,51;13,11;5,47;7;3;38;42;0;42;105,57;22,9;0;
PENNINGTON;3178;53;271;142;123;545;4,77;16,84;2,04;46,13;33,97;0;41,52;01:00:12;1,07;1,45;4,46;3,87;17,15;8,52;11;7;47;44;0;44;174,27;29,22;0;
PERALTA;2551;42;158;155;128;394;3,93;19,67;1,37;53,94;46,13;0;35,44;01:00:12;1,81;2,11;6,06;5,03;15,43;6,2;17;7;51;50;0;50;131,78;27,83;0;
RAGATZU;258;6;0;0;0;0;0,46;-0,01;0;0;0;0;0;00:43:37;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
TETTEH;2966;49;199;119;89;387;4,36;14,28;0;37,25;20,4;0;22,74;01:00:12;0,69;1,26;4,02;3,01;13,06;6,69;5;6;26;26;0;26;172,39;22,93;0;
VALLOCCHIA;2910;48;492;180;156;694;4,51;20,55;2,69;53,66;44,12;0;54,32;01:00:12;1,52;1,84;6,2;5,35;23,87;16,9;10;18;67;68;0;68;360,66;37,57;0;
