;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);
Team Average;491;55;1;31;31;72;5,06;18,04;0;8,03;8,27;67,17;1,94;00:08:52;1,65;1,59;6,2;6,27;14,28;0,21;1,89;1,56;15;13,67;0;13,67;1,06;27,48;0;
ALTARE ;600;68;0;27;28;84;5,93;13,4;0;7,09;5,52;57,91;0;00:08:52;0,92;1,18;4,43;4,7;14,03;0;0;2;13;8;0;8;0;26,53;0;
ARBOLEDA;549;62;0;42;45;98;5,83;21,83;0;10,18;13,62;62,71;1,44;00:08:52;2,48;1,85;7,65;8,18;17,93;0;8;2;26;22;0;22;0;33,5;0;
DALLA BERNARDINA ;467;53;3;35;31;95;4,85;19,29;0;11,75;7,69;72,36;1,45;00:08:52;1,65;2,52;7,43;6,71;20,45;0,62;2;5;20;17;0;17;2,91;37,42;0;
DEMARCUS ;520;59;0;39;43;98;5,54;22,18;0;9,46;9,3;64,94;2,03;00:08:52;1,79;1,82;7,5;8,32;18,9;0;1;2;20;17;0;17;0;35,21;0;
DORATIOTTO ;539;61;0;31;37;64;5,55;18,2;0;8,55;9,75;63,45;1,76;00:08:52;1,81;1,59;5,67;6,8;11,91;0;1;1;15;16;0;16;0;23,75;0;
EMERSON;419;47;0;17;17;28;4,09;12,16;0;4,05;4,34;71,22;0,49;00:08:52;1,04;0,97;4,07;3,96;6,61;0;1;0;7;4;0;4;0;14,05;0;
LA ROSA ;439;49;0;17;13;36;4,21;10,17;0;2,04;2,17;70,41;0;00:08:52;0,49;0,47;3,88;3,01;8,29;0;0;0;7;6;0;6;0;16,33;0;
PISANO;381;43;0;18;18;42;3,77;13,62;0;2,46;4,86;74,82;0,36;00:08:52;1,28;0,64;4,76;4,81;10,96;0;0;0;5;10;0;10;0;21,41;0;
PITZALIS;505;57;7;52;50;98;5,79;31,54;0;16,66;17,22;66,72;9,93;00:08:52;3,41;3,3;10,39;9,94;19,45;1,31;4;2;22;23;0;23;6,59;39,13;0;
