;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);
Team Average;6909;108;2470;87;44;3068;8,92;6,79;15,32;20,9;5,45;0;42,86;01:04:04;0,08;0,3;1,25;0,64;44,4;35,73;0,42;5,63;19,47;5,32;1,05;5,32;2266,29;55,12;0;
ARRAS;7078;110;2205;128;81;3068;9,29;9,55;0;26,61;6,93;0;63,41;01:04:35;0,1;0,38;1,82;1,15;43,35;31,16;0;5;17;6;0;6;2062,39;57,15;0;
BIANCU;6928;109;2068;136;101;2916;9,28;10,19;48,51;30,7;9,39;0;84,26;01:03:38;0,14;0,44;1,97;1,46;42,09;29,86;0;6;21;7;6;7;1842,69;55,56;0;
COTALI;6822;107;2450;83;42;3065;8,78;6,05;0;21,77;6,43;0;43,14;01:03:46;0,09;0,32;1,22;0,62;44,92;35,91;1;7;25;7;0;7;2286,99;54,62;0;
DAMETTO;6992;109;2818;99;46;3132;9,1;7,41;19,03;21,09;4,81;0;57,06;01:03:54;0,07;0,3;1,42;0,66;44,8;40,3;0;4;25;7;2;7;2506,01;56,21;0;
FEOLA;7007;109;2718;91;48;3161;9,02;6,92;0;18,25;5,28;0;47,66;01:04:16;0,08;0,26;1,3;0,69;45,11;38,78;0;4;16;2;0;2;2526,23;55,89;0;
GERONI;6813;106;1355;82;54;2694;8,86;7,91;0;16,99;4,38;0;17,91;01:04:15;0,06;0,25;1,2;0,8;39,54;19,89;0;4;19;4;0;4;1347,31;52,02;0;
IOTTI;7183;115;3275;93;36;3329;9,49;6,97;6,07;18,68;5,4;0;50,47;01:02:40;0,08;0,26;1,29;0,5;46,34;45,59;1;3;17;4;0;4;2940,26;57,12;0;
LEVERBE;6838;108;3226;102;37;3406;8,86;5,94;35;24,14;3,43;0;64,34;01:03:19;0,05;0,35;1,49;0,53;49,81;47,18;0;8;21;5;2;5;2797,69;58,75;0;
MANCA NICOLA;6863;106;2244;87;42;2968;8,7;6,38;9,45;26,29;9,84;0;38,47;01:04:58;0,14;0,38;1,26;0,62;43,25;32,7;2;6;21;7;1;7;2141,17;53,32;0;
MURGIA;6863;106;2418;81;39;3071;8,85;7,43;36,26;18,68;5,41;0;45,64;01:04:31;0,08;0,27;1,18;0,57;44,75;35,22;1;5;16;8;1;8;2271,65;56,72;0;
MURONI;6698;104;2490;68;26;2959;8,47;5,71;0;16,11;2,89;0;28,75;01:04:40;0,04;0,24;1,02;0,39;44,18;37,17;0;3;22;3;0;3;2270,27;54,09;0;
OGUNSEYE;6888;106;2167;78;43;3006;8,77;6,85;28,78;15,9;4,43;0;28,36;01:04:58;0,06;0,23;1,13;0,63;43,65;31,46;0;4;18;5;3;5;2029,45;54,88;0;
OLIVEIRA;6860;108;3207;104;44;3277;8,99;7,34;77,33;24,99;6,52;0;68,34;01:03:23;0,1;0,36;1,52;0,64;47,77;46,75;0;8;20;4;1;4;2743,94;58,84;0;
PENNINGTON;6997;107;2805;103;43;3223;8,93;7,36;0,68;22,54;3,09;0;47,28;01:05:07;0,04;0,32;1,48;0,62;46,07;40,09;1;5;19;4;0;4;2670,44;57,61;0;
PINNA S.;6990;106;2579;65;32;3127;8,62;4,78;0;21,16;4,76;0;24,48;01:05:44;0,07;0,3;0,92;0,46;44,74;36,89;1;9;22;4;0;4;2436,77;52,64;0;
PIREDDA;6885;108;2005;64;40;2885;8,91;6,25;0;18,52;6,72;0;25,99;01:03:33;0,1;0,27;0,93;0,59;41,91;29,12;0;3;17;6;0;6;1814,91;52,07;0;
PISANO;6914;111;2344;67;33;3032;9,05;5,6;19,11;21,59;7,86;0;28,82;01:02:27;0,11;0,31;0,96;0,48;43,85;33,9;1;11;19;7;2;7;2179,84;53,6;0;
SENESI;6940;108;1977;55;25;2958;8,77;5,12;4,81;16,69;2,52;0;22,3;01:04:21;0,04;0,24;0,8;0,36;42,62;28,49;0;7;18;7;1;7;1779,81;52,32;0;
VISPO;6721;106;2582;59;26;3017;8,66;5,3;6,09;16,37;3,41;0;27,71;01:03:14;0,05;0,24;0,88;0,39;44,89;38,42;0;5;17;4;1;4;2411,72;53,84;0;
