;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);
Team Average;939;55;11;75;42;166;5,09;20,13;0;30,98;9,3;0;8,27;00:17:08;0,99;3,28;7,9;4,5;17,54;1,17;1,17;7,42;34,42;9,75;0;9,75;8,09;32,93;0;
BIANCU;872;51;5;74;37;134;4,73;20,2;0;31,04;9,78;0;5,14;00:17:08;1,12;3,56;8,43;4,25;15,36;0,58;2;7;27;9;0;9;5,1;30,03;0;
DEMARCUS ;883;51;9;85;47;180;4,9;23,11;0;31,18;10,32;0;8,21;00:17:08;1,17;3,53;9,63;5,28;20,36;1,05;2;7;43;14;0;14;9,28;38,05;0;
DORATIOTTO ;884;52;1;73;37;136;4,78;19,67;0;29,85;7,42;0;7,9;00:17:08;0,84;3,38;8,31;4,21;15,33;0,15;0;5;31;6;0;6;1,34;30,33;0;
LELLA ;1005;59;10;91;54;196;5,62;23,84;0;42,04;10,84;0;12,95;00:17:08;1,08;4,18;9,08;5,42;19,52;0,95;2;14;43;9;0;9;9,59;37,96;0;
MANCA;914;53;36;88;57;165;5,16;25,05;0;40,22;14,39;0;17,28;00:17:08;1,57;4,4;9,62;6,25;18,08;3,91;0;13;33;17;0;17;25,58;35,83;0;
MICELI;821;48;17;37;32;156;4,28;15,41;0;12,04;7,99;0;3,44;00:17:08;0,97;1,47;4,56;3,84;18,95;2,1;2;2;8;9;0;9;13,3;30,82;0;
MURONI;979;57;36;46;31;202;5,06;14,49;0;16,06;9,42;0;7,42;00:17:08;0,96;1,64;4,75;3,19;20,67;3,67;4;3;25;13;0;13;16,59;32,44;0;
OGUNSEYE;857;50;1;62;32;113;4,55;17,69;0;24,23;5,2;0;5,11;00:17:08;0,61;2,83;7,21;3,73;13,14;0,16;1;3;34;6;0;6;1,36;26,89;0;
PARIGI;1113;65;3;112;60;260;6,25;24,32;0;48,68;15,01;0;10,7;00:17:08;1,35;4,37;10,05;5,37;23,36;0,29;1;17;57;10;0;10;3,2;42,41;0;
PENNINGTON;1058;62;7;69;36;166;5,59;17,14;0;26,14;5;0;6,27;00:17:08;0,47;2,47;6,53;3,42;15,71;0,64;0;3;32;6;0;6;6,76;29,42;0;
VALLOCCHIA;880;51;0;74;44;124;4,81;21,01;0;34,03;8,23;0;6,22;00:17:08;0,93;3,87;8,46;4,99;14,14;0;0;9;41;9;0;9;0;29,53;0;
VERDE;1002;58;5;82;41;158;5,41;19,6;0;36,3;8,03;0;8,54;00:17:08;0,8;3,62;8,17;4,11;15,81;0,5;0;6;39;9;0;9;5;31,46;0;
