;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);
Team Average;948;49;29;41;39;130;4,29;11,87;3,9;12,44;11,99;71,8;14,33;00:19:14;1,15;1,23;4,09;3,82;12,63;2,58;3,53;2,67;13;13,07;0,07;13,07;40,87;23,63;21,69;
ARBOLEDA;1064;55;27;70;64;183;5,05;17,9;0;25,01;20,39;68,39;20,03;00:19:14;1,92;2,35;6,6;6,01;17,19;2,56;7;7;26;21;0;21;57,01;32,78;22,1;
BELLONI ;1237;64;37;61;67;236;5,76;15,69;10,23;17,54;24,72;62,83;20,93;00:19:14;2;1,42;4,94;5,42;19,05;2,96;7;4;20;28;0;28;81,63;32,85;25,47;
COCCO;807;42;14;22;24;89;3,52;8,38;0;3,57;5,24;75,51;3,13;00:19:14;0,65;0,44;2,77;2,97;11,04;1,73;1;0;3;6;0;6;28,92;18,95;21,09;
DEMARCUS ;665;35;0;28;19;53;2,97;11,03;0;11,14;6,22;81,28;5,94;00:19:14;0,94;1,68;4,18;2,82;7,91;0;2;4;10;6;0;6;11,19;18,31;18,54;
EMERSON;694;36;0;14;16;32;2,97;6,26;0;3,12;3,57;79,4;0;00:19:14;0,51;0,45;2,08;2,35;4,67;0;1;0;5;7;0;7;0;9,34;14,83;
GIANDONATO;857;45;0;24;27;83;3,73;8,29;0;2,77;6,32;72,85;1,56;00:19:14;0,74;0,32;2,8;3,14;9,66;0;1;0;7;9;0;9;11,32;17,79;17,3;
LA ROSA ;989;51;0;36;33;101;4,39;10,24;0;6,37;9,96;71,29;4,68;00:19:14;1,01;0,64;3,61;3,29;10,2;0;3;2;9;14;0;14;15,94;19,84;18,89;
LELLA ;1046;54;44;59;47;154;4,86;15,66;19,45;20,98;10,71;67,7;28,43;00:19:14;1,02;2,01;5,69;4,47;14,69;4,19;4;3;22;12;0;12;57,18;29,1;27,37;
OCCHIONI;970;50;23;34;31;108;4,28;9,61;0;8,75;7,11;71,45;6,62;00:19:14;0,73;0,9;3,49;3,23;11,11;2,33;3;0;16;16;0;16;31,95;21,28;21,38;
PALESI;1086;56;40;54;49;184;4,99;14,19;0;18,2;16,8;67,14;27,1;00:19:14;1,55;1,68;5;4,55;16,94;3,72;5;4;19;17;0;17;73,69;31;23,87;
PISANO;460;24;0;9;7;21;1,95;5,17;0;1,6;1,17;87,75;0,37;00:19:14;0,25;0,35;2,03;1,48;4,47;0;0;0;1;2;0;2;0;9,48;15,16;
RAGATZU;1173;61;117;43;51;224;5,28;11,8;4,07;13,37;15,44;65,06;23,92;00:19:14;1,32;1,14;3,67;4,33;19,09;9,97;3;4;12;14;0;14;94,87;30,85;24,59;
RENAULT ;1004;52;27;41;36;117;4,55;12,76;0;13,85;11,1;70,71;10,92;00:19:14;1,11;1,38;4,13;3,61;11,67;2,73;3;1;12;9;0;9;31,65;22,84;22,61;
TRAVAGLINI;816;42;17;37;34;99;3,71;12,91;0;15,7;10,57;74,17;13,71;00:19:14;1,29;1,92;4,54;4,12;12,17;2,1;3;6;13;10;0;10;37,02;25,14;21,43;
UDHO;1352;70;87;79;74;265;6,43;18,21;24,71;24,63;30,57;61,43;47,65;00:19:14;2,26;1,82;5,84;5,5;19,62;6,45;10;5;20;25;1;25;80,73;34,96;30,69;
