;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);
Team Average;959;87;64;22;14;92;7,37;8,79;5,14;6,94;3,02;0;5,84;00:10:57;0,31;0,72;2,31;1,43;9,52;6,66;0,6;1,93;7,73;4,87;0,27;4,87;37,74;15,88;0;
BELLODI ;922;84;60;12;5;72;6,87;5,85;0;4,41;0,87;0;1,87;00:11:00;0,09;0,48;1,33;0,54;7,83;6,52;1;2;8;2;0;2;39,13;12,54;0;
BIANCU;911;82;54;19;10;79;6,9;8,05;0;7,77;0,9;0;3,3;00:11:03;0,1;0,85;2,06;1,05;8,66;5,9;0;3;10;4;0;4;38,06;15,04;0;
CUSUMANO;947;86;58;21;13;92;7,21;8,32;0;6,09;3,36;0;1,22;00:11:00;0,36;0,64;2,27;1,35;9,74;6,15;1;2;6;4;0;4;35,93;15,72;0;
DALLA BERNARDINA ;1010;91;95;29;23;158;7,91;11,87;17,84;6,99;6,01;0;12,88;00:11:03;0,6;0,69;2,87;2,29;15,65;9,4;1;2;9;3;1;3;41,42;26,38;0;
GEMMI;927;84;63;20;11;71;6,99;7,67;0;5,8;2,54;0;5,11;00:11:03;0,27;0,63;2,14;1,2;7,7;6,76;0;2;7;3;0;3;41,07;12,49;0;
IOTTI;968;94;61;33;19;117;8,14;11,58;0;10,32;4;0;7,61;00:10:15;0,41;1,07;3,38;1,95;12,07;6,31;1;2;16;5;0;5;41,7;20,82;0;
MAFFEI;980;89;73;30;19;124;7,69;11,58;18,55;13,82;3,36;0;8,41;00:11:00;0,34;1,41;3,04;1,96;12,67;7,45;1;2;8;7;1;7;20,76;22,1;0;
MURONI;1024;93;62;22;16;81;7,8;8,38;0;5,81;4,03;0;2,43;00:11:00;0,39;0,57;2,15;1,53;7,91;6,07;2;1;6;9;0;9;35,41;13,15;0;
OGUNSEYE;939;85;48;16;9;66;7,05;6,72;0;4,78;1,61;0;0,49;00:11:00;0,17;0,51;1,73;1;7,02;5,11;0;0;4;4;0;4;48,01;10,7;0;
PERALTA;928;84;53;24;15;86;7,1;8,78;0;6,57;2,25;0;3,61;00:11:00;0,24;0,71;2,62;1,67;9,22;5,66;0;2;8;8;0;8;28,32;14,88;0;
PINNA S.;951;86;70;22;18;85;7,36;10,03;19,49;6,61;4,7;0;13,68;00:11:00;0,49;0,7;2,37;1,85;8,9;7,38;0;4;7;6;1;6;28,98;16;0;
PISANO;926;84;69;24;16;71;7,12;9,24;21,16;6,58;4,04;0;17,83;00:11:00;0,44;0,71;2,54;1,68;7,67;7,41;0;3;9;6;1;6;17,91;13,94;0;
PITZALIS;1051;95;79;28;17;117;8,14;10,13;0;10,29;4,27;0;6,37;00:11:00;0,41;0,98;2,65;1,64;11,18;7,47;1;3;4;4;0;4;68,27;18,48;0;
SENESI;971;88;65;16;9;79;7,29;6,76;0;3,48;1,16;0;2,18;00:11:00;0,12;0,36;1,69;0,93;8,16;6,72;0;1;4;3;0;3;43,13;12,68;0;
VALLOCCHIA;932;85;51;17;8;79;7,02;7,05;0;4,82;2,19;0;0,56;00:11:00;0,24;0,52;1,85;0,91;8,5;5,52;1;0;10;5;0;5;38,02;13,53;0;
