;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);
Team Average;1560;73;128;114;103;325;7,05;25,39;7,87;41,32;34,56;0;33,84;00:21:26;2,24;2,66;7,32;6,64;21,04;8,46;10,29;7,64;33,57;33,64;0,14;33,64;90,74;36,52;0;
BIANCU;1449;68;172;90;94;320;6,47;23,79;11,83;33,86;29,5;0;37,58;00:21:26;2,04;2,34;6,23;6,46;22,11;11,88;10;5;20;30;0;30;130,17;37,39;0;
DALLA BERNARDINA ;1750;82;55;125;105;301;7,81;23,76;0;43,25;31,18;0;18,78;00:21:26;1,78;2,47;7,16;6,01;17,22;3,14;9;8;37;25;0;25;39,57;31,38;0;
DEMARCUS ;1558;73;109;124;117;285;7,1;26,32;0;39,23;37,72;0;21,19;00:21:26;2,42;2,52;7,95;7,49;18,3;6,98;9;7;29;39;0;39;92,22;32,3;0;
LA ROSA ;1694;79;121;149;117;315;7,74;26,66;11,12;52,87;39,56;0;30,97;00:21:26;2,33;3,12;8,78;6,93;18,59;7,14;8;7;35;38;0;38;74,99;33,02;0;
LELLA ;1646;77;148;143;131;406;7,79;31,15;8,91;61,88;51,7;0;54,01;00:21:26;3,14;3,76;8,71;7,93;24,69;8,98;19;15;46;41;0;41;104;43,51;0;
MANCA;1290;60;114;91;90;325;5,9;26,71;10,38;34,4;28,7;0;29,9;00:21:26;2,23;2,67;7,06;7,01;25,23;8,84;8;9;30;25;0;25;73,38;43,45;0;
MASTINO;1613;75;283;107;101;439;7,21;23,82;44,04;38,29;36,85;0;51,69;00:21:26;2,28;2,37;6,63;6,24;27,19;17,53;11;6;33;36;2;36;190,36;40,92;0;
MICELI;2054;96;60;109;114;406;9,05;22,16;0;35,09;35,12;0;15,28;00:21:26;1,71;1,71;5,33;5,57;19,76;2,91;6;2;27;38;0;38;51,73;34,17;0;
MURONI;1792;84;85;131;101;327;7,98;23,44;0;51,16;30,62;0;26,42;00:21:26;1,71;2,86;7,3;5,65;18,22;4,75;7;9;43;43;0;43;74,03;33,32;0;
OGUNSEYE;1302;61;150;99;95;318;5,95;26,76;12,26;37,42;33,47;0;42,76;00:21:26;2,57;2,87;7,57;7,32;24,39;11,53;14;8;35;25;0;25;79,6;40,22;0;
PARIGI;1144;53;108;92;91;264;5,28;27,85;6,17;31,54;30,4;0;30,38;00:21:26;2,66;2,76;8,08;7,92;23,1;9,43;9;9;30;35;0;35;73,52;40,22;0;
PISANO;1519;71;162;110;86;303;6,78;23,77;3,41;41,07;31,58;0;45,01;00:21:26;2,08;2,7;7,26;5,69;19,93;10,64;6;7;40;23;0;23;124,33;35,09;0;
VERDE;1583;74;118;125;108;310;7,14;25,01;2,08;43,77;34,66;0;32,44;00:21:26;2,19;2,77;7,88;6,83;19,56;7,48;13;8;44;46;0;46;89,73;35,85;0;
ZUGARO;1446;67;103;94;85;235;6,48;24,22;0;34,62;32,72;0;37,39;00:21:26;2,26;2,39;6,49;5,9;16,29;7,15;15;7;21;27;0;27;72,77;30,46;0;
