;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);
Team Average;2464;77;207;214;193;573;7,77;29,31;9,24;80,61;75,48;0;62,24;00:31:51;3;3,27;8,67;7,71;22,61;8,05;26,38;16,56;60,62;73,5;0,75;73,5;157,04;39,51;0;
BIANCU;2525;80;107;206;181;485;7,78;26,34;0,67;78,06;62,24;0;40,21;00:31:45;2,46;3,09;8,15;7,15;19,21;4,24;20;11;44;73;0;73;80,3;35,1;0;
CALIGARA;2697;85;233;255;227;646;8,61;31,28;4,04;86,84;99,98;0;82,01;00:31:49;3,71;3,22;9,46;8,42;23,96;8,64;33;16;64;81;1;81;177,63;41,76;0;
CETER;2683;84;234;241;218;629;8,5;31,03;41,96;87,32;79,32;0;88,5;00:32:01;2,96;3,25;8,98;8,13;23,45;8,72;29;12;60;82;2;82;146,29;41,63;0;
CUSUMANO;2614;83;222;198;204;639;8,19;28,04;11,03;70,92;79,42;0;57,23;00:31:38;3,04;2,71;7,56;7,79;24,43;8,48;20;10;45;73;1;73;175,07;40,51;0;
IOTTI;2570;81;261;194;189;659;8,01;27,85;0,67;58,96;77,88;0;49,03;00:31:44;3,03;2,29;7,55;7,37;25,66;10,15;17;6;31;59;0;59;204,53;41,65;0;
MARTINIELLO;2552;80;211;251;216;637;8,3;33,41;0;95,75;86,66;0;71,2;00:31:44;3,4;3,75;9,83;8,46;24,96;8,25;40;27;82;83;0;83;184,35;43,81;0;
MURONI;2840;89;64;214;194;564;8,73;27,12;0;81,52;74,84;0;29,6;00:32:01;2,63;2,87;7,54;6,82;19,87;2,24;28;13;73;93;0;93;60,85;35,98;0;
PENNINGTON;3268;103;338;248;247;847;10,22;28,58;0;86,59;96,47;0;76,8;00:31:49;2,95;2,65;7,58;7,57;25,91;10,36;39;12;65;89;0;89;296,42;43,28;0;
PINNA S.;1715;54;100;144;124;281;5,25;26,75;0;54,21;48,13;0;33,42;00:32:01;2,81;3,16;8,41;7,23;16,4;5,85;23;17;53;59;0;59;78,84;30,7;0;
PISANO;1669;52;117;145;114;308;5,12;27,02;10,22;54,6;41,59;0;45,85;00:32:01;2,49;3,27;8,69;6,86;18,44;7,02;11;12;52;39;2;39;64,29;34,91;0;
PITZALIS;1499;47;1;111;72;195;4,38;20,23;0;40,04;20,78;0;5,31;00:31:49;1,39;2,67;7,42;4,81;13,02;0,09;5;8;43;15;0;15;1,38;25,59;0;
RAGATZU;2411;76;254;217;202;549;7,64;30,3;51,63;87,03;80,02;0;86,12;00:31:49;3,32;3,61;9;8,4;22,76;10,55;24;26;62;83;3;83;152,7;39,9;0;
SENESI;2665;84;276;226;202;655;8,47;30,64;18,7;94,4;87,97;0;91,45;00:31:49;3,3;3,54;8,48;7,57;24,57;10,37;33;23;64;79;2;79;189,87;42,65;0;
TETTEH;2643;83;347;251;240;713;8,6;33,47;8,97;102,74;88,38;0;71,67;00:31:44;3,34;3,89;9,5;9,1;26,97;13,13;31;24;68;92;1;92;278,72;45,46;0;
VALLOCCHIA;2917;92;405;309;285;909;9,64;35,9;0;122,87;118,17;0;107,37;00:31:49;4,05;4,21;10,59;9,77;31,16;13,9;45;32;108;112;0;112;305,4;50,87;0;
VERGARA;2149;67;146;213;169;451;6,81;31,01;0;87,95;65,93;0;60,08;00:32:01;3,07;4,09;9,93;7,86;20,99;6,8;24;16;56;64;0;64;116;38,43;0;
