;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);
Team Average;3955;58;351;251;219;774;5,46;22,23;17,21;92,65;75,38;0;81,55;01:08:29;1,9;2,34;6,35;5,51;19,35;8,58;24,95;23,26;85,84;90,79;1,63;90,79;232,47;34,07;0;
ARRAS;4078;61;518;312;268;937;5,98;26,95;34,6;120,19;104,81;0;151;01:07:00;2,57;2,95;7,65;6,57;22,98;12,7;37;39;104;106;3;106;326,06;40,3;0;
COTALI;3951;59;336;251;214;737;5,57;21,97;17,51;96,42;70;0;86,75;01:07:00;1,77;2,44;6,36;5,41;18,65;8,51;15;25;80;84;1;84;205,2;33,38;0;
DAMETTO;3707;56;172;227;184;604;5,17;20,21;4,76;80,84;60,46;0;47,06;01:06:42;1,63;2,18;6,11;4,97;16,29;4,65;15;17;103;90;1;90;98,92;29,47;0;
FEOLA;5407;78;755;349;327;1251;7,47;23,06;43,98;113,57;110,1;0;152,25;01:08:57;2,04;2,1;6,45;6,05;23,14;13,96;30;18;92;112;5;112;453,73;38,07;0;
GERONI;3679;53;127;177;146;493;4,84;17,12;0;58,62;48,47;0;22,15;01:08:57;1,32;1,59;4,8;3,96;13,4;3,46;15;7;59;60;0;60;118,87;24,5;0;
IOTTI;3563;52;125;235;186;572;4,87;21,75;3,37;93,25;67,91;0;42,72;01:08:53;1,91;2,62;6,58;5,21;16,05;3,52;20;33;102;75;0;75;102,86;30,27;0;
MANCA NICOLA;3439;50;204;212;193;583;4,72;22,84;0;81,28;75,84;0;49,37;01:09:21;2,21;2,36;6,18;5,61;16,97;5,93;27;22;85;97;0;97;152,86;31,29;0;
MARONGIU;3960;58;277;215;196;794;5,37;20,2;0;81,8;65,22;0;42,67;01:08:33;1,65;2,07;5,42;4,94;20,05;7;19;16;66;74;0;74;248,07;34,43;0;
MURGIA;4264;61;361;266;259;922;5,91;24,38;18,3;101,8;94,39;0;69,86;01:09:27;2,21;2,39;6,24;6,07;21,62;8,45;35;23;85;129;1;129;264,7;37,3;0;
MURONI;5054;73;608;335;283;1131;6,98;22,81;72,37;121,45;96,98;0;145,41;01:08:51;1,92;2,4;6,64;5,6;22,37;12,02;38;25;118;109;5;109;352,85;38,08;0;
OGUNSEYE;4115;60;565;303;244;901;5,74;24,2;38,8;115,87;76,84;0;139,33;01:08:51;1,87;2,82;7,36;5,92;21,9;13,73;25;38;107;95;4;95;330,51;38,44;0;
OLIVEIRA;3185;46;185;214;186;592;4,44;23,35;0;74,01;67,65;0;47,38;01:08:33;2,12;2,32;6,73;5,84;18,58;5,81;22;15;70;95;0;95;130,61;32,95;0;
PENNINGTON;4111;60;188;188;195;721;5,5;19,27;0;73,07;61,88;0;43,28;01:08:57;1,51;1,78;4,57;4,74;17,53;4,56;23;20;67;74;0;74;149,72;31,06;0;
PINNA S.;3794;55;488;260;242;879;5,33;25,06;39,42;93,06;87,54;0;103,8;01:08:51;2,31;2,45;6,87;6,39;23,17;12,87;31;25;66;104;3;104;311,74;39,26;0;
PIREDDA;3967;58;484;249;241;895;5,46;22,39;22,34;90,39;85,8;0;85,34;01:08:51;2,16;2,28;6,28;6,08;22,56;12,2;31;22;73;93;3;93;285,45;36,69;0;
PISANO;3596;52;299;220;166;629;4,84;19,7;16,45;80,25;52,77;0;71,73;01:08:51;1,47;2,23;6,12;4,63;17,49;8,31;18;20;91;60;3;60;195,1;31,35;0;
RAGATZU;3991;58;354;275;214;709;5,47;22,35;2,69;103,7;70,44;0;85,76;01:09:03;1,76;2,6;6,9;5,35;17,76;8,87;29;31;96;93;1;93;238,57;32,61;0;
SENESI;4114;60;444;270;221;783;5,65;22,05;12,4;102,3;75,62;0;107,77;01:08:51;1,84;2,49;6,56;5,37;19,03;10,8;24;25;92;80;1;80;302,9;34,8;0;
VISPO;3163;47;181;219;190;572;4,48;22,62;0;78,48;59,56;0;55,76;01:07:00;1,88;2,48;6,93;6;18,09;5,72;20;21;75;95;0;95;148,15;33;0;
