;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);
Team Average;829;98;56;51;52;153;9,01;18,81;3,89;16,77;18,86;39,37;19,13;00:08:29;2,22;1,99;6,07;6,22;17,89;6,55;4,43;2,36;15,21;17,14;0;17,14;39,84;32,92;0;
ALTARE ;930;109;114;69;70;206;10,42;23,01;14,15;24,16;28,32;32,53;36,85;00:08:29;3,05;2,6;7,46;7,55;22,15;12,22;8;4;22;20;0;20;39,57;39,32;0;
BAH;956;113;77;54;55;186;10,26;17,63;14,26;18,42;19,33;29,45;18,75;00:08:29;2,02;1,93;5,6;5,78;19,42;8,06;4;2;12;18;0;18;56,35;34,21;0;
GIANDONATO;672;79;42;27;27;73;6,87;12,12;0;5,89;10,75;46,7;8,49;00:08:29;1,6;0,88;4,01;4,09;10,92;6,2;3;1;8;5;0;5;35,12;20,27;0;
LA ROSA ;758;89;12;22;25;72;7,61;10,1;0;5,86;5,05;37,43;1,46;00:08:29;0,67;0,77;2,96;3,29;9,5;1,54;1;1;7;7;0;7;11,68;17,91;0;
LELLA ;911;107;73;60;69;187;10,15;22,26;0;22,77;26,76;32,27;24,29;00:08:29;2,94;2,5;6,62;7,61;20,54;7,98;7;3;15;22;0;22;50,26;37,66;0;
MANCA;1004;118;28;51;50;172;10,52;14,99;0;11,83;12,24;26,35;9,16;00:08:29;1,22;1,18;5,08;5,01;17,13;2,79;2;0;16;15;0;15;26,79;31,09;0;
MASTINO;647;76;39;45;46;110;7,2;22,02;0;17,19;16,24;56,36;14,24;00:08:29;2,51;2,66;6,93;7,1;16,94;6,04;5;4;20;18;0;18;31,34;34,71;0;
OGUNSEYE;755;89;64;52;58;159;8,35;21,35;0;16,01;19,3;48,53;17,37;00:08:29;2,56;2,12;6,91;7,67;21,03;8,46;2;0;17;19;0;19;52,55;37,58;0;
PARIGI;602;71;0;25;21;55;6,14;11,86;0;6,02;6,99;54,56;2,08;00:08:29;1,16;1;4,22;3,46;9,13;0;1;0;5;11;0;11;0;19,15;0;
PENNINGTON;945;111;24;42;49;159;9,9;14,9;0;7,53;13,1;28,96;8,85;00:08:29;1,39;0,8;4,42;5,19;16,8;2,57;4;0;10;17;0;17;16,79;30,23;0;
PISANO;668;79;48;46;44;117;7,27;19,41;0;17,06;14,75;52,61;15,91;00:08:29;2,21;2,56;6,88;6,53;17,47;7,21;3;2;17;19;0;19;40,01;33,71;0;
VALLOCCHIA;896;106;61;61;63;178;9,88;21;0;20,37;21,14;32,64;17,21;00:08:29;2,36;2,27;6,84;7,03;19,84;6,78;5;4;17;23;0;23;60,75;36,97;0;
VERDE;807;95;76;63;67;179;9,21;25,24;6,69;26,02;26,45;44,96;33,28;00:08:29;3,28;3,22;7,83;8,27;22,24;9,4;6;7;22;16;0;16;47,24;40,54;0;
ZUGARO;1059;125;132;98;90;290;12,32;27,46;19,36;35,69;43,64;27,87;59,9;00:08:28;4,12;3,37;9,26;8,5;27,42;12,52;11;5;25;30;0;30;89,3;47,58;0;
