;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);
Team Average;1767;72;228;113;99;442;6,84;22,47;8,32;39,63;35,82;58,46;42,19;00:24:28;2,03;2,25;6,38;5,59;24,68;12,75;11,92;10,15;39,38;39,92;0,08;39,92;165,53;40,76;0;
BIANCU;1654;68;255;94;74;392;6,3;20,53;0;35,66;24,1;62,65;44,16;00:24:28;1,46;2,16;5,66;4,49;23,71;15,4;8;12;39;33;0;33;156,7;40,27;0;
DALLA BERNARDINA ;1849;76;198;110;95;472;7,07;21,01;9,51;35,12;34,13;57,05;28,31;00:24:28;1,85;1,9;5,92;5,11;25,54;10,68;13;4;40;36;0;36;142,22;41,38;0;
DORATIOTTO ;1799;74;249;120;106;461;6,99;22,85;0;41,27;37,29;56,61;43,87;00:24:28;2,07;2,29;6,66;5,86;25,63;13,83;10;7;30;38;0;38;175,33;41,67;0;
GOZZI;1450;59;216;97;86;357;5,58;21,63;0;26,12;31,13;67,69;26,81;00:24:28;2,15;1,8;6,72;5,96;24,6;14,9;10;5;33;37;0;37;164,94;39,34;0;
LA ROSA ;1830;75;248;113;94;456;6,99;20,81;19,3;41,49;31,81;56,79;46,59;00:24:28;1,74;2,27;6,16;5,15;24,9;13,54;14;11;40;34;0;34;161,61;40,85;0;
LELLA ;1594;65;109;102;83;281;6,1;21,13;7,5;38,33;31,45;58,26;35,15;00:24:28;1,97;2,4;6,37;5,23;17,65;6,85;7;11;34;38;0;38;81,39;32,32;0;
MANCA;2076;85;340;133;131;638;8,13;23,92;4,74;44,1;49,39;54,29;52,88;00:24:28;2,38;2,12;6,41;6,3;30,74;16,39;17;13;43;52;0;52;260,26;47,93;0;
MASTINO;1726;71;179;101;88;406;6,61;21,11;0;35,58;31,81;58,21;27,65;00:24:28;1,84;2,06;5,83;5,08;23,53;10,35;11;6;31;37;0;37;161,5;39,15;0;
PARIGI;2042;83;274;134;116;551;7,91;22,44;8,85;43,79;37,92;52,39;55,01;00:24:28;1,86;2,14;6,55;5,68;26,97;13,41;13;10;50;43;0;43;209,86;43,47;0;
PENNINGTON;2065;84;232;121;109;570;7,94;21,6;5,43;40,67;34,84;51,81;37,31;00:24:28;1,69;1,97;5,84;5,3;27,63;11,23;11;7;36;36;0;36;181,01;44,36;0;
PISANO;1372;56;71;85;75;231;5,31;22,4;10,43;34,65;27,94;66,02;27,16;00:24:28;2,04;2,53;6,17;5,47;16,8;5,19;8;16;37;38;0;38;45,42;31,21;0;
VERDE;1829;75;347;133;126;515;7,36;27,16;33,62;47,51;49,3;58,17;70,38;00:24:28;2,69;2,6;7,27;6,87;28,17;18,98;19;14;50;50;1;50;229,96;46,19;0;
ZUGARO;1678;69;251;124;102;419;6,66;25,5;8,8;50,93;44,53;59,95;53,21;00:24:28;2,65;3,04;7,39;6,1;24,97;14,96;14;16;49;47;0;47;181,68;41,73;0;
