;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);
Team Average;553;83;11;12;7;31;6,99;8,31;0,04;2,62;1,37;0;0,79;00:06:37;0,26;0,48;2,13;1,37;5,5;2,04;0,11;0,63;3,37;2,11;0;2,11;10,4;9,88;0;
BIANCU;571;86;2;7;4;26;7,1;6,36;0;0;0,7;0;0;00:06:37;0,12;0;1,15;0,63;4,53;0,31;0;0;0;0;0;0;1,8;7,5;0;
DALLA BERNARDINA ;516;78;0;9;8;18;6,51;8,11;0;3,65;1,04;0;0,2;00:06:37;0,2;0,71;1,74;1,47;3,48;0;0;2;3;5;0;5;0;7,47;0;
DEMARCUS ;545;82;11;10;6;24;6,84;7,44;0;1,44;1;0;0;00:06:37;0,18;0,26;1,75;1,06;4,43;2,08;0;0;5;0;0;0;11,35;8,23;0;
DORATIOTTO ;592;89;64;14;10;90;7,62;10,1;0;4,11;1,63;0;1,64;00:06:37;0,28;0,69;2,43;1,7;15,23;10,76;0;1;4;1;0;1;62,58;21,7;0;
GOZZI;268;40;7;10;6;15;3,51;12,24;0;1,95;1,83;0;1,19;00:06:37;0,68;0,73;3,92;2,37;5,79;2,46;0;0;6;1;0;1;6,57;11,13;0;
LA ROSA ;572;86;3;12;8;26;7,16;7,26;0;3,22;1,76;0;0;00:06:37;0,31;0,56;2,07;1,39;4,54;0,48;0;0;5;6;0;6;2,75;8,22;0;
LELLA ;577;87;1;16;8;26;7,32;8,66;0;3,56;1,51;0;0,45;00:06:37;0,26;0,62;2,75;1,36;4,55;0,16;0;2;6;4;0;4;0,9;8,81;0;
MANCA;596;90;2;12;4;32;7,47;7,27;0;2,08;1,6;0;0;00:06:37;0,27;0,35;1,97;0,74;5,29;0,3;1;0;4;2;0;2;1,79;9,69;0;
MASTINO;571;86;14;11;9;35;7,26;8,8;0,68;2,77;3,32;0;0,95;00:06:37;0,58;0,49;1,87;1,57;6,16;2,4;1;0;4;4;0;4;11,78;11,63;0;
MICELI;561;85;7;10;8;24;7,08;8,07;0;1,83;0,74;0;0;00:06:37;0,13;0,33;1,79;1,4;4,19;1,18;0;0;0;2;0;2;6,62;7,75;0;
MURONI;554;84;12;12;7;25;6,96;7,68;0;2,8;1,31;0;0,75;00:06:37;0,24;0,51;2,16;1,28;4,49;2,11;0;2;4;1;0;1;11,69;8,3;0;
OGUNSEYE;546;82;1;7;3;12;6,73;5,51;0;0,55;0;0;0;00:06:37;0;0,1;1,35;0,48;2,23;0,16;0;0;0;0;0;0;0,89;4,1;0;
PARIGI;610;92;12;13;8;38;7,72;8,36;0;2,38;1,06;0;0,44;00:06:37;0,17;0,39;2,19;1,31;6,3;1,91;0;1;3;1;0;1;11,67;11,18;0;
PENNINGTON;573;86;5;7;6;20;7,15;6,79;0;1,07;0,68;0;0;00:06:37;0,12;0,19;1,31;0,98;3,49;0,88;0;1;2;2;0;2;5,03;6,5;0;
PISANO;556;84;16;13;10;32;7,05;8,53;0;4,21;1,17;0;2,97;00:06:37;0,21;0,76;2,41;1,75;5,79;2,86;0;1;4;2;0;2;6,31;10,72;0;
PITZALIS;582;88;19;23;16;51;7,68;12,87;0;5,7;2,66;0;3,97;00:06:37;0,46;0,98;3,91;2,74;8,72;3,33;0;1;4;2;0;2;19,4;16,25;0;
VALLOCCHIA;569;86;13;12;7;28;7,22;8,68;0;4,73;1,36;0;0,86;00:06:37;0,24;0,83;2,16;1,28;4,88;2,28;0;0;5;4;0;4;12,36;9,67;0;
VERDE;573;86;14;12;8;31;7,23;8,05;0;2,2;1,97;0;1,6;00:06:37;0,34;0,38;2,11;1,35;5,36;2,52;0;0;3;1;0;1;9,12;10,1;0;
ZUGARO;579;87;15;9;6;29;7,25;7,1;0;1,54;0,7;0;0;00:06:37;0,12;0,27;1,5;1,08;4,99;2,6;0;1;2;2;0;2;15,08;8,81;0;
