;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);
Team Average;2108;85;218;135;115;465;8,05;22,13;18,62;48,97;40,22;0;49,88;00:24:48;1,88;2,29;6,3;5,36;21,7;10,26;14,5;12,39;44,56;41,94;0,44;41,94;142,63;36,75;0;
BELLODI ;2402;95;181;114;107;488;8,74;18,69;14,96;37,93;32,08;0;39,77;00:25:15;1,34;1,58;4,74;4,44;20,34;7,52;8;4;38;40;0;40;101,12;33,64;0;
BIANCU;1982;93;147;140;119;445;9,02;25,23;0;49,83;43,18;0;42,8;00:21:17;2,18;2,51;7,07;6,03;22,46;7,39;15;11;42;38;0;38;122,49;39,46;0;
CALIGARA;2039;81;244;131;128;528;7,75;24;13,63;41,76;44,28;0;45,98;00:25:15;2,17;2,05;6,44;6,27;25,89;11,98;18;9;41;50;0;50;154,88;41,52;0;
CETER;2072;82;266;147;119;464;7,93;24,82;40,7;59,53;44,63;0;75,48;00:25:15;2,15;2,87;7,11;5,72;22,38;12,82;10;15;57;39;2;39;133,19;38,84;0;
COTALI;2360;93;262;166;135;534;8,99;24,29;15,31;70,3;47,69;0;64,41;00:25:15;2,02;2,98;7,02;5,71;22,65;11,09;20;21;54;53;0;53;142,72;39,1;0;
CUSUMANO;2380;94;210;127;124;529;8,81;20,77;19,07;42,9;41;0;40,68;00:25:15;1,72;1,8;5,34;5,2;22,24;8,82;12;7;31;40;1;40;138;36,86;0;
DALLA BERNARDINA ;2250;89;213;152;124;493;8,38;21,57;4,04;57,18;32,02;0;41,09;00:25:15;1,42;2,54;6,77;5,5;21,92;9,48;11;16;56;41;0;41;176,21;37,42;0;
GEMMI;1118;52;11;12;7;70;4,28;5,45;0;4,15;1,4;0;2,65;00:21:17;0,13;0,37;1,07;0,66;6,27;0,98;0;2;4;2;0;2;10,92;10,51;0;
IOTTI;2249;89;117;132;88;424;8,16;18,4;0,67;40,42;30,91;0;23,01;00:25:15;1,37;1,8;5,88;3,93;18,84;5,19;10;10;40;32;0;32;100,91;32,13;0;
MAFFEI;1720;68;194;117;104;348;6,54;23,98;23,37;46,23;40;0;52,18;00:25:15;2,32;2,69;6,8;6,03;20,21;11,3;17;13;39;39;0;39;111,99;35,44;0;
MURONI;2371;94;151;139;113;522;8,84;21,62;0;52,03;39,3;0;28,45;00:25:15;1,66;2,2;5,85;4,76;22,03;6,39;15;12;59;51;0;51;125,77;37,7;0;
OGUNSEYE;2092;83;336;138;120;484;7,92;23,51;60,8;55,5;39,17;0;78,59;00:25:15;1,87;2,65;6,6;5,72;23,15;16,07;12;16;43;44;1;44;185,4;38,82;0;
PERALTA;2489;99;336;203;161;702;9,71;27,33;0;76,92;68,5;0;69,76;00:25:15;2,75;3,09;8,15;6,49;28,23;13,49;29;21;67;59;0;59;269,37;46,63;0;
PINNA S.;2246;89;257;141;132;496;8,47;23,04;26,29;50,39;48,06;0;59,7;00:25:15;2,14;2,24;6,3;5,88;22,07;11,42;20;16;50;61;1;61;175,58;37,47;0;
PISANO;2061;82;231;131;115;421;7,69;21,8;24,31;49,65;38,06;0;61,56;00:25:15;1,85;2,41;6,36;5,56;20,43;11,19;17;12;38;42;0;42;120,36;35,03;0;
PITZALIS;2230;88;338;159;145;596;8,58;25,5;54,12;56,29;54,66;0;75,97;00:25:15;2,45;2,52;7,15;6,49;26,74;15,17;13;14;54;48;2;48;197,9;43,34;0;
RAGATZU;1977;78;247;135;101;400;7,39;21,98;35,85;43,18;36,16;0;53,78;00:25:15;1,83;2,18;6,8;5,11;20,25;12,49;14;7;34;33;1;33;153,32;35,11;0;
VALLOCCHIA;1909;76;190;137;121;424;7,26;24,15;2,05;47,26;42,81;0;41,96;00:25:15;2,24;2,48;7,2;6,35;22,22;9,97;20;17;55;43;0;43;147,28;38,75;0;
