;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);
Team Average;989;32;44;59;46;112;2,9;17,19;0,05;20,82;13,6;0;11,02;00:31:10;1,33;2,06;5,79;4,42;10,24;3,52;3,31;4,62;20,62;17,92;0;17,92;37,65;20,29;0;
BELLODI ;1177;39;63;72;54;138;3,6;18,04;0;27,16;15,32;0;16,75;00:29:52;1,3;2,31;6,09;4,58;11,7;5,33;3;4;23;19;0;19;49,45;22,31;0;
CUSUMANO;768;22;0;43;30;40;1,94;15,94;0;17,36;8,27;0;2,97;00:35:25;1,08;2,26;5,57;3,86;5,25;0;2;2;11;10;0;10;0;12,75;0;
DALLA BERNARDINA ;637;23;5;35;24;53;2,07;15,45;0;13,56;8,42;0;2,22;00:27:32;1,32;2,13;5,46;3,69;8,35;0,82;3;0;7;11;0;11;5,2;17,35;0;
GEMMI;469;19;0;20;11;24;1,68;12,34;0;7,28;5,47;0;1,06;00:24:18;1,17;1,55;4,32;2,34;5,04;0;4;1;9;10;0;10;0;11,83;0;
IOTTI;1267;43;68;114;88;218;4,12;25,02;0;41,69;22,97;0;19,97;00:29:42;1,81;3,29;8,97;6,91;17,18;5,35;6;12;48;34;0;34;67,75;32,92;0;
MAFFEI;937;26;9;59;46;86;2,41;17,91;0;21,03;14,45;0;8,9;00:35:25;1,54;2,24;6,27;4,95;9,19;0,91;1;5;20;14;0;14;8,54;19,56;0;
MURONI;637;21;0;25;17;28;1,8;11,65;0;9,17;4,71;0;0;00:30:34;0,74;1,44;3,96;2,64;4,34;0;2;1;13;9;0;9;0;9,87;0;
OGUNSEYE;1433;40;89;95;79;210;3,75;19,83;0;27,6;20,74;0;17,99;00:35:25;1,45;1,93;6,64;5,54;14,69;6,23;4;5;35;36;0;36;87,58;27,2;0;
PERALTA;1590;45;78;70;51;157;3,97;14,22;0,67;21,42;10,22;0;17,56;00:35:25;0,64;1,35;4,43;3,21;9,86;4,93;2;7;28;10;0;10;47,5;19,1;0;
PINNA S.;1176;38;145;73;71;212;3,62;21,61;0;29,19;26,72;0;23,88;00:30:34;2,27;2,48;6,22;6,02;18,02;12,32;11;12;30;34;0;34;123,18;31,74;0;
PISANO;1354;45;83;90;75;184;4,21;20,04;0;27,61;20,84;0;22,32;00:29:52;1,54;2,04;6,65;5,55;13,58;6,12;3;7;19;22;0;22;77,15;25,78;0;
PITZALIS;842;28;27;55;43;82;2,53;18,69;0;18,91;13,44;0;9,19;00:30:34;1,6;2,25;6,52;5,15;9,73;3,23;1;4;18;18;0;18;23,1;19,94;0;
SENESI;568;19;0;23;15;31;1,61;11,96;0;8,74;5,25;0;0,46;00:30:34;0,92;1,54;3,97;2,64;5,47;0;1;0;7;6;0;6;0;12,29;0;
