;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);
Team Average;1408;50;167;75;63;288;4,6;18,56;13,82;27,4;18,96;0;27,63;00:28:03;1,35;1,96;5,36;4,49;20,17;11,79;5,22;7,5;24,33;21,72;0,33;21,72;106,39;33,45;0;
BIANCU;1864;66;241;80;80;406;6,01;16,98;1,36;29,04;25,01;0;22,88;00:28:03;1,34;1,56;4,28;4,3;21,78;12,91;5;8;22;32;0;32;198,55;34,52;0;
DALLA BERNARDINA ;1204;43;58;73;54;169;3,91;17,69;0;27,92;13,15;0;5,84;00:28:03;1,09;2,32;6,05;4,52;14,04;4,84;2;5;25;19;0;19;56,01;25,72;0;
DEMARCUS ;830;30;151;50;48;208;2,79;21,93;28,41;18,16;17,21;0;33,44;00:28:03;2,07;2,19;5,97;5,76;25,02;18,13;5;7;17;18;0;18;72,53;40,58;0;
DORATIOTTO ;752;27;98;38;31;139;2,43;17,09;0;13,7;11,58;0;18,4;00:28:03;1,54;1,82;5,12;4,16;18,46;13,01;3;4;10;13;0;13;82,68;31,44;0;
GOZZI;1168;42;13;70;54;129;3,83;18,98;0;25,32;12,83;0;7,14;00:28:03;1,1;2,17;6;4,61;11,06;1,12;2;6;18;13;0;13;13,09;22,09;0;
LA ROSA ;1373;49;8;79;54;96;4,45;17,51;0;32,67;15,33;0;4,96;00:28:03;1,12;2,38;5,74;3,92;6,99;0,58;5;8;31;21;0;21;7,9;16,63;0;
LELLA ;1732;62;265;121;100;429;5,89;23,4;32,5;50,28;35,32;0;51,67;00:28:03;2,04;2,9;7;5,79;24,76;15,28;12;19;45;35;2;35;179,61;40,8;0;
MANCA;1526;54;189;93;80;404;5,13;21,83;26,4;37,78;23,95;0;32,16;00:28:03;1,57;2,48;6,08;5,24;26,46;12,4;10;11;29;28;1;28;110,85;42,01;0;
MASTINO;1273;45;112;53;47;253;4,05;15,34;39,24;16,04;9,44;0;18,44;00:28:03;0,74;1,26;4,16;3,68;19,91;8,82;5;3;18;17;1;17;57,51;31,6;0;
MICELI;1348;48;62;63;50;221;4,34;16,72;0;25,32;10,81;0;12,3;00:28:03;0,8;1,88;4,64;3,67;16,4;4,58;2;8;24;15;0;15;54,39;29,14;0;
MURONI;1486;53;61;90;65;251;4,93;20,18;0;35,82;23,98;0;15,51;00:28:03;1,61;2,41;6,07;4,4;16,88;4,09;8;14;42;29;0;29;45,24;31,58;0;
OGUNSEYE;1675;60;284;99;99;367;5,6;21,12;17,55;36,97;34,41;0;62,79;00:28:03;2,05;2,21;5,9;5,89;21,88;16,94;7;5;29;31;0;31;165,84;36,57;0;
PARIGI;1580;56;271;114;100;378;5,38;23,54;15,74;46,7;29,48;0;67,46;00:28:03;1,87;2,96;7,25;6,35;23,93;17,15;9;11;34;35;0;35;127,04;40,16;0;
PISANO;1465;52;209;53;39;273;4,53;12,21;23,26;13,47;9,06;0;18,71;00:28:03;0,62;0,92;3,59;2,65;18,65;14,26;1;4;10;7;1;7;136,15;28,46;0;
PITZALIS;1737;62;186;46;40;339;5,36;11,82;0,67;11,11;10,29;0;11,06;00:28:03;0,59;0,64;2,63;2,3;19,53;10,73;3;1;12;7;0;7;148,08;29,2;0;
VALLOCCHIA;1567;56;225;86;76;377;5,17;19,72;2,01;31,94;26,21;0;29,18;00:28:03;1,67;2,04;5,5;4,83;24,09;14,35;7;8;31;31;0;31;154,17;38,96;0;
VERDE;1088;39;279;69;52;295;3,63;20,84;4,82;22,08;14,2;0;45,35;00:28:03;1,3;2,03;6,38;4,78;27,07;25,66;4;7;20;19;0;19;170,48;43,38;0;
ZUGARO;1685;60;291;70;66;442;5,44;17,08;56,75;18,86;19,01;0;40,07;00:28:03;1,13;1,12;4,13;3,91;26,21;17,28;4;6;21;21;1;21;134,83;39,29;0;
