;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);
Team Average;1115;80;96;77;70;246;7,69;24,24;1,45;28;23,48;0;22,71;00:13:57;2,09;2,5;6,87;6,24;21,71;8,37;7,76;6,94;26,88;31,41;0;31,41;75,93;37,79;0;
BIANCU;1201;86;98;76;75;272;8,34;25,37;0;29,75;22,51;0;23,36;00:13:57;1,87;2,48;6,3;6,28;22,67;8,19;7;8;22;35;0;35;90,73;40,05;0;
COCCO;908;65;15;60;47;140;6,09;21,04;0;19,72;15,89;0;8,22;00:13:57;1,75;2,17;6,6;5,14;15,38;1,63;3;2;18;28;0;28;14,76;29,05;0;
DALLA BERNARDINA ;1018;73;38;71;63;176;7,01;24,16;0;25,9;21,21;0;12;00:13:57;2,08;2,54;6,96;6,17;17,29;3,76;10;2;24;27;0;27;33,16;32,66;0;
DORATIOTTO ;1219;87;76;85;76;263;8,41;24,43;0;26,61;23,7;0;23,79;00:13:57;1,94;2,18;6,95;6,23;21,6;6,24;11;4;27;33;0;33;54,36;39,04;0;
GOZZI;809;58;0;39;28;91;5,17;15,26;0;14,11;7,85;0;3,61;00:13:57;0,97;1,75;4,76;3,49;11,22;0,06;3;5;16;17;0;17;0,45;22,13;0;
LA ROSA ;1274;91;89;72;54;268;8,4;18,87;0;27,68;10,17;0;19,54;00:13:57;0,8;2,17;5,68;4,2;21,02;7;2;5;23;11;0;11;78,36;36,65;0;
LELLA ;1073;77;102;86;82;239;7,55;26,97;0;24,58;33,68;0;25,85;00:13:57;3,14;2,29;8;7,68;22,3;9,5;10;8;29;33;0;33;97,34;37,99;0;
MANCA;1098;79;122;75;65;265;7,49;22,94;0;31,35;19,25;0;24,62;00:13:57;1,75;2,86;6,86;5,89;24,09;11,07;3;9;30;24;0;24;111,09;40,87;0;
MASTINO;1084;78;122;74;77;260;7,5;24,81;0;28,36;24,15;0;22,31;00:13:57;2,23;2,62;6,84;7,1;23,94;11,24;12;5;30;41;0;41;87,77;40,03;0;
MICELI;1151;82;48;60;56;199;7,65;19,77;0,68;18,53;16,96;0;13,66;00:13:57;1,47;1,61;5,18;4,83;17,32;4,16;3;5;20;25;0;25;30,86;30,91;0;
MURONI;1262;90;173;101;98;390;9,08;29,79;4,08;38,5;35,55;0;35,7;00:13:57;2,82;3,05;7,99;7,79;30,92;13,69;16;7;40;45;0;45;143,93;49,74;0;
PARIGI;1154;83;144;88;82;271;8,15;27,42;10,26;26,68;33,93;0;33,13;00:13:57;2,94;2,31;7,6;7,1;23,52;12,48;12;6;33;35;0;35;97,43;39,77;0;
PENNINGTON;1289;92;136;80;86;333;9,01;26,15;0;26,92;31,67;0;25,84;00:13:57;2,46;2,09;6,2;6,66;25,82;10,53;10;8;27;38;0;38;110,93;43,38;0;
PISANO;1071;77;164;75;65;253;7,36;23,96;0;27,97;21,75;0;27,17;00:13:57;2,03;2,61;6,99;6,05;23,59;15,29;4;10;24;30;0;30;106,99;38,93;0;
PITZALIS;1090;78;127;93;85;271;7,81;29,25;4,89;37,11;34,28;0;36,17;00:13:57;3,14;3,4;8,57;7,75;24,83;11,61;10;12;32;39;0;39;83,38;42,73;0;
VERDE;1076;77;86;82;76;237;7,5;25,63;0;31,8;20,59;0;19,51;00:13:57;1,91;2,95;7,64;7,04;22;7,97;5;9;31;36;0;36;78,9;39,16;0;
ZUGARO;1169;84;93;90;79;252;8,19;26,29;4,77;40,47;26,06;0;31,56;00:13:57;2,23;3,46;7,69;6,72;21,57;7,96;11;13;31;37;0;37;70,29;39,27;0;
