;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);
Team Average;2184;62;241;130;114;464;5,78;20,08;11,69;46,49;39,49;0;48,48;00:35:28;1,66;1,98;5,57;4,87;19,92;10,15;14,6;10,27;39,73;42,6;0,2;42,6;160,57;33,04;0;
BELLODI ;1845;52;162;84;73;334;4,72;16,46;0;25,61;24,58;0;14,4;00:35:13;1,33;1,39;4,57;3,96;18,12;8,78;5;4;22;23;0;23;139,23;29,51;0;
BIANCU;2667;68;376;168;159;610;6,57;24,02;5,4;49,48;55,84;0;73,17;00:38:56;2,09;1,86;6,29;5,96;22,87;14,11;24;11;46;50;0;50;287,99;38,21;0;
CALIGARA;2184;62;272;147;116;509;5,91;23,1;5,45;54,18;43,09;0;62,15;00:35:13;1,97;2,48;6,74;5,33;23,29;12,45;15;11;36;36;0;36;173,91;38,8;0;
CETER;1918;54;108;96;74;279;4,96;17,65;14,13;31,07;21,82;0;28,24;00:35:13;1,14;1,62;5,01;3,88;14,54;5,62;6;8;26;22;1;22;72,08;26,18;0;
COTALI;2265;68;306;150;132;537;6,51;23,95;16,89;59,12;44,61;0;67,42;00:33:22;1,97;2,61;6,63;5,84;23,72;13,51;20;15;55;49;0;49;183,78;39,39;0;
DALLA BERNARDINA ;2164;65;215;122;113;480;6,09;21,28;0;48,21;41,99;0;28,59;00:33:22;1,94;2,23;5,66;5,22;22,17;9,93;16;12;46;58;0;58;177,73;36,54;0;
GEMMI;2389;61;295;128;123;616;5,77;21,47;0;47,61;47,94;0;28,19;00:38:56;2,01;1,99;5,34;5,14;25,78;12,36;26;8;37;54;0;54;252,95;39,28;0;
IOTTI;2637;75;237;182;151;644;7,12;22,96;0;63,8;44,46;0;39,35;00:35:13;1,69;2,42;6,89;5,74;24,43;8,99;19;10;40;53;0;53;191,12;40,24;0;
MAFFEI;1670;47;151;112;103;343;4,51;22,87;0;44,45;27,86;0;28,46;00:35:13;1,67;2,66;6,69;6,17;20,52;9,02;9;9;40;41;0;41;111,72;34,8;0;
OGUNSEYE;2093;59;75;80;74;295;5,3;15,16;0;25,32;17,08;0;13,53;00:35:13;0,82;1,21;3,81;3,54;14,07;3,6;4;3;20;22;0;22;62,88;24,24;0;
PERALTA;1565;44;9;42;32;84;3,81;10,77;0;12,75;10,11;0;4,6;00:35:13;0,65;0,81;2,7;2,05;5,37;0,56;1;4;18;16;0;16;8,71;11,65;0;
PINNA S.;2927;83;519;219;195;807;8,08;25,58;48,34;75,93;78,1;0;119,81;00:35:13;2,67;2,59;7,48;6,66;27,57;17,72;32;22;75;79;1;79;289,62;43,75;0;
PITZALIS;2474;70;300;171;155;530;6,74;24,07;42,18;63,85;57,75;0;68,68;00:35:13;2,33;2,58;6,92;6,28;21,42;12,11;15;8;54;56;1;56;163,91;36,43;0;
RAGATZU;1034;29;48;5;5;61;2,36;4,11;0;0,81;0;0;0,31;00:35:13;0;0,08;0,51;0,48;5,94;4,64;0;0;0;1;0;1;47,98;9,84;0;
VALLOCCHIA;2933;83;540;245;196;834;8,21;27,39;42,88;95,1;77,14;0;150,28;00:35:13;2,63;3,24;8,34;6,68;28,44;18,42;27;29;81;79;0;79;244,93;46,07;0;
