;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);
Team Average;2896;43;406;192;154;592;4,07;22,15;20,79;72,56;48,51;0;85,53;01:04:52;1,75;2,63;6,9;5,53;21,05;15,38;12,3;16,5;62,3;53,2;1,6;53,2;245,75;35,64;0;
BIANCU;5124;56;572;289;241;902;5,11;17,91;79,42;102,2;64,62;0;82,61;01:31:31;1,26;1,99;5,63;4,7;17,6;11,15;17;22;88;90;5;90;298,73;30,04;0;
CALIGARA;2681;45;379;163;130;555;4,17;19,79;2,06;49,71;38,19;0;59,69;00:59:35;1,42;1,85;6,09;4,85;20,69;14,12;8;10;47;39;0;39;292,73;34,63;0;
CETER;2169;37;437;169;129;526;3,57;24,74;24,55;67,37;46,56;0;102,03;00:58:36;2,15;3,11;7,78;5,94;24,26;20,14;13;9;47;44;2;44;277,61;40,73;0;
MARTINIELLO;2040;35;291;135;107;390;3,27;21,33;2,72;51,63;26,23;0;57,57;00:58:36;1,29;2,53;6,63;5,26;19,11;14,28;3;8;36;19;1;19;193,51;32,74;0;
MURONI;5375;59;394;328;246;1011;5,47;20,37;13,43;128,11;88,26;0;64,89;01:31:34;1,64;2,38;6,1;4,58;18,81;7,32;30;39;147;124;2;124;310,54;32,43;0;
PENNINGTON;2847;50;435;168;130;591;4,69;20,15;20,81;63,39;41,77;0;88,46;00:56:25;1,47;2,23;5,92;4,57;20,76;15,27;11;13;50;41;3;41;213,78;34,44;0;
RAGATZU;2008;36;382;154;115;456;3,38;22,56;0;55,67;29,61;0;85,56;00:56:25;1,47;2,77;7,65;5,72;22,69;19;4;11;44;39;0;39;216,85;37,77;0;
SENESI;2064;35;439;184;158;514;3,53;29,46;45,7;85,65;66,7;0;140,79;00:58:31;3,23;4,15;8,93;7,66;24,9;21,26;18;24;68;52;2;52;218,99;42,82;0;
TETTEH;2526;43;437;187;162;571;4,12;23,61;15,86;64,9;49,79;0;96,1;00:58:36;1,97;2,57;7,41;6,42;22,62;17,29;10;13;45;46;1;46;285,65;37,43;0;
VALLOCCHIA;2130;36;298;145;119;406;3,41;21,58;3,38;57,02;33,4;0;77,57;00:58:47;1,57;2,68;6,83;5,61;19,07;13,99;9;16;51;38;0;38;149,09;33,4;0;
