;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);
Team Average;1054;27;72;101;95;239;2,76;33,52;0,83;42,27;37,78;85,3;29,58;00:39:30;3,6;4,02;9,56;9,05;22,61;6,76;15,44;12,11;40,22;51,78;0;51,78;61,34;42,14;0;
BIANCU;921;22;44;81;81;200;2,21;31,38;0;35,61;31,2;88,27;19,03;00:42:21;3,39;3,87;8,77;8,81;21,7;4,74;12;7;33;45;0;45;39,14;40,02;0;
DALLA BERNARDINA ;690;19;45;68;65;132;2,01;36,21;0;30,65;29,33;90,22;21,29;00:36:16;4,25;4,44;9,84;9,41;19,16;6,54;11;14;30;37;0;37;41,11;39;0;
GOZZI;989;27;88;91;95;252;2,86;35,36;0;38,54;35,81;85,24;30,3;00:36:16;3,62;3,9;9,21;9,62;25,51;8,89;18;12;28;47;0;47;75,75;45,98;0;
MANCA;949;26;69;91;79;216;2,64;30,37;0;32,73;26,03;85,22;18,99;00:36:16;2,74;3,45;9,61;8,28;22,8;7,26;8;9;39;50;0;50;68,91;41,88;0;
MASTINO;1160;30;72;119;105;240;3,16;34,26;0;50,02;45,23;83,46;41,3;00:38:05;3,9;4,31;10,22;9,05;20,71;6,19;20;13;51;55;0;55;62,05;40,93;0;
PARIGI;1314;28;90;126;127;311;2,95;35,45;3,37;57,64;53,24;85,21;43,2;00:46:40;4,05;4,39;9,6;9,67;23,64;6,87;22;17;50;68;0;68;66,06;43,59;0;
PENNINGTON;1098;30;55;85;85;241;3,02;28,78;4,09;36,61;28,81;82,11;18,98;00:36:16;2,63;3,34;7,74;7,71;21,95;5,05;11;12;36;42;0;42;42,85;40,37;0;
PITZALIS;1079;28;75;119;98;251;2,96;35,05;0;46,69;42,09;83,64;31,69;00:38:05;3,9;4,33;11;9,05;23,24;6,92;21;9;45;60;0;60;70,61;43,1;0;
ZUGARO;1286;28;107;128;124;312;2,95;34,29;0;51,94;48,27;84,24;41,44;00:45:18;3,75;4,04;9,95;9,6;24,27;8,3;16;16;50;62;0;62;85,57;43,91;0;
