;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);
Team Average;560;47;0;36;34;37;4,27;17,96;0;12,01;11,07;71,21;2,4;00:12:00;1,91;2,06;6,36;5,88;6,3;0;2,73;1,2;13;13,07;0;13,07;0,65;15,61;14,9;
ARBOLEDA;487;41;0;44;43;55;3,97;26,44;0;14,9;22,08;75,72;3,99;00:12:00;4,54;3,06;8,99;8,77;11,32;0;12;3;18;23;0;23;0;25,34;15,88;
BIANCU;685;57;0;49;51;59;5,41;22,59;0;19,05;18,29;64,13;6,75;00:12:00;2,67;2,78;7,2;7,48;8,6;0;3;3;15;15;0;15;0;21,06;15,75;
BOCCIA;781;65;0;64;68;82;6,34;25,85;0;24,45;25,72;54,72;4,15;00:12:00;3,29;3,13;8,25;8,75;10,51;0;6;4;36;32;0;32;0;24,77;14,54;
CHIERICO;492;41;0;27;22;19;3,61;13,94;0;8,25;5,64;76,18;1,32;00:12:00;1,15;1,68;5,4;4,38;3,85;0;2;0;9;5;0;5;1,06;10,07;17,05;
DEMARCUS ;589;49;0;44;36;34;4,54;19,52;0;15,52;11,33;68,67;4,16;00:12:00;1,92;2,63;7,46;6,1;5,71;0;2;2;17;12;0;12;4,06;16,29;17,91;
EMERSON;547;46;0;31;28;22;4,07;15,32;0;8,87;5,97;72,69;1,15;00:12:00;1,09;1,62;5,69;5,18;4,07;0;1;0;7;8;0;8;0;10,48;13,24;
GIANDONATO;547;46;0;34;31;32;4,13;17,09;0;11,21;7,76;72,24;2,2;00:12:00;1,42;2,05;6,24;5,58;5,83;0;1;2;11;12;0;12;0;14,63;14,62;
LA ROSA ;531;44;0;25;20;20;3,85;12,49;0;7,46;5,24;71,91;0,52;00:12:00;0,99;1,41;4,79;3,79;3,75;0;0;0;10;5;0;5;0;10,26;13,59;
LELLA ;452;38;0;25;23;24;3,4;16,79;0;8,78;7,88;78,11;1,65;00:12:00;1,75;1,94;5,64;5,13;5,3;0;0;1;12;13;0;13;0;14,73;13,72;
PALESI;464;39;0;14;14;6;3,26;8,71;0;2,15;3,28;76,81;0;00:12:00;0,71;0,46;3,12;2,98;1,27;0;1;0;4;8;0;8;0;3,24;10,62;
PISANO;498;42;0;26;25;28;3,66;14;0;5,87;5,44;74,67;0,41;00:12:00;1,09;1,18;5,18;5,02;5,67;0;1;0;7;12;0;12;0;13,04;13,83;
RAGATZU;510;43;0;32;32;31;3,89;18,37;0;7,78;10,51;73,11;0,82;00:12:00;2,06;1,53;6,2;6,18;6,04;0;2;0;7;12;0;12;0;14,55;14,26;
RENAULT ;664;55;0;53;46;59;5,27;23,02;0;19,78;16,83;65,13;3,25;00:12:00;2,53;2,98;8,03;6,97;8,83;0;4;3;19;16;0;16;0;21,78;14,08;
TRAVAGLINI;596;50;0;48;41;46;4,64;20,67;0;17,99;12,09;70,11;3,93;00:12:00;2,03;3,02;8,09;6,95;7,75;0;3;0;18;15;0;15;1,03;20,13;16,3;
UDHO;550;46;0;28;27;33;4,07;14,66;0;8,16;7,94;73,89;1,73;00:12:00;1,44;1,48;5,17;4,86;5,91;0;3;0;5;8;0;8;3,58;13,84;18,09;
