;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);
Team Average;1734;84;82;57;59;286;7,1;9,56;15,53;17,32;20,69;44,74;31,15;00:20:42;1,19;1;3,29;3,42;15,88;4,33;6;3,61;14,94;18,5;0,28;18,5;117,97;27,1;25,31;
ARBOLEDA;2080;100;129;73;90;432;8,72;12,12;10,23;23,03;36,21;33,45;43,79;00:20:42;1,74;1,11;3,49;4,35;20,75;6,21;10;10;23;27;0;27;174,52;33,79;26,24;
BIANCU;1340;65;73;57;55;239;5,7;13,82;28,59;18,03;25,56;63,33;41,96;00:20:42;1,91;1,35;4,23;4,09;17,8;5,45;10;4;16;17;1;17;115,07;31,24;30,66;
BOCCIA;1582;76;101;58;61;275;6,62;11,95;46,23;23,42;22,3;48,77;40,43;00:20:42;1,41;1,48;3,67;3,88;17,4;6,41;6;8;15;18;1;18;156,06;30,44;30,08;
BRIGNANI;1780;86;9;51;53;219;7,16;7,58;0;14,29;17,73;36,42;13,81;00:20:42;1;0,8;2,89;2,99;12,28;0,52;7;4;16;21;0;21;60,18;21,73;21,99;
CHIERICO;2113;102;117;62;73;376;8,64;9,35;35,66;21,92;26,79;30,21;41,84;00:20:42;1,27;1,04;2,93;3,47;17,78;5,55;9;4;12;21;0;21;139,6;29,31;28,47;
DEMARCUS ;1101;53;9;33;35;123;4,47;8,5;0;11,84;10,9;69,03;8,19;00:20:42;0,99;1,08;2,96;3,13;11,15;0,82;5;4;10;13;0;13;35,48;20,6;21,61;
EMERSON;1237;60;5;40;34;117;4,97;7,5;0;9,11;9,44;62,01;6,15;00:20:42;0,76;0,74;3,21;2,72;9,47;0,44;2;1;8;16;0;16;33,84;18,5;20,68;
GIANDONATO;1612;78;39;43;40;212;6,43;6,68;0;9,84;7,59;45,84;11,9;00:20:42;0,47;0,61;2,65;2,47;13,17;2,43;1;1;13;10;0;10;104,25;22,5;22,42;
LA ROSA ;1911;92;35;45;45;280;7,6;6,33;0;14,44;12,99;33,96;14,71;00:20:42;0,68;0,76;2,34;2,34;14,65;1,81;3;2;15;13;0;13;100,5;24,44;22,3;
LELLA ;2106;102;118;71;73;399;8,61;9,38;12,32;21,61;26,57;31,16;35,04;00:20:42;1,26;1,03;3,35;3,45;18,95;5,61;7;2;16;23;0;23;172,05;30,34;26,71;
MANCINI;1289;62;18;37;41;193;5,18;7,61;0;5,57;12,66;62,84;7,23;00:20:42;0,98;0,43;2,9;3,15;14,97;1,38;3;1;11;17;0;17;91,96;24,82;20,29;
OCCHIONI;2168;105;174;70;75;446;8,87;9,46;32,83;21,3;27,15;30,25;44,96;00:20:42;1,25;0,98;3,23;3,47;20,56;8,02;7;4;20;24;1;24;203,3;32,48;27,36;
PALESI;1984;96;147;85;85;372;8,3;11,85;2,57;25,04;31,33;34,14;58,89;00:20:42;1,58;1,26;4,28;4,28;18,73;7,4;8;5;21;23;0;23;175,54;32,2;25,19;
PISANO;1779;86;64;64;59;259;7,35;10,45;33,4;24,37;22,8;39,61;31,6;00:20:42;1,28;1,37;3,59;3,34;14,58;3,57;8;4;18;22;1;22;85,3;25,94;28,95;
RAGATZU;950;46;12;28;36;96;3,89;9,62;0;8,28;12,23;73,13;11,48;00:20:42;1,29;0,87;2,96;3,74;10,12;1,3;4;1;11;10;0;10;37,1;19,7;22,84;
RENAULT ;2407;116;184;76;82;445;9,81;9,03;47,12;18,61;27,8;24,26;54,39;00:20:42;1,16;0,77;3,14;3,42;18,48;7,63;8;2;18;24;1;24;157,86;29,87;28,15;
TRAVAGLINI;2190;106;130;62;67;404;8,9;8,64;15,98;18,69;17,15;33,53;42,43;00:20:42;0,78;0,85;2,82;3,06;18,46;5,91;4;5;13;16;0;16;153,87;30,37;25,1;
UDHO;1576;76;117;72;66;259;6,62;12,29;14,66;22,4;25,31;53,46;51,87;00:20:42;1,61;1,42;4,58;4,21;16,45;7,44;6;3;13;18;0;18;126,9;29,45;26,51;
