;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);
Team Average;2415;98;134;106;122;531;8,67;13,56;28,13;26,56;40,62;40,77;51,42;00:24:43;1,55;1,02;4,09;4,7;20,23;5,06;10,61;4,56;27,5;36,78;0,61;36,78;175,4;32,99;25,37;
ALTARE ;2628;106;235;123;127;557;9,46;14,91;73,18;30,94;42,95;32,51;95,42;00:24:43;1,63;1,18;4,67;4,83;21,21;8,95;17;8;37;38;2;38;175,14;35,23;28,98;
ARBOLEDA;2538;103;168;156;164;622;9,54;20,06;50,43;41,73;59,17;39,62;73,75;00:24:43;2,33;1,64;6,16;6,47;24,51;6,63;19;12;45;49;1;49;175,48;40,92;28,72;
BELLONI ;3044;123;243;140;174;855;11,04;15,86;61,57;28,09;55,12;28,56;65,37;00:24:43;1,81;0,92;4,6;5,72;28,08;7,97;10;3;35;55;2;55;323,65;42,94;28,03;
BIANCU;1188;48;32;35;50;176;4,16;11,9;17,15;9,73;17,24;69,42;13,7;00:24:43;1,45;0,82;2,91;4,2;14,78;2,67;2;0;9;11;1;11;25,02;25,61;28,2;
CANDELA;3089;125;222;156;169;851;11,36;17,46;13,26;47,05;72,51;28,37;75,59;00:24:43;2,35;1,52;5,04;5,46;27,56;7,17;20;6;46;49;0;49;304,64;43,15;25,61;
COCCO;2524;102;131;99;119;475;8,87;12,26;10,55;24,52;29,25;37,4;36,88;00:24:43;1,16;0,97;3,92;4,71;18,8;5,2;7;1;21;38;0;38;157,91;31,59;25,03;
COSSU M.;2198;89;85;105;143;564;8,03;16,72;0;26,88;48,8;46,87;34,06;00:24:43;2,22;1,22;4,77;6,53;25,67;3,87;11;6;32;44;0;44;211,97;40,51;23,51;
DALLA BERNARDINA ;2654;107;88;108;123;542;9,43;13,5;8,45;26,13;42,26;34,41;33,41;00:24:43;1,59;0,98;4,08;4,65;20,41;3,32;10;1;23;38;0;38;159,26;33,7;24,95;
DEMARCUS ;2952;119;191;141;171;795;10,79;16,72;23,34;31,65;66,4;29,93;61,75;00:24:43;2,25;1,07;4,77;5,8;26,94;6,46;21;5;38;53;0;53;240,17;41,66;25,9;
DORATIOTTO ;2490;101;116;123;123;535;8,98;15,18;25,85;32,19;31,56;39,51;52,97;00:24:43;1,27;1,29;4,95;4,96;21,48;4,66;7;8;32;42;0;42;166,08;36,29;28,52;
EMERSON;2211;89;19;58;63;228;7,52;8,69;8,95;10,08;9;38,76;13,91;00:24:43;0,41;0,46;2,61;2,87;10,31;0,88;3;1;11;12;0;12;30,05;18,7;26,04;
GIANDONATO;2386;97;73;70;76;324;8,19;9,66;10,36;19,43;18,25;37,52;28,48;00:24:43;0,76;0,81;2,94;3,17;13,57;3,04;3;5;19;28;0;28;72,77;23,79;26,83;
LA ROSA ;2816;114;52;92;104;576;9,8;11,11;0;19,92;27,14;29,43;24,86;00:24:43;0,96;0,71;3,27;3,68;20,46;1,83;8;1;23;25;0;25;245,88;32,74;23,41;
LELLA ;2984;121;249;158;186;810;11,02;17,97;91,46;37,51;75,41;29,73;109,09;00:24:43;2,53;1,26;5,29;6,25;27,15;8,36;19;4;36;58;3;58;270,29;42,32;28,85;
PENNINGTON;2900;117;127;115;139;639;10,32;13,7;8,94;26,07;46,48;31,34;37,3;00:24:43;1,6;0,9;3,95;4,79;22,05;4,4;10;6;35;43;0;43;187,58;35,56;25,68;
PISANO;2217;90;165;100;113;437;7,93;14,21;56,94;23,55;32,61;46,1;68,93;00:24:43;1,47;1,06;4,53;5,12;19,71;7,44;5;6;20;30;1;30;187,87;32,66;28,35;
PITZALIS;3;0;0;0;0;0;0,01;-2,04;0;0;0;100;0;00:24:43;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,44;
VALLOCCHIA;2645;107;217;135;142;568;9,63;16,28;45,98;42,59;57;34,34;100,17;00:24:43;2,16;1,61;5,12;5,37;21,48;8,22;19;9;33;49;1;49;223,47;36,49;28,61;
