;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);
Team Average;1998;66;113;94;85;359;6,02;16,9;7,2;27,01;24,9;0;19,94;00:30:28;1,19;1,31;4,6;4,15;17,64;5,29;6,94;5,47;27,94;29,47;0,71;29,47;83,74;29,6;0;
ARRAS;2161;73;197;153;137;479;7,04;24,61;13,22;57,74;46,92;0;56,33;00:29:35;2,17;2,67;7,08;6,35;22,17;9,14;17;13;46;47;2;47;154,69;38,63;0;
BIANCU;910;86;0;26;21;131;7,44;11,72;0;4,34;2,4;0;0,41;00:10:34;0,26;0,48;2,82;2,34;14,42;0;0;0;8;8;0;8;0;23,77;0;
COTALI;1941;60;94;72;61;310;5,28;13,93;6,79;16,97;13,68;0;8,81;00:32:24;0,7;0,87;3,7;3,15;15,99;4,84;2;3;19;19;1;19;74,06;26,09;0;
DAMETTO;1825;57;54;78;77;296;5,15;16,33;0;13,81;24,93;0;5,87;00:31:55;1,37;0,76;4,26;4,21;16,2;2,93;7;3;19;31;0;31;46,29;27,22;0;
IOTTI;1853;58;57;68;72;286;5,19;15,32;0;17,88;20,89;0;5,92;00:31:52;1,13;0,96;3,69;3,89;15,45;3,05;7;10;18;21;0;21;56;25,76;0;
MANCA NICOLA;1958;60;141;95;90;370;5,5;18,49;20,15;31,98;29,15;0;23,59;00:32:38;1,49;1,63;4,84;4,6;18,9;7,22;7;5;35;29;1;29;93,91;31,06;0;
MARONGIU;2300;75;61;90;81;367;6,71;15,07;0;25,33;20,61;0;9,03;00:30:32;0,9;1,1;3,93;3,51;15,96;2,66;5;2;30;29;0;29;60,66;26,83;0;
MURGIA;2469;76;75;115;113;389;6,89;17,63;0;37,17;30,29;0;14,73;00:32:38;1,23;1,51;4,67;4,57;15,75;3,05;9;10;36;44;0;44;63,74;27,64;0;
MURONI;1957;60;70;80;55;269;5,35;14,22;0;24,81;19,05;0;10,77;00:32:21;0,97;1,27;4,08;2,83;13,76;3,57;6;5;28;22;0;22;67,56;24,25;0;
OLIVEIRA;1970;60;31;103;89;285;5,48;17,31;0;28,58;20,32;0;6,35;00:32:38;1,03;1,45;5,22;4,54;14,47;1,57;6;6;33;32;0;32;30,91;25,58;0;
PENNINGTON;2018;67;161;90;86;448;6,08;17,35;4,81;24,25;24,23;0;21,94;00:30:09;1,2;1,2;4,45;4,25;22,22;7,97;8;5;23;37;1;37;125,92;35,7;0;
PINNA S.;1769;56;99;77;63;274;4,98;15,42;26,36;25,01;18,15;0;21,79;00:31:44;1,03;1,41;4,34;3,55;15,5;5,59;6;7;27;19;2;19;45,41;26,61;0;
PIREDDA;2694;87;395;162;155;721;8,23;22,62;32,6;46,57;66,28;0;65,83;00:31:03;2,46;1,73;6;5,76;26,77;14,65;17;6;43;54;3;54;258,53;41,43;0;
PISANO;1860;59;95;87;78;327;5,35;16,34;4,73;21,19;17,79;0;14,28;00:31:18;0,96;1,14;4,68;4,22;17,6;5,11;5;3;25;20;1;20;64,91;29,64;0;
RAGATZU;2186;69;139;103;94;383;6,21;17,14;0;28,36;23,53;0;23,43;00:31:54;1,08;1,3;4,71;4,28;17,52;6,34;4;4;27;31;0;31;108,34;29,96;0;
SENESI;2186;68;126;110;99;406;6,19;16,98;13,08;28,34;23,94;0;27,66;00:31:57;1,1;1,3;5,05;4,51;18,56;5,75;4;6;29;31;1;31;88,25;31,3;0;
VISPO;1902;58;125;88;75;355;5,27;16,83;0,67;26,93;21,12;0;22,24;00:32:38;1,11;1,42;4,64;3,95;18,68;6,56;8;5;29;27;0;27;84,41;31,7;0;
