;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);
Team Average;469;83;35;13;8;56;6,88;7,52;0,07;1,75;1,22;47,33;0,95;00:05:40;0,26;0,37;2,66;1,73;11,94;7,5;0,06;0,12;1,82;1,29;0;1,29;25,61;19,02;0;
ALTARE ;499;88;36;11;6;61;7,28;6,87;0;0,83;0,84;44,02;0,72;00:05:40;0,17;0,17;2,28;1,26;12,27;7,3;0;0;2;0;0;0;14,59;19,32;0;
CANDELA;472;83;41;16;11;69;7,04;9,27;0;2,54;2,08;49,44;0,73;00:05:40;0,44;0,54;3,49;2,29;14,51;8,65;0;0;2;4;0;4;40,82;23,45;0;
COCCO;447;79;41;14;10;61;6,63;8,68;0;2,21;2,11;49,06;0;00:05:40;0,47;0,5;3,07;2,3;13,59;9,28;1;0;4;1;0;1;41,46;20,23;0;
DALLA BERNARDINA ;493;87;55;11;11;78;7,23;7,4;0;0;2,44;46,5;0,33;00:05:40;0,49;0;2,33;2,15;15,87;11,16;0;0;0;2;0;2;9,85;22,55;0;
DEMARCUS ;452;80;36;11;8;59;6,68;8,38;0;1,13;0,51;50,3;0;00:05:40;0,11;0,25;2,45;1,7;13,03;7,94;0;0;2;3;0;3;35,88;19,65;0;
GIANDONATO;424;75;3;10;9;37;6,26;8,05;0;2,49;2,2;52,4;1,47;00:05:40;0,52;0,59;2,33;2,09;8,73;0,68;0;1;2;2;0;2;2,87;15,33;0;
GOZZI;449;79;37;11;8;59;6,61;7,71;0;1,19;1,49;49,44;0,17;00:05:40;0,33;0,26;2,43;1,88;13,15;8,31;0;0;3;3;0;3;24,87;21,04;0;
LELLA ;465;82;30;18;11;56;6,99;10,05;0;4,67;0,94;47,05;1,94;00:05:40;0,2;1;3,89;2,37;12,08;6,39;0;0;6;2;0;2;19,92;20,35;0;
MASTINO;488;86;50;12;11;72;7,23;8,7;0;2,62;1,71;47,16;4,3;00:05:40;0,35;0,54;2,46;2,3;14,71;10,35;0;1;2;2;0;2;13,67;23,02;0;
OGUNSEYE;463;82;37;10;5;40;6,65;5,29;0;0,83;0,16;46,43;0,64;00:05:40;0,03;0,18;2,17;1,02;8,55;8,05;0;0;0;0;0;0;37,26;13,39;0;
PARIGI;477;84;35;12;9;65;6,97;6,96;0;2,3;1,35;46,59;0;00:05:40;0,28;0,48;2,54;1,89;13,58;7,31;0;0;0;1;0;1;34,91;21,77;0;
PENNINGTON;458;81;28;8;5;40;6,58;5,38;0;0,62;0,38;45,76;0;00:05:40;0,08;0,13;1,71;1,02;8,73;6,22;0;0;0;1;0;1;28,48;13,98;0;
PISANO;451;79;29;9;7;41;6,56;6,78;0;0,79;1,08;47,5;0;00:05:40;0,24;0,17;1,99;1,47;9,09;6,44;0;0;1;0;0;0;22,01;14,08;0;
PITZALIS;493;87;33;17;9;55;7,28;8,14;0;2,08;1,46;42,96;0,65;00:05:40;0,3;0,42;3,44;1,79;11,2;6,69;0;0;4;1;0;1;30,91;19,12;0;
VALLOCCHIA;463;82;35;11;6;53;6,77;7,02;0;0,77;0,57;49,28;0,53;00:05:40;0,12;0,17;2,4;1,39;11,45;7,51;0;0;0;0;0;0;32,53;18,7;0;
VERDE;490;86;42;17;7;52;7,18;7,42;1,11;3,11;0,51;45,34;4,61;00:05:40;0,1;0,63;3,43;1,52;10,7;8,5;0;0;1;0;0;0;13,09;18,12;0;
ZUGARO;483;85;32;14;5;57;6,97;5,76;0;1,57;0,94;45,28;0,07;00:05:40;0,19;0,33;2,9;1,06;11,79;6,68;0;0;2;0;0;0;32,23;19,3;0;
