;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);
Team Average;814;40;153;109;88;226;4,44;44,34;4,69;61,52;38,85;80,81;64,18;00:20:27;4,79;7,58;13,46;10,9;27,92;18,92;13,62;25,69;45,08;38,08;0;38,08;91,87;52,39;0;
BIANCU;874;43;158;115;98;237;4,76;43,51;7,59;72,77;43,43;78,44;71,68;00:20:23;4,97;8,33;13,12;11,19;27,09;18,11;16;25;41;42;0;42;97,58;51,59;0;
DALLA BERNARDINA ;878;43;173;111;83;244;4,66;40,48;6,78;60,06;37,32;77,58;67,81;00:20:29;4,25;6,84;12,68;9,49;27,76;19,72;14;28;41;39;0;39;100,81;50,85;0;
DEMARCUS ;761;37;149;115;99;236;4,43;52,93;3,36;67,45;45,61;82,64;62,75;00:20:20;5,99;8,86;15,06;13,07;30,97;19,56;21;28;53;47;0;47;96,12;56,36;0;
GOZZI;657;32;147;108;87;217;3,73;49,74;5,37;57,45;37,55;86,3;59,32;00:20:24;5,71;8,74;16,37;13,31;33;22,44;10;26;48;36;0;36;78,01;59,04;0;
LA ROSA ;762;37;151;100;73;218;4,08;41,59;0;54,64;28,09;81,81;51,59;00:20:27;3,68;7,17;13,08;9,63;28,6;19,74;9;24;44;28;0;28;104,96;53,13;0;
LELLA ;857;42;133;107;84;209;4,49;39,12;0;58,55;42,12;78,48;57,5;00:20:32;4,92;6,83;12,47;9,8;24,38;15,52;14;23;41;37;0;37;79,07;47,3;0;
MANCA;732;36;134;105;81;219;4,01;44,09;0;53,76;36,04;83,24;54,9;00:20:23;4,92;7,34;14,31;11,12;29,95;18,32;11;21;45;37;0;37;78,92;54,73;0;
MASTINO;800;39;173;115;97;231;4,74;55,79;11,71;70,98;46,38;82,82;82,38;00:20:21;5,8;8,87;14,33;12,09;28,88;21,6;16;33;51;39;0;39;94,07;56,93;0;
PARIGI;820;40;136;106;84;214;4,24;37,68;2,03;52,94;31,27;80,76;58,21;00:20:37;3,81;6,46;12,95;10,29;26,1;16,56;8;22;47;30;0;30;82,15;48,52;0;
PENNINGTON;828;41;158;110;88;222;4,53;43,3;10,44;63,07;33,13;79,97;71,79;00:20:15;4;7,62;13,28;10,68;26,86;19,09;11;24;37;34;0;34;87,87;51,92;0;
PITZALIS;896;42;166;114;91;239;4,66;42,67;10,29;65,24;43,46;77,91;69,21;00:21:12;4,85;7,28;12,72;10,11;26,68;18,57;17;24;46;45;0;45;97,77;50,02;0;
VERDE;886;44;139;110;93;215;4,77;40,89;0;62,51;44,1;79,98;62,55;00:20:15;4,98;7,06;12,46;10,5;24,3;15,73;16;27;49;43;0;43;93,3;47,06;0;
ZUGARO;836;42;176;101;87;238;4,66;44,85;3,35;60,37;36,52;80,67;64,7;00:20:08;4,37;7,22;12,1;10,46;28,47;21,06;14;29;43;38;0;38;103,74;53,79;0;
