;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);
Team Average;6524;67;259;399;370;1134;6,06;17,56;28,85;135,19;131,54;60,32;166,59;01:37:59;2,01;2,07;6,09;5,66;17,27;3,9;36,6;30,07;127,27;121,53;0,47;121,53;405,8;32,26;27,01;
BIANCU;6370;67;176;344;333;928;6,01;15,54;5,75;116,65;112,52;61,81;115,62;01:34:42;1,77;1,83;5,4;5,23;14,57;2,76;30;29;109;108;0;108;252,21;28,6;24,55;
BOCCIA;5351;64;201;363;333;889;5,9;19,78;20,59;135,83;119,83;61,89;165,99;01:24:00;2,24;2,54;6,78;6,23;16,61;3,76;33;40;126;113;0;113;334,58;32,39;26,97;
BRIGNANI;6452;64;195;361;333;1078;5,72;15,82;27,34;115,64;111,46;61,31;133,1;01:41:06;1,73;1,79;5,6;5,16;16,71;3,03;29;22;116;100;1;100;355,24;31,09;27,31;
CHIERICO;7178;71;345;484;431;1453;6,53;18,6;28,04;152,92;156,36;57,28;215,74;01:40:57;2,18;2,13;6,75;6;20,24;4,8;51;35;147;139;0;139;527,46;36,73;26,11;
EMERSON;5956;59;116;316;285;784;5,23;14,56;9,89;96,27;82,44;63,3;87,73;01:41:02;1,38;1,62;5,3;4,79;13,16;1,94;21;17;106;84;0;84;249,57;25,59;25,72;
MANCINI;5853;62;144;296;285;877;5,46;13,82;4,22;96,06;92,35;63,31;87,64;01:34:21;1,58;1,64;5,06;4,87;14,98;2,47;19;27;104;91;0;91;278,2;28,19;24,88;
OCCHIONI;7216;71;326;459;446;1451;6,57;18,73;23,89;151,25;155,31;59,97;203,78;01:40:58;2,15;2,1;6,37;6,18;20,11;4,51;46;30;146;153;0;153;598,72;36,13;26,04;
PALESI;6063;64;203;348;327;998;5,82;17,35;24,61;128,33;120,1;61,26;145,95;01:34:34;1,98;2,12;5,75;5,4;16,47;3,35;26;31;116;109;1;109;356,92;31,27;29,34;
PINNA;6238;62;194;418;397;1173;5,77;20,1;12,97;144,42;163,59;62,97;165,16;01:40:32;2,62;2,32;6,71;6,36;18,8;3,11;50;35;139;150;0;150;396,59;34,91;26,16;
PINNA S.;6283;66;301;423;390;1177;6,19;20,68;45,44;153,82;162,81;59,01;184,93;01:34:46;2,59;2,45;6,72;6,21;18,74;4,79;62;25;133;143;1;143;408,94;34,74;27,76;
PISANO;7053;70;350;459;400;1109;6,4;18,1;76,79;175,57;139,38;57,84;226,18;01:40:46;1,98;2,49;6,51;5,68;15,73;4,96;42;44;156;128;2;128;387,2;31,12;31,11;
RAGATZU;6039;61;205;368;338;948;5,52;16,68;29,51;110,66;113,9;62,2;152,55;01:38:48;1,89;1,83;6,09;5,59;15,69;3,39;31;26;117;109;1;109;377,59;30,19;28,78;
RENAULT ;7632;75;406;484;471;1658;6,93;18,68;51,1;143,2;167,5;55,97;208,14;01:41:06;2,19;1,88;6,34;6,17;21,73;5,33;45;27;135;157;1;157;665,29;37,22;26,69;
TRAVAGLINI;7234;72;479;474;417;1381;6,6;18,93;54,12;176,89;143,41;57,75;241,55;01:40:55;1,98;2,45;6,55;5,76;19,1;6,62;38;43;148;132;0;132;517,06;35,41;27,35;
UDHO;6942;69;245;382;369;1110;6,18;16,28;18,48;130,27;132,09;59,53;164,72;01:41:09;1,9;1,88;5,5;5,32;15,98;3,53;26;20;111;107;0;107;381,43;29,94;26,4;
