;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);
Team Average;4005;93;296;178;178;965;8,2;13,67;65,42;45,68;56,37;47,47;94,92;00:42:59;1,4;1,14;4,42;4,43;23,85;7,23;13,88;7,19;44,44;51,75;1,75;51,75;380,75;37,91;27,97;
BIANCU;4033;94;293;205;187;913;8,39;15,06;30,99;58,8;54,46;46,17;110,26;00:42:48;1,35;1,46;5,09;4,64;22,65;7,27;11;9;55;41;1;41;409,08;37,62;29,05;
BOCCIA;4427;103;534;220;228;1284;9,28;15,81;216,09;57,32;78,08;43,36;164,91;00:42:46;1,76;1,29;4,97;5,14;29;12,06;20;7;62;69;5;69;405,94;44,06;33,34;
BRIGNANI;4069;94;104;151;138;870;8,06;10,7;0,83;38,22;42,3;44,87;44,08;00:43:16;1,04;0,94;3,72;3,39;21,39;2,54;9;6;39;50;0;50;299,93;34,35;24,06;
CHIERICO;4329;100;417;158;153;972;8,58;10,89;135,23;38,1;45,91;39,93;112,93;00:43:16;1,06;0,88;3,65;3,52;22,46;9,62;7;6;31;44;4;44;323,25;35,09;29,71;
DEMARCUS ;4101;95;459;228;250;1167;8,64;17,84;160,55;64,54;88,79;47,67;149,47;00:43:16;2,16;1,57;5,57;6,1;28,46;11,18;21;12;69;73;5;73;420,44;44,34;28,9;
EMERSON;4006;93;248;140;155;870;7,98;11,34;53,93;34,27;40,14;45,62;73,98;00:43:16;1;0,86;3,5;3,86;21,71;6,19;11;4;40;42;1;42;324,29;34,49;27,82;
GIANDONATO;3086;72;45;93;97;400;6,12;9,52;4,35;24,46;21,23;56,8;22,37;00:42:45;0,69;0,79;3,01;3,15;12,97;1,45;6;5;26;31;0;31;92,69;23,2;24,71;
LELLA ;3875;91;270;198;195;896;8,15;15,85;35,52;63,03;70,92;49,34;101,67;00:42:37;1,83;1,63;5,12;5,04;23,12;6,97;20;10;55;61;1;61;359,04;38,25;27,42;
MANCINI;4085;94;310;190;171;1061;8,32;13,96;74,7;51,17;53,66;48,65;107,19;00:43:16;1,31;1,25;4,66;4,18;25,98;7,58;15;7;42;49;2;49;459,68;40,85;30,06;
OCCHIONI;4292;100;299;199;206;1145;8,89;14,9;65,6;47,69;72,77;45,48;104,73;00:42:56;1,7;1,11;4,65;4,79;26,67;6,96;14;8;53;70;2;70;479,08;41,97;28,16;
PALESI;4118;95;331;190;193;1088;8,41;14,2;42,49;39,68;53,27;50,77;85,94;00:43:16;1,29;0,96;4,61;4,68;26,42;8,03;12;3;45;62;1;62;445,57;41,5;27,69;
PINNA S.;3940;92;229;168;200;984;8,18;14,73;15,03;46,48;68,41;47,77;83,45;00:42:46;1,74;1,18;4,26;5,08;24,99;5,8;19;11;36;51;0;51;422,11;39,56;26,55;
RAGATZU;3378;79;294;160;157;826;6,98;14,26;77,08;38,65;55,37;54,96;92,77;00:42:47;1,64;1,14;4,73;4,66;24,45;8,71;15;7;35;39;2;39;370,21;38,49;30,14;
RENAULT ;4546;105;520;189;202;1333;9,24;13,72;90,59;36,64;67,32;44,11;111,37;00:43:16;1,48;0,81;4,16;4,44;29,32;11,44;22;6;38;55;3;55;585,5;43,09;28,43;
TRAVAGLINI;3964;93;192;176;155;833;8,09;12,53;16,68;48,3;42,6;46,69;68,52;00:42:42;1,07;1,22;4,44;3,92;21,01;4,84;7;3;40;36;1;36;401,7;34,81;26;
UDHO;3829;90;189;174;167;801;7,86;13,37;27,07;43,61;46,7;47,49;85,01;00:42:43;1,22;1,14;4,55;4,36;20,92;4,93;13;11;45;55;0;55;293,46;34,84;25,47;
