;D;Drel;D_SHI;D_AccHI;D_DecHI;D_MPHI;AMP;%ED;D_S6;D_A8;D_A1;%Tempo Recupero;D_MP5;T;%D_A1;%D_A8;%D_AccHI;%D_DecHI;%D_MPHI;%D_SHI;ND_A1;NU_A8;NU_AccHI;ND_DecHI;NU_S6;ND_DecHI;D_S4;%AI;SMax (kmh);
Team Average;6718;102;854;361;327;1580;9,46;20,29;74,16;127,57;110,1;0;155,82;01:06:08;1,62;1,89;5,36;4,85;23,39;12,61;33,1;24,6;93,5;105,8;2,3;105,8;567,38;37,6;0;
BIANCU;7490;106;960;380;371;1835;9,81;20,06;43,2;134,24;105,83;0;147,6;01:10:59;1,41;1,79;5,07;4,96;24,5;12,82;33;24;91;124;2;124;726,37;38,97;0;
DALLA BERNARDINA ;9038;95;815;419;331;1896;8,56;16,81;30,63;129,11;80,27;0;93,71;01:35:28;0,89;1,43;4,63;3,67;20,98;9,01;23;22;106;90;1;90;602,31;33,47;0;
DORATIOTTO ;5345;96;698;363;328;1185;9,19;23,39;101,85;135,63;111,17;0;184,19;00:55:34;2,08;2,54;6,79;6,14;22,17;13,05;26;25;89;98;4;98;450,11;38,06;0;
LA ROSA ;9909;103;1141;426;363;2202;9,38;17,15;21,66;140,53;108,82;0;138,12;01:35:49;1,1;1,42;4,3;3,66;22,23;11,51;30;26;109;112;1;112;833,4;35,35;0;
LELLA ;6938;111;1195;524;487;1971;10,97;27,76;165,59;189,01;202,01;0;281,36;01:02:32;2,91;2,72;7,55;7,02;28,41;17,22;68;38;144;171;4;171;655,72;45,24;0;
MURONI;5959;100;505;285;252;1336;9,18;18,63;21,05;105,86;78,11;0;86,08;00:59:36;1,31;1,78;4,78;4,22;22,43;8,47;21;26;80;91;1;91;416,79;36,82;0;
OGUNSEYE;5862;94;796;359;344;1362;8,95;23,62;47,38;131,59;133,76;0;165,12;01:02:40;2,28;2,24;6,13;5,86;23,23;13,58;54;27;96;123;2;123;476,03;37,84;0;
PISANO;4524;95;655;228;204;1001;8,78;19,33;100,97;79,78;71,62;0;136,58;00:47:34;1,58;1,76;5,05;4,5;22,13;14,47;18;14;52;64;3;64;372,12;35,45;0;
PITZALIS;6573;103;876;313;282;1489;9,44;17,97;90,71;104,74;94,78;0;149,48;01:03:34;1,44;1,59;4,76;4,28;22,66;13,32;24;16;71;86;2;86;571,51;35,81;0;
VALLOCCHIA;5537;116;903;314;312;1520;11,01;22,2;118,55;125,24;114,6;0;175,98;00:47:34;2,07;2,26;5,67;5,63;27,44;16,31;34;28;97;99;3;99;569,4;42,96;0;
